episode,global_step,epsilon,reward,coverage,final_health,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,action_forward_rate,action_left_rate,action_right_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,mean_loss,mean_q_loss,mean_aux_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
31,4268,0.9549488888888888,-4.223987372398376,0.26222222222222225,0,131,0.44274809160305345,0.1297709923664122,0.061068702290076333,0.07633587786259542,0.007633587786259542,0.6335877862595419,0.1297709923664122,0.2366412213740458,0.11555555555555555,0.2222222222222222,nan,0.01843849066644907,0.0057078795973211525,0.08712137565016746,0.146125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32,4385,0.9537138888888889,-4.788481749534608,0.15555555555555556,0,117,0.2905982905982906,0.19658119658119658,0.02564102564102564,0.15384615384615385,0.008547008547008548,0.5128205128205128,0.2222222222222222,0.26495726495726496,0.12444444444444444,0.15555555555555556,nan,0.01804663725197315,0.005055368528701365,0.0889812920242548,0.146,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33,4538,0.9520988888888889,-3.883858078002932,0.29777777777777775,0,153,0.43137254901960786,0.08496732026143791,0.12418300653594772,0.0915032679738562,0.006535947712418301,0.6405228758169934,0.21568627450980393,0.1437908496732026,0.13777777777777778,0.22666666666666666,0.29777777777777775,0.018064636178314684,0.004814010532572866,0.09083547629415989,0.145875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34,4719,0.9501883333333333,-2.990109272480012,0.36,-1,181,0.4419889502762431,0.16022099447513813,0.027624309392265192,0.09392265193370165,0.011049723756906077,0.6298342541436464,0.18232044198895028,0.1878453038674033,0.10222222222222223,0.2311111111111111,0.32,0.016144880931824444,0.004648098745383323,0.07888015173375607,0.14575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35,4835,0.9489638888888889,-3.150908934116364,0.22666666666666666,-1,116,0.43103448275862066,0.12931034482758622,0.10344827586206896,0.04310344827586207,0.017241379310344827,0.6637931034482759,0.1810344827586207,0.15517241379310345,0.11555555555555555,0.20444444444444446,nan,0.017283271718770265,0.004829308018088341,0.08552078306674957,0.145625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36,4925,0.9480138888888889,-3.8198561010360725,0.1688888888888889,0,90,0.4111111111111111,0.1111111111111111,0.14444444444444443,0.08888888888888889,0.022222222222222223,0.6666666666666666,0.2111111111111111,0.12222222222222222,0.14222222222222222,nan,nan,0.015804645977914332,0.004764424171298742,0.07587781138718128,0.1455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,5091,0.9462616666666667,-4.215214523315431,0.25333333333333335,0,166,0.3373493975903614,0.14457831325301204,0.1144578313253012,0.1144578313253012,0.0,0.5963855421686747,0.18072289156626506,0.22289156626506024,0.10222222222222223,0.2,0.24,0.012217812798917293,0.0048939336091279985,0.05037922151386738,0.145375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,5214,0.9449633333333334,-3.7678350973129278,0.2,0,123,0.35772357723577236,0.15447154471544716,0.07317073170731707,0.11382113821138211,0.008130081300813009,0.5853658536585366,0.1951219512195122,0.21951219512195122,0.08888888888888889,0.14666666666666667,nan,0.010512297786772252,0.00421384593937546,0.043362838216125965,0.14525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39,5318,0.9438655555555555,-6.342812582015992,0.1288888888888889,0,104,0.2692307692307692,0.10576923076923077,0.19230769230769232,0.1346153846153846,0.009615384615384616,0.5673076923076923,0.21153846153846154,0.22115384615384615,0.08888888888888889,0.12,nan,0.011124613787978887,0.0048457937315106395,0.04326490890234709,0.145125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,5531,0.9416172222222222,-3.273035221099856,0.43555555555555553,0,213,0.45539906103286387,0.107981220657277,0.07981220657276995,0.07511737089201878,0.0,0.6431924882629108,0.1596244131455399,0.19718309859154928,0.09777777777777778,0.2311111111111111,0.3111111111111111,0.008406430948525667,0.004043250856921077,0.030090899020433427,0.145,-102.8607759958029,0.16666666666666669,0.2,171.3,0.2,0.8,0.2325810107253546,0.06586855520788489,0.28969492365414734,0.3597213844957691,0.0,0.5881444895873867,0.0835971194777609,0.3282583909348523,0.09066666666666666,0.13822222222222222,0.1431111111111111,-17.80151799819469,0.1808888888888889,0.0,128.4,0.0,1.0,0.31647695483739496,0.08605867104098223,0.3841106844689189,0.12729406028005613,0.0,0.786646310347296,0.11345627926273667,0.0998974103899673,0.08577777777777779,0.1568888888888889,0.1288888888888889,0.2306666666666667
