episode,coverage,steps,forward_actions,repeat_forwards,unique_per_forward,health_loss,survived,shaped_reward,loss,policy_loss,value_loss,imitation_loss,approx_kl,residual_limit,imitation_weight,eval_coverage,eval_coverage_p10,eval_unique_per_forward,eval_survived
755,0.6462018730489074,791.0,686.0,66.0,0.9037900874635568,62.0,0.0,588.5714619593616,nan,nan,nan,nan,nan,0.6847916666666667,0.23575000000000002,nan,nan,nan,nan
756,0.6618106139438086,819.0,710.0,75.0,0.8943661971830986,64.0,0.0,600.6749773345009,nan,nan,nan,nan,nan,0.6855,0.2354,nan,nan,nan,nan
757,0.6378772112382934,809.0,685.0,73.0,0.8934306569343066,62.0,0.0,577.9203613381383,nan,nan,nan,nan,nan,0.6862083333333333,0.23505000000000004,nan,nan,nan,nan
758,0.6399583766909469,818.0,695.0,81.0,0.883453237410072,60.0,0.0,578.6411479406368,nan,nan,nan,nan,nan,0.6869166666666667,0.23470000000000002,nan,nan,nan,nan
759,0.6347554630593132,800.0,681.0,72.0,0.8942731277533039,63.0,0.0,575.0821840701111,nan,nan,nan,nan,nan,0.6876249999999999,0.23435,nan,nan,nan,nan
760,0.6233090530697191,797.0,673.0,75.0,0.888558692421991,63.0,0.0,563.3496850361851,nan,nan,nan,nan,nan,0.6883333333333334,0.23400000000000004,nan,nan,nan,nan
761,0.6045785639958376,729.0,631.0,51.0,0.919175911251981,61.0,0.0,554.0922371125224,nan,nan,nan,nan,nan,0.6890416666666667,0.23365000000000002,nan,nan,nan,nan
762,0.6545265348595213,822.0,703.0,75.0,0.8933143669985776,64.0,0.0,593.1279053397185,nan,nan,nan,nan,nan,0.68975,0.2333,nan,nan,nan,nan
763,0.6462018730489074,817.0,704.0,84.0,0.8806818181818182,63.0,0.0,583.0308743062019,nan,nan,nan,nan,nan,0.6904583333333334,0.23295,nan,nan,nan,nan
764,0.6545265348595213,826.0,719.0,91.0,0.8734353268428373,63.0,0.0,588.9627830729495,nan,nan,nan,nan,nan,0.6911666666666667,0.23260000000000003,nan,nan,nan,nan
765,0.6285119667013528,805.0,668.0,65.0,0.9026946107784432,61.0,0.0,571.8362536668805,nan,nan,nan,nan,nan,0.691875,0.23225,nan,nan,nan,nan
766,0.6670135275754423,813.0,697.0,57.0,0.9182209469153515,64.0,0.0,611.0410141954409,nan,nan,nan,nan,nan,0.6925833333333333,0.2319,nan,nan,nan,nan
767,0.6295525494276795,797.0,673.0,69.0,0.8974739970282318,62.0,0.0,571.9601154036537,nan,nan,nan,nan,nan,0.6932916666666666,0.23155000000000003,nan,nan,nan,nan
768,0.6534859521331946,813.0,692.0,65.0,0.9060693641618497,61.0,0.0,596.3188537263874,25.71857515970866,-0.0008012432760248581,49.92610867818197,3.4803824424743652,0.00015871159484959207,0.6940000000000001,0.23120000000000002,nan,nan,nan,nan
769,0.63579604578564,811.0,688.0,78.0,0.8866279069767442,64.0,0.0,574.583723780633,nan,nan,nan,nan,nan,0.6947083333333334,0.23085,nan,nan,nan,nan
770,0.631633714880333,795.0,682.0,76.0,0.8885630498533724,64.0,0.0,571.1680290226946,nan,nan,nan,nan,nan,0.6954166666666667,0.23050000000000004,nan,nan,nan,nan
771,0.6482830385015609,817.0,687.0,65.0,0.9053857350800583,63.0,0.0,590.3359418616293,nan,nan,nan,nan,nan,0.696125,0.23015000000000002,nan,nan,nan,nan
772,0.6534859521331946,802.0,701.0,74.0,0.8944365192582026,64.0,0.0,593.0371445493698,nan,nan,nan,nan,nan,0.6968333333333333,0.2298,nan,nan,nan,nan
773,0.6462018730489074,812.0,706.0,86.0,0.8781869688385269,61.0,0.0,582.9125901746772,nan,nan,nan,nan,nan,0.6975416666666667,0.22945,nan,nan,nan,nan
774,0.6420395421436004,791.0,679.0,63.0,0.9072164948453608,63.0,0.0,585.4814727740306,nan,nan,nan,nan,nan,0.69825,0.22910000000000003,nan,nan,nan,nan
775,0.6545265348595213,822.0,690.0,62.0,0.9101449275362319,64.0,0.0,597.1423873043074,nan,nan,nan,nan,nan,0.6989583333333333,0.22875,nan,nan,nan,nan
776,0.6160249739854319,776.0,665.0,74.0,0.8887218045112782,62.0,0.0,557.4266133732809,nan,nan,nan,nan,nan,0.6996666666666667,0.2284,nan,nan,nan,nan
777,0.6243496357960457,793.0,675.0,76.0,0.8874074074074074,62.0,0.0,564.6709522652644,nan,nan,nan,nan,nan,0.700375,0.22805000000000003,nan,nan,nan,nan
778,0.6430801248699272,790.0,673.0,56.0,0.9167904903417533,58.0,0.0,590.4926114001288,nan,nan,nan,nan,nan,0.7010833333333333,0.2277,nan,nan,nan,nan
779,0.6347554630593132,825.0,691.0,82.0,0.8813314037626628,63.0,0.0,571.7481696648622,nan,nan,nan,nan,nan,0.7017916666666667,0.22735,nan,nan,nan,nan
780,0.6326742976066597,802.0,676.0,69.0,0.8979289940828402,64.0,0.0,574.2967534093864,nan,nan,nan,nan,nan,0.7025,0.22700000000000004,nan,nan,nan,nan
781,0.6285119667013528,802.0,685.0,82.0,0.8802919708029197,64.0,0.0,566.1729740686428,nan,nan,nan,nan,nan,0.7032083333333333,0.22665000000000002,nan,nan,nan,nan
782,0.6305931321540063,791.0,677.0,72.0,0.8936484490398818,61.0,0.0,572.0864059324281,nan,nan,nan,nan,nan,0.7039166666666666,0.2263,nan,nan,nan,nan
783,0.6430801248699272,800.0,677.0,60.0,0.9113737075332349,64.0,0.0,586.8877469644552,nan,nan,nan,nan,nan,0.704625,0.22594999999999998,nan,nan,nan,nan
784,0.6368366285119667,775.0,675.0,64.0,0.9051851851851852,62.0,0.0,580.7797938156134,27.440334637959797,0.0013195385690778494,53.38525374730428,3.5232271353403726,0.00021952687287315106,0.7053333333333334,0.22560000000000002,nan,nan,nan,nan
785,0.6586888657648283,814.0,697.0,65.0,0.9067431850789096,63.0,0.0,600.8304208240521,nan,nan,nan,nan,nan,0.7060416666666667,0.22525,nan,nan,nan,nan
786,0.6326742976066597,806.0,679.0,72.0,0.8939617083946981,62.0,0.0,573.759070951463,nan,nan,nan,nan,nan,0.70675,0.2249,nan,nan,nan,nan
787,0.6399583766909469,791.0,676.0,62.0,0.908284023668639,63.0,0.0,583.8583619656581,nan,nan,nan,nan,nan,0.7074583333333334,0.22455000000000003,nan,nan,nan,nan
788,0.663891779396462,810.0,693.0,56.0,0.9191919191919192,63.0,0.0,608.3377738170619,nan,nan,nan,nan,nan,0.7081666666666666,0.2242,nan,nan,nan,nan
789,0.644120707596254,825.0,698.0,80.0,0.8853868194842407,60.0,0.0,582.6218406600963,nan,nan,nan,nan,nan,0.708875,0.22385,nan,nan,nan,nan
790,0.6326742976066597,771.0,668.0,61.0,0.9086826347305389,60.0,0.0,578.4387967877395,nan,nan,nan,nan,nan,0.7095833333333333,0.22350000000000003,nan,nan,nan,nan
791,0.6285119667013528,773.0,678.0,75.0,0.8893805309734514,64.0,0.0,568.7172062916767,nan,nan,nan,nan,nan,0.7102916666666667,0.22315000000000002,nan,nan,nan,nan
792,0.6472424557752341,814.0,685.0,64.0,0.9065693430656935,62.0,0.0,590.2600670828828,nan,nan,nan,nan,nan,0.7110000000000001,0.2228,nan,nan,nan,nan
793,0.63579604578564,798.0,679.0,69.0,0.898379970544919,63.0,0.0,577.567526408196,nan,nan,nan,nan,nan,0.7117083333333334,0.22244999999999998,nan,nan,nan,nan
794,0.631633714880333,776.0,666.0,60.0,0.9099099099099099,63.0,0.0,576.3705125374807,nan,nan,nan,nan,nan,0.7124166666666666,0.22210000000000002,nan,nan,nan,nan
795,0.6295525494276795,791.0,676.0,72.0,0.893491124260355,64.0,0.0,570.2766339831361,nan,nan,nan,nan,nan,0.713125,0.22175,nan,nan,nan,nan
796,0.6420395421436004,802.0,682.0,66.0,0.9032258064516129,64.0,0.0,584.3298609714517,nan,nan,nan,nan,nan,0.7138333333333333,0.22139999999999999,nan,nan,nan,nan
797,0.6503642039542143,803.0,690.0,66.0,0.9043478260869565,64.0,0.0,592.2142639703759,nan,nan,nan,nan,nan,0.7145416666666667,0.22105000000000002,nan,nan,nan,nan
798,0.627471383975026,759.0,661.0,59.0,0.9107413010590015,60.0,0.0,574.0327809143097,nan,nan,nan,nan,nan,0.71525,0.2207,nan,nan,nan,nan
799,0.6326742976066597,825.0,698.0,91.0,0.8696275071633238,64.0,0.0,567.0255829920782,nan,nan,nan,nan,nan,0.7159583333333334,0.22035,nan,nan,nan,nan
800,0.644120707596254,806.0,689.0,71.0,0.8969521044992743,64.0,0.0,584.7506187005047,24.08982976277669,-1.9138484882811706e-05,46.7576789855957,3.450097978115082,0.00020384988207903612,0.7166666666666667,0.22000000000000003,0.6545473465140478,0.632258064516129,0.9317547182858202,0.0
801,0.627471383975026,775.0,647.0,45.0,0.9304482225656878,62.0,0.0,576.9902878379834,nan,nan,nan,nan,nan,0.717375,0.21965,nan,nan,nan,nan
802,0.6389177939646202,800.0,675.0,62.0,0.9081481481481481,60.0,0.0,583.4457109766012,nan,nan,nan,nan,nan,0.7180833333333333,0.2193,nan,nan,nan,nan
803,0.6253902185223725,772.0,657.0,57.0,0.91324200913242,61.0,0.0,571.9053128671667,nan,nan,nan,nan,nan,0.7187916666666667,0.21894999999999998,nan,nan,nan,nan
804,0.6285119667013528,807.0,686.0,83.0,0.8790087463556852,64.0,0.0,565.1546586866391,nan,nan,nan,nan,nan,0.7195,0.21860000000000002,nan,nan,nan,nan
805,0.6462018730489074,792.0,692.0,72.0,0.8959537572254336,64.0,0.0,586.9221164641384,nan,nan,nan,nan,nan,0.7202083333333333,0.21825,nan,nan,nan,nan
806,0.6243496357960457,778.0,671.0,72.0,0.8926974664679582,61.0,0.0,566.6445941228891,nan,nan,nan,nan,nan,0.7209166666666667,0.21789999999999998,nan,nan,nan,nan
807,0.6222684703433923,796.0,687.0,90.0,0.868995633187773,64.0,0.0,557.9269921336193,nan,nan,nan,nan,nan,0.721625,0.21755000000000002,nan,nan,nan,nan
808,0.6305931321540063,778.0,666.0,61.0,0.9084084084084084,62.0,0.0,575.6492123622902,nan,nan,nan,nan,nan,0.7223333333333334,0.2172,nan,nan,nan,nan
809,0.6420395421436004,801.0,683.0,67.0,0.9019033674963397,63.0,0.0,583.99140317917,nan,nan,nan,nan,nan,0.7230416666666667,0.21685,nan,nan,nan,nan
810,0.6024973985431842,761.0,649.0,71.0,0.8906009244992296,62.0,0.0,545.2076941604632,nan,nan,nan,nan,nan,0.72375,0.21650000000000003,nan,nan,nan,nan
811,0.6576482830385015,815.0,700.0,69.0,0.9014285714285715,64.0,0.0,598.3189301366803,nan,nan,nan,nan,nan,0.7244583333333333,0.21615,nan,nan,nan,nan
812,0.6462018730489074,808.0,693.0,73.0,0.8946608946608947,62.0,0.0,586.6992381725318,nan,nan,nan,nan,nan,0.7251666666666666,0.2158,nan,nan,nan,nan
813,0.6493236212278877,823.0,690.0,67.0,0.9028985507246376,62.0,0.0,591.0533881435393,nan,nan,nan,nan,nan,0.725875,0.21545000000000003,nan,nan,nan,nan
814,0.6233090530697191,778.0,671.0,73.0,0.8912071535022354,62.0,0.0,565.0954034538286,nan,nan,nan,nan,nan,0.7265833333333334,0.2151,nan,nan,nan,nan
815,0.6295525494276795,795.0,680.0,76.0,0.888235294117647,63.0,0.0,569.1907266578678,nan,nan,nan,nan,nan,0.7272916666666667,0.21475000000000005,nan,nan,nan,nan
816,0.659729448491155,816.0,705.0,72.0,0.8978723404255319,61.0,0.0,600.2357128553381,24.731931845347088,-0.0008568781971310576,48.12566947937012,3.3407864967981973,0.00016988794989932407,0.7280000000000001,0.21440000000000003,nan,nan,nan,nan
817,0.6534859521331946,822.0,707.0,80.0,0.8868458274398868,64.0,0.0,590.8419257259385,nan,nan,nan,nan,nan,0.7287083333333333,0.21405000000000002,nan,nan,nan,nan
818,0.6732570239334027,815.0,699.0,53.0,0.9241773962804005,64.0,0.0,618.16628128481,nan,nan,nan,nan,nan,0.7294166666666666,0.21370000000000006,nan,nan,nan,nan
819,0.6514047866805411,814.0,696.0,71.0,0.8979885057471264,64.0,0.0,591.733084681512,nan,nan,nan,nan,nan,0.730125,0.21335000000000004,nan,nan,nan,nan
820,0.63579604578564,780.0,667.0,57.0,0.9145427286356822,62.0,0.0,581.7181636495593,nan,nan,nan,nan,nan,0.7308333333333333,0.21300000000000002,nan,nan,nan,nan
821,0.6295525494276795,777.0,663.0,59.0,0.9110105580693816,60.0,0.0,575.3448059678096,nan,nan,nan,nan,nan,0.7315416666666668,0.21265000000000006,nan,nan,nan,nan
822,0.6378772112382934,807.0,683.0,71.0,0.8960468521229868,63.0,0.0,578.8030946054464,nan,nan,nan,nan,nan,0.7322500000000001,0.21230000000000004,nan,nan,nan,nan
823,0.6305931321540063,810.0,678.0,73.0,0.8923303834808259,62.0,0.0,571.3063379836108,nan,nan,nan,nan,nan,0.7329583333333333,0.21195000000000003,nan,nan,nan,nan
824,0.6690946930280958,811.0,684.0,42.0,0.9385964912280702,60.0,0.0,618.3394581670764,nan,nan,nan,nan,nan,0.7336666666666667,0.2116,nan,nan,nan,nan
825,0.6503642039542143,779.0,682.0,58.0,0.9149560117302052,64.0,0.0,595.0295701785107,nan,nan,nan,nan,nan,0.734375,0.21125000000000005,nan,nan,nan,nan
826,0.6326742976066597,796.0,689.0,82.0,0.8809869375907112,64.0,0.0,570.2859375500692,nan,nan,nan,nan,nan,0.7350833333333333,0.21090000000000003,nan,nan,nan,nan
827,0.6514047866805411,798.0,676.0,51.0,0.9245562130177515,63.0,0.0,598.0365624012944,nan,nan,nan,nan,nan,0.7357916666666667,0.21055000000000001,nan,nan,nan,nan
828,0.627471383975026,804.0,689.0,87.0,0.8737300435413643,63.0,0.0,563.956889031412,nan,nan,nan,nan,nan,0.7364999999999999,0.21020000000000005,nan,nan,nan,nan
829,0.6555671175858481,801.0,707.0,78.0,0.8896746817538896,62.0,0.0,594.5636062350286,nan,nan,nan,nan,nan,0.7372083333333334,0.20985000000000004,nan,nan,nan,nan
830,0.6430801248699272,798.0,676.0,59.0,0.9127218934911243,63.0,0.0,587.276273281575,nan,nan,nan,nan,nan,0.7379166666666667,0.20950000000000002,nan,nan,nan,nan
831,0.6514047866805411,811.0,688.0,63.0,0.9084302325581395,64.0,0.0,593.9768308787351,nan,nan,nan,nan,nan,0.738625,0.20915000000000006,nan,nan,nan,nan
832,0.6368366285119667,798.0,681.0,70.0,0.8972099853157122,64.0,0.0,577.918737699034,26.172059694925945,-0.0006340512384970983,50.97528330485026,3.511977970600128,0.0003760047887529557,0.7393333333333334,0.20880000000000004,nan,nan,nan,nan
833,0.6399583766909469,806.0,691.0,77.0,0.8885672937771346,64.0,0.0,578.7375342931767,nan,nan,nan,nan,nan,0.7400416666666667,0.20845000000000002,nan,nan,nan,nan
834,0.6472424557752341,823.0,698.0,77.0,0.8896848137535817,62.0,0.0,586.5897570986756,nan,nan,nan,nan,nan,0.74075,0.2081,nan,nan,nan,nan
835,0.6732570239334027,822.0,709.0,63.0,0.9111424541607899,63.0,0.0,615.3893752832415,nan,nan,nan,nan,nan,0.7414583333333333,0.20775000000000005,nan,nan,nan,nan
836,0.6378772112382934,776.0,683.0,71.0,0.8960468521229868,62.0,0.0,579.834909914495,nan,nan,nan,nan,nan,0.7421666666666666,0.20740000000000003,nan,nan,nan,nan
837,0.6618106139438086,810.0,695.0,60.0,0.9136690647482014,64.0,0.0,605.0791358680727,nan,nan,nan,nan,nan,0.7428750000000001,0.20705,nan,nan,nan,nan
838,0.6482830385015609,799.0,685.0,63.0,0.908029197080292,62.0,0.0,591.8344987611781,nan,nan,nan,nan,nan,0.7435833333333334,0.20670000000000005,nan,nan,nan,nan
839,0.6409989594172737,795.0,686.0,71.0,0.8965014577259475,63.0,0.0,581.8342258162504,nan,nan,nan,nan,nan,0.7442916666666667,0.20635000000000003,nan,nan,nan,nan
840,0.6264308012486993,789.0,669.0,68.0,0.898355754857997,63.0,0.0,568.5299107317936,nan,nan,nan,nan,nan,0.745,0.20600000000000002,nan,nan,nan,nan
841,0.6555671175858481,804.0,701.0,72.0,0.8972895863052782,62.0,0.0,596.2423189888007,nan,nan,nan,nan,nan,0.7457083333333333,0.20565000000000005,nan,nan,nan,nan
842,0.6337148803329865,777.0,667.0,59.0,0.9115442278860569,61.0,0.0,579.2392055058481,nan,nan,nan,nan,nan,0.7464166666666666,0.20530000000000004,nan,nan,nan,nan
843,0.6347554630593132,792.0,676.0,67.0,0.900887573964497,63.0,0.0,577.2851802992826,nan,nan,nan,nan,nan,0.747125,0.20495000000000002,nan,nan,nan,nan
844,0.631633714880333,788.0,678.0,72.0,0.8938053097345132,64.0,0.0,572.147630204679,nan,nan,nan,nan,nan,0.7478333333333333,0.2046,nan,nan,nan,nan
845,0.6285119667013528,778.0,658.0,55.0,0.9164133738601824,63.0,0.0,574.7536811323166,nan,nan,nan,nan,nan,0.7485416666666668,0.20425000000000004,nan,nan,nan,nan
846,0.6420395421436004,806.0,679.0,63.0,0.9072164948453608,63.0,0.0,585.4183799142866,nan,nan,nan,nan,nan,0.74925,0.20390000000000003,nan,nan,nan,nan
847,0.6389177939646202,812.0,692.0,79.0,0.8858381502890174,63.0,0.0,577.486465774537,nan,nan,nan,nan,nan,0.7499583333333333,0.20355,nan,nan,nan,nan
848,0.6264308012486993,784.0,673.0,72.0,0.8930163447251115,63.0,0.0,567.8398808007255,25.226651191711426,-0.00029190707330902416,49.14691003163656,3.452422261238098,0.00037879778028582223,0.7506666666666667,0.20320000000000005,nan,nan,nan,nan
849,0.6253902185223725,769.0,669.0,69.0,0.8968609865470852,62.0,0.0,568.3098435325631,nan,nan,nan,nan,nan,0.751375,0.20285000000000003,nan,nan,nan,nan
850,0.6732570239334027,825.0,708.0,62.0,0.9124293785310734,63.0,0.0,615.6715832872385,nan,nan,nan,nan,nan,0.7520833333333333,0.2025,nan,nan,nan,nan
851,0.6243496357960457,784.0,663.0,64.0,0.9034690799396682,62.0,0.0,568.3021718301784,nan,nan,nan,nan,nan,0.7527916666666666,0.20215000000000005,nan,nan,nan,nan
852,0.6482830385015609,782.0,663.0,41.0,0.9381598793363499,62.0,0.0,598.4645193982127,nan,nan,nan,nan,nan,0.7535,0.20180000000000003,nan,nan,nan,nan
853,0.6462018730489074,808.0,691.0,71.0,0.8972503617945007,62.0,0.0,587.2304572138794,nan,nan,nan,nan,nan,0.7542083333333334,0.20145000000000002,nan,nan,nan,nan
854,0.6514047866805411,824.0,697.0,72.0,0.896700143472023,62.0,0.0,591.1579907727238,nan,nan,nan,nan,nan,0.7549166666666667,0.2011,nan,nan,nan,nan
855,0.619146722164412,776.0,662.0,68.0,0.8972809667673716,61.0,0.0,562.4603415703776,nan,nan,nan,nan,nan,0.755625,0.20075000000000004,nan,nan,nan,nan
856,0.6295525494276795,772.0,661.0,57.0,0.913767019667171,62.0,0.0,575.7021661562925,nan,nan,nan,nan,nan,0.7563333333333334,0.20040000000000002,nan,nan,nan,nan
857,0.6524453694068678,806.0,679.0,53.0,0.9219440353460973,60.0,0.0,599.3157579398154,nan,nan,nan,nan,nan,0.7570416666666666,0.20005,nan,nan,nan,nan
858,0.6420395421436004,795.0,678.0,62.0,0.9085545722713865,61.0,0.0,586.5889077391632,nan,nan,nan,nan,nan,0.75775,0.19970000000000004,nan,nan,nan,nan
859,0.6399583766909469,797.0,685.0,71.0,0.8963503649635036,63.0,0.0,581.1055981717134,nan,nan,nan,nan,nan,0.7584583333333333,0.19935000000000003,nan,nan,nan,nan
860,0.6462018730489074,794.0,684.0,64.0,0.9064327485380117,62.0,0.0,589.4918517169966,nan,nan,nan,nan,nan,0.7591666666666667,0.199,nan,nan,nan,nan
861,0.6347554630593132,797.0,677.0,68.0,0.8995568685376661,62.0,0.0,577.0982786083216,nan,nan,nan,nan,nan,0.7598750000000001,0.19865000000000005,nan,nan,nan,nan
862,0.6534859521331946,796.0,683.0,56.0,0.91800878477306,64.0,0.0,597.9854289627085,nan,nan,nan,nan,nan,0.7605833333333334,0.19830000000000003,nan,nan,nan,nan
863,0.6462018730489074,795.0,687.0,67.0,0.9024745269286754,62.0,0.0,588.4267023701661,nan,nan,nan,nan,nan,0.7612916666666666,0.19795000000000001,nan,nan,nan,nan
864,0.631633714880333,800.0,680.0,74.0,0.8911764705882353,63.0,0.0,571.1696028170599,30.980294545491535,0.0009653943901260694,60.65373992919922,3.5479813615481057,0.0004234203127756094,0.762,0.1976,nan,nan,nan,nan
865,0.6482830385015609,786.0,674.0,52.0,0.9228486646884273,63.0,0.0,594.8921518454556,nan,nan,nan,nan,nan,0.7627083333333333,0.19725000000000004,nan,nan,nan,nan
866,0.6493236212278877,790.0,679.0,56.0,0.9175257731958762,62.0,0.0,595.1095463895797,nan,nan,nan,nan,nan,0.7634166666666666,0.19690000000000002,nan,nan,nan,nan
867,0.6389177939646202,805.0,692.0,79.0,0.8858381502890174,61.0,0.0,578.5976462392814,nan,nan,nan,nan,nan,0.764125,0.19655,nan,nan,nan,nan
868,0.6451612903225806,799.0,695.0,76.0,0.8906474820143885,62.0,0.0,585.2062112369549,nan,nan,nan,nan,nan,0.7648333333333334,0.19620000000000004,nan,nan,nan,nan
869,0.6347554630593132,803.0,685.0,76.0,0.8890510948905109,64.0,0.0,573.1555608038909,nan,nan,nan,nan,nan,0.7655416666666667,0.19585000000000002,nan,nan,nan,nan
870,0.6285119667013528,801.0,680.0,77.0,0.8867647058823529,64.0,0.0,567.6954738941213,nan,nan,nan,nan,nan,0.76625,0.1955,nan,nan,nan,nan
871,0.6420395421436004,785.0,657.0,41.0,0.9375951293759512,62.0,0.0,592.0442909669879,nan,nan,nan,nan,nan,0.7669583333333333,0.19515000000000005,nan,nan,nan,nan
872,0.659729448491155,824.0,706.0,73.0,0.896600566572238,64.0,0.0,599.2971816196451,nan,nan,nan,nan,nan,0.7676666666666667,0.19480000000000003,nan,nan,nan,nan
873,0.6295525494276795,819.0,706.0,102.0,0.8555240793201133,62.0,0.0,561.415913609029,nan,nan,nan,nan,nan,0.768375,0.19445,nan,nan,nan,nan
874,0.6462018730489074,803.0,690.0,70.0,0.8985507246376812,61.0,0.0,588.0899309339533,nan,nan,nan,nan,nan,0.7690833333333333,0.1941,nan,nan,nan,nan
875,0.6253902185223725,776.0,668.0,68.0,0.8982035928143712,62.0,0.0,568.2898240494744,nan,nan,nan,nan,nan,0.7697916666666667,0.19375000000000003,nan,nan,nan,nan
876,0.6566077003121749,801.0,691.0,61.0,0.9117221418234442,64.0,0.0,599.9935145001418,nan,nan,nan,nan,nan,0.7705,0.19340000000000002,nan,nan,nan,nan
877,0.6222684703433923,786.0,659.0,62.0,0.9059180576631259,62.0,0.0,566.8931677117367,nan,nan,nan,nan,nan,0.7712083333333334,0.19305,nan,nan,nan,nan
878,0.6566077003121749,804.0,692.0,62.0,0.9104046242774566,64.0,0.0,599.4479339065552,nan,nan,nan,nan,nan,0.7719166666666667,0.19270000000000004,nan,nan,nan,nan
879,0.6586888657648283,823.0,691.0,59.0,0.914616497829233,63.0,0.0,602.3468114476196,nan,nan,nan,nan,nan,0.772625,0.19235000000000002,nan,nan,nan,nan
880,0.6607700312174818,790.0,689.0,55.0,0.9201741654571843,61.0,0.0,606.4506137166034,17.54625662167867,-0.0007978078016700844,33.83566379547119,3.5306238730748496,0.0010447252479934832,0.7733333333333333,0.192,nan,nan,nan,nan
881,0.6524453694068678,810.0,691.0,65.0,0.9059334298118669,64.0,0.0,594.6779786529546,nan,nan,nan,nan,nan,0.7740416666666666,0.19165000000000004,nan,nan,nan,nan
882,0.6253902185223725,804.0,684.0,84.0,0.8771929824561403,64.0,0.0,562.3352639908799,nan,nan,nan,nan,nan,0.77475,0.19130000000000003,nan,nan,nan,nan
883,0.6285119667013528,789.0,675.0,72.0,0.8933333333333333,61.0,0.0,570.5768035826704,nan,nan,nan,nan,nan,0.7754583333333334,0.19095,nan,nan,nan,nan
884,0.6399583766909469,802.0,687.0,73.0,0.893740902474527,60.0,0.0,581.3716112747213,nan,nan,nan,nan,nan,0.7761666666666667,0.1906,nan,nan,nan,nan
885,0.6586888657648283,818.0,697.0,65.0,0.9067431850789096,63.0,0.0,600.630616265297,nan,nan,nan,nan,nan,0.7768750000000001,0.19025000000000003,nan,nan,nan,nan
886,0.6586888657648283,803.0,694.0,62.0,0.9106628242074928,64.0,0.0,601.4911287088402,nan,nan,nan,nan,nan,0.7775833333333333,0.1899,nan,nan,nan,nan
887,0.6212278876170656,801.0,674.0,78.0,0.884272997032641,63.0,0.0,560.4793281002055,nan,nan,nan,nan,nan,0.7782916666666666,0.18955,nan,nan,nan,nan
888,0.6451612903225806,817.0,700.0,81.0,0.8842857142857142,64.0,0.0,582.3517553048137,nan,nan,nan,nan,nan,0.779,0.18920000000000003,nan,nan,nan,nan
889,0.6347554630593132,788.0,680.0,71.0,0.8955882352941177,63.0,0.0,575.9475650887509,nan,nan,nan,nan,nan,0.7797083333333333,0.18885000000000002,nan,nan,nan,nan
890,0.6482830385015609,800.0,685.0,63.0,0.908029197080292,63.0,0.0,591.3187776503559,nan,nan,nan,nan,nan,0.7804166666666666,0.1885,nan,nan,nan,nan
891,0.6139438085327783,774.0,671.0,82.0,0.8777943368107303,62.0,0.0,553.3814041919723,nan,nan,nan,nan,nan,0.7811250000000001,0.18815000000000004,nan,nan,nan,nan
892,0.6389177939646202,794.0,678.0,65.0,0.9041297935103245,63.0,0.0,581.4643091411592,nan,nan,nan,nan,nan,0.7818333333333333,0.18780000000000002,nan,nan,nan,nan
893,0.6420395421436004,792.0,679.0,63.0,0.9072164948453608,64.0,0.0,584.8887330303199,nan,nan,nan,nan,nan,0.7825416666666667,0.18745,nan,nan,nan,nan
894,0.6514047866805411,801.0,692.0,67.0,0.903179190751445,64.0,0.0,593.0502732415208,nan,nan,nan,nan,nan,0.78325,0.1871,nan,nan,nan,nan
895,0.6649323621227887,834.0,718.0,80.0,0.8885793871866295,63.0,0.0,602.0451233782771,nan,nan,nan,nan,nan,0.7839583333333333,0.18675000000000003,nan,nan,nan,nan
896,0.627471383975026,766.0,665.0,63.0,0.9052631578947369,62.0,0.0,572.3165195522314,14.51987107594808,-0.0013201528151209156,27.833126227060955,3.500551482041677,0.00030642007186543196,0.7846666666666667,0.1864,nan,nan,nan,nan
897,0.6399583766909469,795.0,675.0,61.0,0.9096296296296297,64.0,0.0,583.8311936397553,nan,nan,nan,nan,nan,0.785375,0.18605,nan,nan,nan,nan
898,0.659729448491155,802.0,692.0,59.0,0.9147398843930635,62.0,0.0,604.1369154653548,nan,nan,nan,nan,nan,0.7860833333333334,0.18570000000000003,nan,nan,nan,nan
899,0.627471383975026,795.0,680.0,78.0,0.8852941176470588,64.0,0.0,566.6537857046138,nan,nan,nan,nan,nan,0.7867916666666667,0.18535000000000001,nan,nan,nan,nan
900,0.6545265348595213,799.0,690.0,62.0,0.9101449275362319,63.0,0.0,597.7686803064361,nan,nan,nan,nan,nan,0.7875,0.185,0.6531529656607701,0.6334027055150885,0.9285302450775141,0.0
901,0.6503642039542143,809.0,702.0,78.0,0.8888888888888888,64.0,0.0,588.5550275688191,nan,nan,nan,nan,nan,0.7882083333333334,0.18465000000000004,nan,nan,nan,nan
902,0.6108220603537982,775.0,672.0,86.0,0.8720238095238095,62.0,0.0,548.9353718132994,nan,nan,nan,nan,nan,0.7889166666666667,0.18430000000000002,nan,nan,nan,nan
903,0.6430801248699272,809.0,690.0,73.0,0.8942028985507247,63.0,0.0,583.383346266749,nan,nan,nan,nan,nan,0.7896249999999999,0.18395,nan,nan,nan,nan
904,0.6285119667013528,781.0,675.0,72.0,0.8933333333333333,60.0,0.0,570.5908577098868,nan,nan,nan,nan,nan,0.7903333333333333,0.18359999999999999,nan,nan,nan,nan
