episode,global_step,epsilon,reward,coverage,final_health,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,action_forward_rate,action_left_rate,action_right_rate,max_no_new_tile_streak,stagnation_step_rate,coverage_gain_25,energy_spent,coverage_gain_per_energy,new_tiles_per_energy,obs_novelty_mean,turn_oscillation_rate,forward_after_turn_success_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,mean_loss,mean_q_loss,mean_aux_loss,mean_imitation_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_energy_spent_mean,eval_coverage_gain_per_energy_mean,eval_new_tiles_per_energy_mean,eval_obs_novelty_mean_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_energy_spent_mean,holdout_eval_coverage_gain_per_energy_mean,holdout_eval_new_tiles_per_energy_mean,holdout_eval_obs_novelty_mean_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
53,7632,0.91944,-9.659069609165188,0.24888888888888888,0,145,0.3793103448275862,0.034482758620689655,0.23448275862068965,0.07586206896551724,0.006896551724137931,0.6482758620689655,0.1724137931034483,0.1793103448275862,56.0,0.35172413793103446,0.04370370370370371,100.0387581825254,0.002443497389266309,0.5497869125849196,0.8845862094026776,0.006896551724137931,0.525,0.13777777777777778,0.17333333333333334,nan,0.00870369131942945,0.002832323088244136,0.032343910075724125,0.012340603130204337,0.143375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54,7785,0.917825,-19.042090466260916,0.19111111111111112,0,153,0.27450980392156865,0.0392156862745098,0.32679738562091504,0.05228758169934641,0.0,0.6405228758169934,0.1895424836601307,0.16993464052287582,67.0,0.45751633986928103,0.035978835978835985,100.22943301200844,0.0018623937206579053,0.41903858714802866,0.8192148775492575,0.0,0.3829787234042553,0.1111111111111111,0.17333333333333334,0.18222222222222223,0.009561010669650776,0.0030760816797348006,0.036021407427532334,0.013248622683542115,0.14325,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55,7881,0.9168116666666667,-8.615242222547531,0.2,0,96,0.4583333333333333,0.0,0.2604166666666667,0.052083333333333336,0.010416666666666666,0.71875,0.17708333333333334,0.10416666666666667,31.0,0.3125,0.04888888888888889,70.75468783378587,0.002763852990418769,0.6218669228442231,0.8632852096134984,0.0,0.5454545454545454,0.14666666666666667,nan,nan,0.009153101493471436,0.0033579531425078,0.031613184471747706,0.012705114004867417,0.143125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,8007,0.9154816666666666,-13.143764121294012,0.14666666666666667,0,126,0.25396825396825395,0.03968253968253968,0.3968253968253968,0.05555555555555555,0.0,0.6904761904761905,0.14285714285714285,0.16666666666666666,60.0,0.4365079365079365,0.04148148148148149,100.40727734565719,0.0014164533287026092,0.3187019989580871,0.8000370755461529,0.0,0.40625,0.07555555555555556,0.10666666666666667,nan,0.008773134322836995,0.0030666726774403025,0.03098908924896802,0.01275021689278739,0.143,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
57,8139,0.9140883333333334,-4.272308387756352,0.3111111111111111,0,132,0.5227272727272727,0.03787878787878788,0.13636363636363635,0.030303030303030304,0.0,0.696969696969697,0.12878787878787878,0.17424242424242425,17.0,0.12121212121212122,0.05111111111111111,100.47912750244127,0.003052043486934297,0.6867097845602168,0.9462635489879583,0.0,0.75,0.14666666666666667,0.2577777777777778,nan,0.00918563425407878,0.0030906654594998273,0.03329417368929301,0.013380637126309531,0.142875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,8333,0.9120405555555555,-8.472112372875216,0.3511111111111111,0,194,0.4020618556701031,0.061855670103092786,0.211340206185567,0.08247422680412371,0.0,0.6752577319587629,0.12371134020618557,0.20103092783505155,39.0,0.29896907216494845,0.043684210526315784,140.1248797416687,0.0024739836873064517,0.5566463296439517,0.9082579322263489,0.0,0.5,0.13333333333333333,0.2577777777777778,0.3422222222222222,0.009281314643365996,0.0036360264057293534,0.03090940449120743,0.012329708252634321,0.14275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
59,8502,0.9102566666666667,-4.7927384004592914,0.3244444444444444,0,169,0.4260355029585799,0.05917159763313609,0.20118343195266272,0.047337278106508875,0.0,0.6863905325443787,0.17159763313609466,0.14201183431952663,22.0,0.20118343195266272,0.04651629072681703,110.55941333770723,0.0028943713641329653,0.6512335569299171,0.9614841372245,0.0,0.5555555555555556,0.1288888888888889,0.25333333333333335,0.30666666666666664,0.00881904539918261,0.0032485066247837885,0.030081876354025944,0.012801111010568482,0.142625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
60,8646,0.9087366666666666,-4.870269855022431,0.24888888888888888,-1,144,0.3819444444444444,0.10416666666666667,0.1736111111111111,0.04861111111111111,0.006944444444444444,0.6597222222222222,0.125,0.2152777777777778,31.0,0.2777777777777778,0.04354775828460039,95.15495100021349,0.0025689093617829303,0.5780046064011594,0.9375207121119659,0.0,0.38095238095238093,0.14666666666666667,0.18222222222222223,nan,0.009123166557401419,0.003231962144907032,0.03218303294852376,0.013051222477640425,0.1425,-5.785055195784571,0.2991111111111111,0.0,137.5,0.0,1.0,0.47600767637290786,0.16182724764276862,0.18107137812493584,0.02633949686647844,0.0025974025974025974,0.8189063021406124,0.07535273355962106,0.10574096429976661,33.2,0.3357745423242412,0.05047711932811093,108.37195424556717,0.00268624001077614,0.6044040024246315,0.0,0.0,0.36547321586795267,0.13644444444444442,0.2217283950617284,0.3566666666666667,-4.286137359333042,0.37644444444444447,0.0,156.6,0.0,1.0,0.5307764333302656,0.1534328781320577,0.12682435857562283,0.03998851708329676,0.0,0.8110336700379459,0.08215081381738772,0.10681551614466625,29.6,0.25546469639627156,0.056917635450968784,121.23368913650499,0.0030384430826291826,0.6836496935915661,0.0,0.0006802721088435374,0.45300621421589166,0.13422222222222221,0.2626666666666667,0.3733333333333333,0.6001716049382716
61,8773,0.9073961111111111,-5.484254479885103,0.28888888888888886,0,127,0.5039370078740157,0.007874015748031496,0.1732283464566929,0.06299212598425197,0.0,0.6850393700787402,0.15748031496062992,0.15748031496062992,14.0,0.11811023622047244,0.05592592592592588,100.64051885604835,0.0028263411961468613,0.6359267691330438,0.9688637506320932,0.0,0.71875,0.11555555555555555,0.24888888888888888,nan,0.008336181552814586,0.003353109267274184,0.025459746231458018,0.013582408162099975,0.142375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
62,8944,0.9055911111111111,-4.6107143115997395,0.37333333333333335,0,171,0.4853801169590643,0.03508771929824561,0.16374269005847952,0.04678362573099415,0.0,0.6842105263157895,0.17543859649122806,0.14035087719298245,15.0,0.12280701754385964,0.0545124716553288,120.94966011047333,0.003049937375201817,0.6862359094204087,0.9596830064380009,0.0,0.6956521739130435,0.08888888888888889,0.17333333333333334,0.30666666666666664,0.008424148795061879,0.0028876232182873146,0.029884497901158675,0.01285455615392753,0.14225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
63,9106,0.9038811111111111,-3.6230218255519873,0.38666666666666666,0,162,0.5308641975308642,0.05555555555555555,0.1111111111111111,0.04938271604938271,0.0,0.6975308641975309,0.14814814814814814,0.15432098765432098,15.0,0.09259259259259259,0.05804232804232804,120.24782691001867,0.0031786206207970705,0.7151896396793408,0.9795693484216791,0.0,0.7317073170731707,0.14222222222222222,0.26222222222222225,0.36444444444444446,0.008087346363546593,0.0028964675563786712,0.027618335327133536,0.012656229415110179,0.142125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
64,9250,0.9023611111111112,-2.9799961028099045,0.3244444444444444,0,144,0.5,0.0625,0.125,0.05555555555555555,0.0,0.6875,0.125,0.1875,24.0,0.13194444444444445,0.05543859649122807,100.10472478866562,0.0031966523126212326,0.7192467703397774,0.9570926184064026,0.0,0.7222222222222222,0.15555555555555556,0.2222222222222222,nan,0.008593602671421,0.0029238201511491623,0.03187477735004255,0.011435641508017267,0.142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
65,9394,0.9008411111111111,-0.5990968568325028,0.39555555555555555,0,144,0.6111111111111112,0.034722222222222224,0.020833333333333332,0.0625,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,5.0,0.0,0.06729044834307993,100.52473196983314,0.003890695388558521,0.8754064624256672,0.9938980579413863,0.0,0.8205128205128205,0.16,0.3022222222222222,nan,0.008381339322243418,0.002965819273543145,0.02925414944599782,0.012650876705135618,0.141875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
66,9549,0.899205,-9.227499999999981,0.22666666666666666,0,155,0.3225806451612903,0.05806451612903226,0.3161290322580645,0.08387096774193549,0.0,0.6967741935483871,0.13548387096774195,0.16774193548387098,71.0,0.44516129032258067,0.039365079365079346,100.49999999999972,0.002211166390270874,0.4975124378109467,0.8423768307762082,0.0064516129032258064,0.4411764705882353,0.09777777777777778,0.09777777777777778,0.21333333333333335,0.007991964213683136,0.0029687071219086647,0.02571219824520605,0.013785530946084432,0.14175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
67,9685,0.8977694444444444,-3.2962326602935796,0.3111111111111111,0,136,0.5073529411764706,0.07352941176470588,0.10294117647058823,0.07352941176470588,0.0,0.6838235294117647,0.15441176470588236,0.16176470588235295,17.0,0.11029411764705882,0.051111111111111114,100.24031105041486,0.0030593147951469522,0.6883458289080642,0.969448051343318,0.0,0.71875,0.15555555555555556,0.26666666666666666,nan,0.007281446064423237,0.002914611782346453,0.02124607060769839,0.013578594263110842,0.141625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68,9885,0.8956583333333333,-7.863065117120744,0.4,0,200,0.445,0.035,0.21,0.06,0.0,0.69,0.16,0.15,19.0,0.235,0.049444444444444444,140.7910963535308,0.0028095210975721315,0.6321422469537296,0.8932995284144825,0.005,0.58,0.11555555555555555,0.20444444444444446,0.31555555555555553,0.008339650030913097,0.0028692675654643346,0.02917592427028077,0.01341989210673741,0.1415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
69,10050,0.8939166666666667,-6.135162727594373,0.36,0,165,0.48484848484848486,0.024242424242424242,0.18787878787878787,0.04242424242424243,0.0,0.696969696969697,0.12727272727272726,0.17575757575757575,21.0,0.10303030303030303,0.054179894179894175,120.09678788185104,0.002960575064716505,0.6661293895612137,0.9154838543453465,0.0,0.7906976744186046,0.1111111111111111,0.24444444444444444,0.3244444444444444,0.008290758988420879,0.0031758130727601902,0.026666751064892327,0.013449336801256453,0.141375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
70,10201,0.8923227777777778,-8.946096187353135,0.24444444444444444,0,151,0.3576158940397351,0.052980132450331126,0.25165562913907286,0.07947019867549669,0.0,0.6622516556291391,0.16556291390728478,0.17218543046357615,51.0,0.3973509933774834,0.03428571428571429,100.09615416526772,0.0023976945168516514,0.5394812662916215,0.887002558866813,0.0,0.4358974358974359,0.1511111111111111,0.21777777777777776,0.24444444444444444,0.008123114971177918,0.003151128883473575,0.02536395182167845,0.01389327778347901,0.14125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71,10331,0.8909505555555556,-7.732762316942216,0.21777777777777776,0,130,0.36923076923076925,0.07692307692307693,0.2230769230769231,0.05384615384615385,0.0,0.6692307692307692,0.17692307692307693,0.15384615384615385,37.0,0.3769230769230769,0.035555555555555556,100.31202206611614,0.0021266975676427326,0.47850695271961485,0.8939964351247817,0.0,0.3611111111111111,0.16,0.21777777777777776,nan,0.006973847314449293,0.002968859176949731,0.018167085346898863,0.014411583276731628,0.141125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
72,10572,0.8884066666666667,-4.63657718420029,0.5333333333333333,0,241,0.49377593360995853,0.058091286307053944,0.12033195020746888,0.058091286307053944,0.0,0.6721991701244814,0.17012448132780084,0.15767634854771784,15.0,0.15352697095435686,0.05438888888888889,160.5769255638122,0.003293679257040651,0.7410778328341464,0.9511906300707986,0.0,0.6307692307692307,0.17333333333333334,0.28,0.37777777777777777,0.006216341995501092,0.00335125152819923,0.010271851239459855,0.01416759379208088,0.141,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
73,10720,0.8868444444444444,-13.038174807548522,0.26222222222222225,0,148,0.3918918918918919,0.02027027027027027,0.22972972972972974,0.06756756756756757,0.0,0.6418918918918919,0.13513513513513514,0.22297297297297297,56.0,0.34459459459459457,0.04296296296296296,100.52547435760472,0.002564303022940941,0.5769681801617116,0.8581943527497261,0.0,0.5348837209302325,0.12444444444444444,0.26222222222222225,nan,0.005854007422125765,0.0033801765280908774,0.007182877111647811,0.014619430260998862,0.140875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
74,10904,0.8849022222222223,-20.44734096074104,0.27555555555555555,0,184,0.33152173913043476,0.03804347826086957,0.27717391304347827,0.03804347826086957,0.0,0.6467391304347826,0.14673913043478262,0.20652173913043478,59.0,0.3641304347826087,0.033888888888888885,120.2699139118192,0.002254188951277435,0.5071925140374228,0.8523410562563498,0.0,0.41379310344827586,0.13777777777777778,0.23555555555555555,0.27555555555555555,0.005500009466361787,0.003136238981304424,0.0069778967715267625,0.013816315680742264,0.14075,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
75,11040,0.8834666666666666,-3.190494270563126,0.3244444444444444,0,136,0.5294117647058824,0.058823529411764705,0.08823529411764706,0.0661764705882353,0.007352941176470588,0.6764705882352942,0.15441176470588236,0.16911764705882354,30.0,0.21323529411764705,0.05427609427609426,100.56661210060106,0.0031819705697144337,0.7159433781857475,0.9610761922100316,0.007352941176470588,0.6285714285714286,0.17333333333333334,0.30666666666666664,nan,0.0056325228485677925,0.003148490662819573,0.007624911144375801,0.014117790652172906,0.140625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
76,11215,0.8816194444444444,-1.071108435392379,0.4577777777777778,0,175,0.5828571428571429,0.02857142857142857,0.07428571428571429,0.022857142857142857,0.0,0.6857142857142857,0.14285714285714285,0.17142857142857143,9.0,0.03428571428571429,0.06476190476190476,120.86769938468898,0.003750657418327264,0.8438979191236343,0.9651344830710741,0.0,0.803921568627451,0.12,0.27555555555555555,0.4,0.0052257400238886476,0.0029990839871710966,0.006136730978531497,0.013644453404205186,0.14049999999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77,11332,0.8803844444444444,-1.7841758491992938,0.29333333333333333,0,117,0.5555555555555556,0.05128205128205128,0.05128205128205128,0.08547008547008547,0.008547008547008548,0.6581196581196581,0.19658119658119658,0.1452991452991453,9.0,0.05982905982905983,0.06112418300653595,80.68738903999314,0.003580347466017268,0.8055781798538852,0.9871073831757499,0.008547008547008548,0.6333333333333333,0.11555555555555555,0.2577777777777778,nan,0.005456574078250144,0.0030359551809462054,0.006734550780882793,0.014752562024763652,0.140375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78,11452,0.8791177777777778,-2.752893843889237,0.28,0,120,0.5166666666666667,0.008333333333333333,0.15,0.06666666666666667,0.008333333333333333,0.675,0.15,0.175,7.0,0.025,0.05800000000000001,80.7418461322784,0.0034127973133549145,0.7678793955048556,0.9779447595927377,0.0,0.8064516129032258,0.12,0.2222222222222222,nan,0.00544076442851552,0.002939269528724253,0.00797360556732331,0.01383196802011558,0.14024999999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79,11602,0.8775344444444444,-3.1362623467445405,0.37333333333333335,0,150,0.5533333333333333,0.03333333333333333,0.13333333333333333,0.04,0.0,0.72,0.14,0.14,11.0,0.06,0.06148148148148148,110.25011758804308,0.003345927396352237,0.7528336641792531,0.9385660381446224,0.0,0.7428571428571429,0.09777777777777778,0.24888888888888888,0.37333333333333335,0.005851877886535866,0.0035110303766227196,0.006557848953109767,0.014219288581183978,0.140125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80,11793,0.8755183333333334,-7.650125169038777,0.28444444444444444,0,191,0.3298429319371728,0.09424083769633508,0.20418848167539266,0.07853403141361257,0.0,0.6282722513089005,0.18324607329842932,0.18848167539267016,45.0,0.42408376963350786,0.0353125,120.51547780036886,0.002323353025773284,0.5227544307989889,0.9238732783393122,0.0,0.39285714285714285,0.13777777777777778,0.1511111111111111,0.28,0.00570247761373009,0.003349231622580971,0.006684598280116916,0.014174021514398711,0.13999999999999999,-1.2902365736484527,0.4528888888888889,0.0,173.1,0.0,1.0,0.5925964109667128,0.14692135670102366,0.03767104700569171,0.0350435755887902,0.0021199388846447668,0.7771888146734283,0.1553157149090974,0.06749547041747442,22.9,0.16556003311980033,0.061335473785473785,128.27272927284235,0.003520650019406347,0.792146254366428,0.0,0.0,0.4858387999153796,0.176,0.3231111111111111,0.42388888888888887,-1.56345797817707,0.3924444444444445,0.0,144.3,0.0,1.0,0.622268044250741,0.11165370046985668,0.030632643054313576,0.04825570407542805,0.004113896884310458,0.7645543877749111,0.15810598912404922,0.07733962310103962,20.1,0.14343338285121632,0.06571016258355193,110.17293312549577,0.0035912718425967086,0.8080361645842593,0.0,0.0,0.509024120647238,0.17955555555555558,0.32246913580246905,0.39555555555555555,0.8343166666666667
81,11918,0.8741988888888889,-1.6708496952056882,0.3022222222222222,0,125,0.536,0.048,0.088,0.032,0.008,0.672,0.184,0.144,10.0,0.04,0.05955555555555555,80.15094947814922,0.003715212105615269,0.8359227237634355,0.9717067303340182,0.0,0.75,0.16444444444444445,0.27555555555555555,nan,0.005467610101082495,0.0032927499019673894,0.006027127183707697,0.013318158153976713,0.139875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82,12041,0.8729005555555556,-7.720997332572944,0.24,0,123,0.43089430894308944,0.008130081300813009,0.23577235772357724,0.056910569105691054,0.008130081300813009,0.6747967479674797,0.14634146341463414,0.17886178861788618,25.0,0.2601626016260163,0.048270531400966175,80.40949840545639,0.0029294493838003016,0.6591261113550678,0.8565285986625251,0.0,0.45454545454545453,0.07555555555555556,0.17333333333333334,nan,0.00559755542781204,0.0033167762781626414,0.006305407283694616,0.013995984835284097,0.13974999999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
83,12224,0.8709688888888889,-3.1144070930480967,0.4,0,183,0.48633879781420764,0.06557377049180328,0.12568306010928962,0.060109289617486336,0.0,0.6775956284153005,0.17486338797814208,0.14754098360655737,24.0,0.14207650273224043,0.05298611111111112,120.25149612426728,0.0032894023634166725,0.7401155317687512,0.956608487049181,0.0,0.7083333333333334,0.12,0.25333333333333335,0.35555555555555557,0.005649547774477729,0.003284777980297804,0.006278813301053431,0.014880903863481112,0.139625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
