update,episodes_seen,global_step,rollout_ext_reward_mean,rollout_int_reward_mean,train_reward_mean,train_coverage_mean,train_final_health_mean,train_length_mean,train_new_tile_rate_mean,train_revisit_rate_mean,train_wall_hit_rate_mean,train_turn_streak_rate_mean,train_hazard_contact_rate_mean,train_action_forward_rate_mean,train_action_left_rate_mean,train_action_right_rate_mean,train_max_no_new_tile_streak_mean,train_stagnation_step_rate_mean,train_coverage_gain_25_mean,train_turn_oscillation_rate_mean,train_forward_after_turn_success_rate_mean,train_coverage_at_step_50_mean,train_coverage_at_step_100_mean,train_coverage_at_step_150_mean,mean_total_loss,mean_policy_loss,mean_ext_value_loss,mean_int_value_loss,mean_rnd_loss,mean_entropy,mean_turn_balance_loss,mean_turn_floor_loss,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
61,438,62464,-0.016275698319077492,0.016089612618088722,-2.7394723693529763,0.28444444444444444,-0.3333333333333333,138.5,0.4671437417652305,0.16801436063575426,0.04220766838053535,0.06659482619669449,0.008815374207760168,0.67736577078152,0.29247391228341413,0.03016031693506579,15.333333333333334,0.1421735476117353,0.051807929905969115,0.0020325203252032522,0.5627595913484041,0.13185185185185186,0.20355555555555555,0.2844444444444445,0.014168105088174343,0.0006858902052044868,0.03607590589672327,0.008727577049285173,0.000222179520278587,0.5909464880824089,0.0731540098786354,0.024130235658958554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
62,447,63488,-0.024733729660511017,0.015399342402815819,-2.7597530020607843,0.291358024691358,0.0,145.11111111111111,0.4740569397112405,0.17257996325651304,0.023094174936414923,0.06593560942651572,0.01125414270489055,0.6697310779041685,0.2866192697383778,0.04364965235745372,14.666666666666666,0.1245828832211262,0.05236746107116477,0.0020094803928239324,0.6113810384666354,0.1397530864197531,0.2419047619047619,0.30962962962962964,0.011853923089802265,-0.0009660571813583374,0.037672779988497496,0.007135334133636206,0.00022901108968653716,0.6018346548080444,0.05832479475066066,0.02369317738339305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
63,454,64512,-0.02218184620141983,0.017063617706298828,-3.1034160000937328,0.24190476190476187,-0.2857142857142857,114.28571428571429,0.47845799242064985,0.17566337515126493,0.026217372987248303,0.06230816292645882,0.025205695000025903,0.6803387405591633,0.2903874849605674,0.0292737744802694,21.285714285714285,0.1584253514664725,0.05025364758698092,0.004372679304279851,0.6058623619559155,0.1451851851851852,0.24888888888888885,0.24444444444444444,0.021459372830577195,-0.0044304244220256805,0.06297123664990067,0.008273836749140173,0.00023963222338352352,0.5954055488109589,0.050951728131622076,0.020359383895993233,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
64,460,65536,-0.022399701178073883,0.016406308859586716,-3.443498512109121,0.2888888888888889,-0.16666666666666666,144.5,0.460951003899514,0.17377542085076567,0.03756991067746352,0.06955286383598687,0.008757174014046212,0.6722963354277431,0.29270434238823534,0.03499932218402153,19.166666666666668,0.1692335031976304,0.051602094227337886,0.0036376966894140204,0.6022218227500526,0.13629629629629628,0.22222222222222224,0.33999999999999997,0.01051294431090355,-0.002619161270558834,0.039788902970030904,0.006623236404266208,0.0002392426431470085,0.6049082055687904,0.04616406327113509,0.02000163635239005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
65,468,66560,-0.018605917692184448,0.017587607726454735,-2.0883454978466034,0.2977777777777778,-0.25,131.375,0.520924864099249,0.16773082405326997,0.012395816895890713,0.04708633133339195,0.011224440940045793,0.7010515050484096,0.2515395530266607,0.04740894192492964,10.625,0.07915324235096863,0.05878541119041829,0.0007763975155279503,0.672360248447205,0.15000000000000002,0.23703703703703702,0.3214814814814815,0.005191971082240343,-0.0035441871732473373,0.02866621734574437,0.007489275012630969,0.00022572898524231277,0.5807903930544853,0.05185717809945345,0.024638815317302942,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
66,478,67584,-0.02146172523498535,0.016285855323076248,-2.873237097263336,0.27911111111111114,-0.4,132.9,0.4908794669198139,0.16814952279020842,0.03217124701895475,0.043382686498261484,0.013678347326493348,0.6912002367289771,0.2681298722811424,0.04066989098988052,14.4,0.11874082738502803,0.05530515211578163,0.002684684684684685,0.6412444830963616,0.1488888888888889,0.22740740740740742,0.2888888888888889,0.009725506650283933,-0.001369512639939785,0.03329052752815187,0.00812761631095782,0.00021474176355695818,0.5847053453326225,0.04627746343612671,0.023849497083574533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
67,485,68608,-0.015561476349830627,0.016684571281075478,-2.0766589300973073,0.3015873015873015,0.0,139.28571428571428,0.48843364191196886,0.18228098222031552,0.018853528922022755,0.038845247648814855,0.013633315496798365,0.6895681530543072,0.26749467027512647,0.042937176670566464,13.285714285714286,0.09751391251284618,0.05339508199032007,0.0,0.643404250479722,0.14666666666666667,0.24000000000000002,0.3111111111111111,0.0063134063966572285,-0.002118476782925427,0.029514766531065106,0.006503938289824873,0.00022808544599683955,0.5708130300045013,0.039764216635376215,0.020888827741146088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68,494,69632,-0.019051862880587578,0.01970665156841278,-2.443752818637424,0.2809876543209877,-0.6666666666666666,128.88888888888889,0.4991215897639919,0.2021043062425857,0.011732904405437899,0.04106863070856458,0.013132437285600367,0.7129588004120155,0.24940825637525896,0.037632943212725554,15.333333333333334,0.1271745755779263,0.05356095853979451,0.0,0.6112368071432398,0.15209876543209877,0.23238095238095238,0.3166666666666667,0.009358091745525599,-0.004136957228183746,0.035891139414161444,0.009265916189178824,0.00025639567320467904,0.5497580990195274,0.0387670851778239,0.024613860761746764,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
69,503,70656,-0.018659571185708046,0.018819648772478104,-2.152656623886691,0.2676543209876543,-0.2222222222222222,104.55555555555556,0.5815501994738388,0.155210276274984,0.02276941077188565,0.02552081250910781,0.01712287933102097,0.7595298865207085,0.206001737141677,0.03446837633761456,10.444444444444445,0.08226262175944096,0.06413285548470733,0.0009832841691248771,0.7108681604295639,0.15209876543209877,0.25955555555555554,0.29777777777777775,0.01799062918871641,-0.0013755261898040771,0.04746157210320234,0.00838721520267427,0.00022002155674272217,0.517143502831459,0.03432746813632548,0.026739196153357625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
70,512,71680,-0.018364816904067993,0.020763162523508072,-2.0062460468875036,0.2671604938271605,0.0,101.22222222222223,0.5888618825234052,0.1377229151422967,0.03572312015216197,0.02723273084675008,0.018526516541742578,0.7623079178178638,0.20841665809701354,0.029275424085122546,9.777777777777779,0.06889726956189447,0.06585297864001567,0.0,0.7268486873750032,0.15555555555555556,0.2696296296296296,0.31555555555555553,0.016378340544179082,-0.0021176855079829693,0.044648899929597974,0.008772809233050793,0.0002426385926810326,0.5017856545746326,0.03328225761651993,0.028988909907639027,-11.955656123995782,0.2511111111111111,0.0,137.6,0.0,1.0,0.4189387238565896,0.2876531563998629,0.138766681541927,0.0034503922647760262,0.007376528728363202,0.8453585617983794,0.15464143820162066,0.0,55.6,0.39944243497100096,0.04327222605628402,0.0,0.5837087332588181,0.1528888888888889,0.22111111111111115,0.2588888888888889,-8.656725305914879,0.22933333333333333,-0.1,114.2,0.0,1.0,0.4933929941346202,0.1785801002146783,0.18238224900255587,0.0017391304347826088,0.018201283035009667,0.8543553433518543,0.1456446566481457,0.0,42.6,0.3229171647431717,0.0515578002244669,0.0,0.6605273105273105,0.16641975308641976,0.2462222222222222,0.25555555555555554,0.44206732643086827
71,522,72704,-0.02358664572238922,0.01716548204421997,-2.2794419050216677,0.28933333333333333,0.0,122.7,0.5551022317351029,0.15077708473193258,0.038839742722621334,0.03243686822596546,0.016553717143653363,0.7447190591896568,0.23256966337853174,0.022711277431811488,15.5,0.11274599870488289,0.061161440840426365,0.0012195121951219512,0.6397548096688398,0.1560493827160494,0.29000000000000004,0.3362962962962963,0.02216757636051625,-0.003927654819563031,0.058462302666157484,0.01057739183306694,0.00021304809888533782,0.5167661868035793,0.03808860667049885,0.02775005460716784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
72,529,73728,-0.013010436668992043,0.015551215037703514,-2.4265727485929216,0.2787301587301588,-0.42857142857142855,120.14285714285714,0.5646654298725627,0.11803877426098748,0.04712316486869098,0.03738969122102546,0.020265193771209784,0.7298273690022412,0.23056997302807522,0.039602657969683666,8.428571428571429,0.08035408640783673,0.062346991215412255,0.0,0.7321414400855479,0.14888888888888888,0.2391111111111111,0.30444444444444446,0.009394963039085269,-0.0026062263641506433,0.03575277025811374,0.006330810545478016,0.00018192434072261676,0.536072127521038,0.03823775053024292,0.01758922403678298,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
73,535,74752,-0.012371720746159554,0.015000864863395691,-2.2246135771274567,0.3125925925925926,-0.3333333333333333,135.33333333333334,0.5425660172288722,0.15498181497342842,0.02962948249651605,0.03582358918524495,0.0122373272200032,0.7271773146988166,0.24112779516588354,0.031694890135299796,10.833333333333334,0.10101106617478735,0.06073489331808455,0.002114015472794099,0.6572681552520262,0.16148148148148148,0.26399999999999996,0.3288888888888889,0.012748049572110176,-0.0062355343252420425,0.048340628389269114,0.004444246005732566,0.00019613569747889414,0.4638316296041012,0.035345437936484814,0.03056406625546515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
74,542,75776,-0.011671935208141804,0.0169169083237648,-1.3208807579108648,0.3676190476190476,-0.14285714285714285,152.42857142857142,0.5852142435956731,0.16960877976845137,0.010063095809898984,0.02740914353434825,0.010367456675341532,0.7648861191740235,0.19312384313388356,0.04199003769209295,14.714285714285714,0.09612852823036844,0.06040496939516547,0.0007107320540156361,0.6786369396925608,0.1676190476190476,0.27911111111111114,0.36000000000000004,0.013084250502288342,-0.0013473425060510635,0.03525521978735924,0.00986088253557682,0.00019315480676596053,0.4673844985663891,0.021408778033219278,0.01929038157686591,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
75,553,76800,-0.020024394616484642,0.01976829022169113,-1.9217571074312383,0.2690909090909091,-0.18181818181818182,107.63636363636364,0.591946314015937,0.15292028581379366,0.010438071179256929,0.03204395327269029,0.023106770003768384,0.7553046710089876,0.21348842676548027,0.03120690222553223,14.454545454545455,0.107969182931933,0.06445680469922893,0.0,0.6951198018263081,0.16355555555555557,0.27851851851851855,0.33185185185185184,0.01926989376079291,-0.0011536849197000265,0.042698738630861044,0.012429858557879925,0.0002147056111425627,0.4413156546652317,0.030769502744078636,0.02738999482244253,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
76,564,77824,-0.016488773748278618,0.019199656322598457,-1.5186418674208901,0.2715151515151515,-0.18181818181818182,96.81818181818181,0.6638022235688491,0.1028196062822362,0.013935021429672794,0.014297498137597904,0.02827158811283675,0.7805568512807582,0.18886102738409616,0.03058212133514566,7.363636363636363,0.04076334908468442,0.07214189791127222,0.0,0.7895654004479674,0.16488888888888886,0.2942222222222222,0.28444444444444444,0.019066229462623596,-0.00207588286139071,0.04858060088008642,0.009969813516363502,0.00018916674525826238,0.4759061634540558,0.024764640256762505,0.022645991761237383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77,572,78848,-0.01319618709385395,0.02072758972644806,-1.8972012177109718,0.28500000000000003,0.0,110.0,0.5969998678620698,0.143346404937569,0.013940364277320798,0.03160084556788624,0.017741853600198622,0.7542866370769596,0.20313791954920987,0.04257544337383047,13.25,0.093136556858857,0.0658697429136923,0.0,0.7542983042499296,0.16944444444444445,0.2977777777777778,0.3622222222222222,0.011407122598029673,-0.001662553520873189,0.03361083986237645,0.008599839638918638,0.0002289581716468092,0.49203281849622726,0.037081050453707576,0.02318010199815035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78,582,79872,-0.020921705290675163,0.01609889045357704,-1.998499822616577,0.3044444444444444,-0.2,125.1,0.5619931664284414,0.16402126776887557,0.031168822359550662,0.022929217832100966,0.015495141699516112,0.7571832565568677,0.200357787757855,0.042458955685277355,14.0,0.1038407226574799,0.05896243879577212,0.0005813953488372093,0.6579550871881278,0.17422222222222222,0.2859259259259259,0.33777777777777773,0.017459006048738956,-0.00407402403652668,0.05187470139935613,0.006734321796102449,0.00020299843163229525,0.4778151623904705,0.03515615896321833,0.026356940623372793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79,588,80896,-0.008068345487117767,0.01827513426542282,-1.630889932314555,0.3259259259259259,-0.3333333333333333,130.33333333333334,0.5618623297339981,0.15234979525100667,0.02233100233100233,0.028485478212618053,0.011009880076655766,0.7365431273160069,0.20758047681336564,0.05587639587062728,11.166666666666666,0.06931912916225696,0.06019118655692729,0.0,0.6988147133308424,0.15259259259259259,0.2693333333333333,0.3288888888888889,0.00956509553361684,-0.0020589828491210938,0.03335522208362818,0.006581906811334193,0.00020017830865981523,0.4731297045946121,0.02209580724593252,0.012752900831401348,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80,594,81920,-0.01176023855805397,0.01733771152794361,-1.5719633052746456,0.33481481481481473,0.0,132.83333333333334,0.5981212667941717,0.13124801653220872,0.01877700232635427,0.0231759133255758,0.012116438808993423,0.7481462856527347,0.211643944275654,0.040209770071611396,11.666666666666666,0.0941667580778112,0.06630402520882396,0.0,0.7329506802721087,0.16814814814814816,0.282962962962963,0.3422222222222222,0.008389397524297237,-0.0008851800812408328,0.028017969336360693,0.007833984273020178,0.0002021967502514599,0.5051223672926426,0.0318432638887316,0.014677680097520351,-2.882652949666976,0.2653333333333333,-0.1,132.3,0.0,1.0,0.47072445662748785,0.3644453625715895,0.0005813953488372093,0.0036203478417590335,0.011832176720926598,0.8357512145479147,0.1635685133432418,0.0006802721088435374,38.7,0.34868942750455045,0.050193193494642775,0.0,0.5124292457291284,0.1654320987654321,0.23238095238095238,0.35851851851851846,-11.834372418785096,0.29688888888888887,-0.3,128.6,0.0,1.0,0.5512918088349384,0.12247499244893842,0.19109872900097474,0.0015458058649693112,0.01646168652787984,0.8648655302848516,0.13513446971514834,0.0,36.7,0.2509219652878715,0.058168631000158344,0.0,0.7543942530899053,0.176,0.3,0.3588888888888889,0.568460059117562
81,600,82944,-0.008597773499786854,0.015696052461862564,-1.4959978262583415,0.4207407407407408,0.0,189.16666666666666,0.4954120945041489,0.20074156865278306,0.009884996094400977,0.03444969376362825,0.0018176235191568605,0.7060386592513329,0.2482256281029577,0.04573571264570927,19.5,0.1562366889178057,0.05525684552073443,0.0018468496122127408,0.5711213286853387,0.17851851851851852,0.2888888888888889,0.37333333333333335,0.0073927470948547125,-0.001557659124955535,0.03105456125922501,0.005435897794086486,0.00019563241585274227,0.5223837085068226,0.02703160885721445,0.007313287816941738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82,608,83968,-0.014020386151969433,0.015225013718008995,-2.325133256614208,0.3305555555555556,0.0,151.375,0.49542923576594977,0.19747037933354913,0.02950174733954988,0.03078012216656411,0.008364295943405188,0.7224013624390488,0.2381775227967507,0.03942111476420047,22.5,0.1581396547898975,0.05450694444444444,0.0017120894479385046,0.581336605945319,0.16499999999999998,0.2488888888888889,0.35333333333333333,0.006235430482774973,-0.006200224161148071,0.03616214729845524,0.00744726974517107,0.00017428053251933306,0.5252528823912144,0.027298020897433162,0.007139117922633886,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
83,615,84992,-0.005887962877750397,0.018007410690188408,-0.9083647014839309,0.3441269841269841,-0.2857142857142857,136.71428571428572,0.5856066168187433,0.15644942299500977,0.0040512823410422585,0.032981002163398006,0.013382800282358382,0.7461073221547954,0.20835984754781545,0.04553283029738916,14.0,0.10159062857494548,0.06333907098192813,0.0,0.7048493056896418,0.1707936507936508,0.3048888888888889,0.3674074074074074,0.005006119143217802,-0.001336350105702877,0.024561388650909066,0.0069136053789407015,0.00018180466759076808,0.5075741894543171,0.01727451110491529,0.002820704597979784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
84,623,86016,-0.007917866110801697,0.017986668273806572,-0.8280865428969264,0.3555555555555555,0.0,131.75,0.6106810767300078,0.1415658629553083,0.0,0.027132776610098774,0.011036515265784762,0.7522469396853162,0.18032680087646608,0.06742625943821776,11.875,0.07732559352179524,0.06530920148495337,0.0,0.7576718701269666,0.17722222222222223,0.3009523809523809,0.40888888888888886,0.007973769679665565,-0.006269585341215134,0.03900598036125302,0.0069848623825237155,0.00019377201351744588,0.48880884423851967,0.022383652161806822,0.00794176198542118,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
85,627,87040,-0.009528184309601784,0.01369122788310051,-1.190265104174614,0.44555555555555554,-0.5,196.25,0.5112866372110244,0.2070262228031235,0.013868954230400014,0.03399917798546798,0.0024336024336024335,0.732181814244548,0.21108476704654522,0.056733418708906865,20.0,0.12429270828730737,0.054537257495590824,0.0,0.6036575324418681,0.18,0.30222222222222217,0.38999999999999996,0.011166378855705261,-0.002062177285552025,0.039443874498829246,0.00441411990323104,0.00017101563935284503,0.5078479237854481,0.03405296406708658,0.013195681851357222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
86,633,88064,-0.012493856251239777,0.01680123247206211,-2.2332148998975754,0.37777777777777777,0.0,185.33333333333334,0.47729628277810704,0.21252056285167228,0.020195509440101293,0.03455508637753191,0.002709255745308876,0.7100123550698806,0.2538118472641467,0.036175797665972745,25.333333333333332,0.1909396154089158,0.052043503821281596,0.0,0.5761072261072261,0.15037037037037038,0.2785185185185185,0.3413333333333334,0.01064046984538436,-0.001528354361653328,0.033123295521363616,0.006138034601463005,0.0001880384388641687,0.4627540856599808,0.036544854985550046,0.025442840065807104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
87,640,89088,-0.015435530804097652,0.015115556307137012,-2.5865850108010426,0.380952380952381,0.0,172.0,0.5181071275900508,0.16603959587415354,0.032677353107164374,0.04198165514664154,0.0028733142741632733,0.7168240765713687,0.2208351615790691,0.06234076184956216,19.571428571428573,0.15055665979841587,0.055223431656143886,0.001290371220952149,0.594064245161456,0.16571428571428573,0.27111111111111114,0.36177777777777775,0.01954753207974136,0.0019234720384702086,0.047564986161887646,0.004800266702659428,0.000193258152648923,0.47888610884547234,0.02102116256719455,0.009762948378920555,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
88,645,90112,-0.008405731990933418,0.02080988883972168,-1.3281464457511902,0.3448888888888889,-0.2,125.0,0.6424456811910957,0.09669271472499646,0.011914328121224674,0.02576913817706188,0.012827283629924862,0.7510527240373168,0.19943030484629898,0.04951697111638418,9.2,0.030475302889095994,0.06940185185185185,0.0,0.828408195429472,0.15644444444444444,0.29444444444444445,0.3688888888888889,0.002321235602721572,-0.0037845787592232227,0.020782465115189552,0.007360084622632712,0.0002104373288602801,0.4632010944187641,0.02827413589693606,0.01199511019513011,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89,651,91136,-0.005082216579467058,0.017878107726573944,-1.6594120959440868,0.35333333333333333,0.0,163.0,0.5078376324487085,0.22411490894447197,0.005175983436853002,0.0295964072180069,0.008709100538677876,0.7371285248300335,0.21220161280050176,0.050669862369464684,16.5,0.13006320107233474,0.05428199497059147,0.0010351966873706003,0.6022762871331426,0.15925925925925927,0.27259259259259255,0.34074074074074073,0.0016350990626960993,-0.00532570737414062,0.022671802435070276,0.006490750587545335,0.0001842966321419226,0.4374042749404907,0.02059487660881132,0.01627368899062276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90,659,92160,-0.01339903473854065,0.01678399182856083,-1.545506164431572,0.40166666666666667,-0.125,174.0,0.5165554281899537,0.19369931263049972,0.0352229826882338,0.02445055087862305,0.0031074331124899416,0.7454777235086872,0.20453389937655314,0.04998837711475964,14.25,0.12144686385069604,0.05534548175995546,0.0,0.6263545456364579,0.1638888888888889,0.29055555555555557,0.38592592592592595,0.016520442441105843,-0.0040999604389071465,0.048434944357723,0.005892129673156887,0.00017099492106353864,0.4072549566626549,0.028823591768741608,0.028312954353168607,-3.6075851585149765,0.396,0.0,157.4,0.0,1.0,0.5755151405961869,0.25030795385078536,0.04347532116294793,0.0032679738562091504,0.0022420975251163933,0.8692984156099202,0.13070158439007984,0.0,39.6,0.230111054254276,0.06141524216524217,0.0,0.6799259563965446,0.18755555555555556,0.3239506172839506,0.3885714285714286,-3.597994377303123,0.392,-0.1,137.8,0.0,1.0,0.6401609953716669,0.15373248475972665,0.08711009727052507,0.0012987012987012987,0.0040668951525085675,0.8810035774019186,0.11899642259808141,0.0,22.4,0.149684397222555,0.0664425925925926,0.0,0.8497993088782563,0.18844444444444447,0.3338271604938272,0.44000000000000006,0.7652603301110972
