episode,global_step,epsilon,reward,coverage,final_health,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,seen_coverage,center_seen_coverage,action_forward_rate,action_left_rate,action_right_rate,max_no_new_tile_streak,stagnation_step_rate,coverage_gain_25,energy_spent,coverage_gain_per_energy,new_tiles_per_energy,obs_novelty_mean,turn_oscillation_rate,forward_after_turn_success_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,seen_at_step_50,seen_at_step_100,seen_at_step_150,center_seen_at_step_50,center_seen_at_step_100,center_seen_at_step_150,mean_loss,mean_q_loss,mean_aux_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_seen_coverage_mean,eval_center_seen_coverage_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_energy_spent_mean,eval_coverage_gain_per_energy_mean,eval_new_tiles_per_energy_mean,eval_obs_novelty_mean_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,eval_seen_at_step_50_mean,eval_seen_at_step_100_mean,eval_seen_at_step_150_mean,eval_center_seen_at_step_50_mean,eval_center_seen_at_step_100_mean,eval_center_seen_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_seen_coverage_mean,holdout_eval_center_seen_coverage_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_energy_spent_mean,holdout_eval_coverage_gain_per_energy_mean,holdout_eval_new_tiles_per_energy_mean,holdout_eval_obs_novelty_mean_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,holdout_eval_seen_at_step_50_mean,holdout_eval_seen_at_step_100_mean,holdout_eval_seen_at_step_150_mean,holdout_eval_center_seen_at_step_50_mean,holdout_eval_center_seen_at_step_100_mean,holdout_eval_center_seen_at_step_150_mean,eval_soft_score
45,8859,0.9064883333333333,-0.4875462920665714,0.49777777777777776,0,221,0.502262443438914,0.11312217194570136,0.0,0.09502262443438914,0.0,0.9688888888888889,1.0,0.6153846153846154,0.22171945701357465,0.16289592760180996,11.0,0.06334841628959276,0.05509700176366842,140.01472659111002,0.0035234388934960548,0.7927737510366123,0.9899367460721218,0.004524886877828055,0.7301587301587301,0.1511111111111111,0.24888888888888888,0.3511111111111111,0.49777777777777776,0.6444444444444445,0.7555555555555555,0.5502958579881657,0.6923076923076923,0.8047337278106509,0.013440023176372051,0.005403821123763919,0.05566200781613588,0.144375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,9064,0.9043244444444445,-2.5779759812355043,0.36444444444444446,0,205,0.3951219512195122,0.12682926829268293,0.0,0.16585365853658537,0.0,0.7688888888888888,0.8875739644970414,0.5219512195121951,0.22926829268292684,0.24878048780487805,18.0,0.11707317073170732,0.04197530864197532,120.79024744033775,0.002980373065116998,0.6705839396513245,0.9828015186975388,0.03414634146341464,0.671875,0.1288888888888889,0.2222222222222222,0.32,0.4533333333333333,0.6577777777777778,0.7466666666666667,0.6035502958579881,0.7869822485207101,0.8875739644970414,0.012723911413922906,0.005524472193792462,0.0499094570055604,0.14425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47,9223,0.9026461111111111,-0.5352076334953284,0.38222222222222224,0,159,0.5345911949685535,0.06289308176100629,0.0,0.09433962264150944,0.0,0.7911111111111111,0.9408284023668639,0.5974842767295597,0.2138364779874214,0.18867924528301888,6.0,0.006289308176100629,0.058483245149911815,100.29721555709826,0.003766582907405964,0.8474811541663417,0.9844471555817325,0.0,0.8571428571428571,0.13777777777777778,0.24888888888888888,0.36444444444444446,0.52,0.6311111111111111,0.7822222222222223,0.650887573964497,0.727810650887574,0.9289940828402367,0.0125293399207294,0.004945676517672836,0.05261865258216858,0.144125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48,9369,0.901105,-0.6729603462219236,0.38222222222222224,0,146,0.5821917808219178,0.0547945205479452,0.0,0.06164383561643835,0.0,0.8444444444444444,0.9230769230769231,0.636986301369863,0.17123287671232876,0.1917808219178082,7.0,0.0136986301369863,0.06465608465608466,100.39962234497054,0.0037627410238630483,0.8466167303691857,0.9930929029559091,0.00684931506849315,0.8409090909090909,0.1511111111111111,0.26666666666666666,nan,0.6222222222222222,0.7466666666666667,nan,0.7100591715976331,0.8520710059171598,nan,0.01108044208958745,0.004909243434667587,0.04285554755479097,0.144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49,9605,0.8986138888888889,-0.9488876199722285,0.4888888888888889,0,236,0.461864406779661,0.1016949152542373,0.00847457627118644,0.13559322033898305,0.0,0.8666666666666667,0.893491124260355,0.5720338983050848,0.211864406779661,0.21610169491525424,27.0,0.11016949152542373,0.050707070707070714,140.21797733306877,0.0034549381873745936,0.7773610921592835,0.975638611765369,0.012711864406779662,0.6911764705882353,0.13777777777777778,0.24444444444444444,0.38222222222222224,0.5333333333333333,0.6133333333333333,0.8533333333333334,0.5857988165680473,0.6331360946745562,0.8816568047337278,0.012640838511288166,0.004873782698996365,0.053984747268259525,0.143875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50,9799,0.8965661111111111,-1.84602290534973,0.4,0,194,0.4587628865979381,0.08247422680412371,0.0,0.14432989690721648,0.0,0.8,0.863905325443787,0.5412371134020618,0.23711340206185566,0.22164948453608246,9.0,0.04639175257731959,0.05049707602339182,120.11450386047336,0.0032931539726046596,0.7409596438360484,1.0,0.015463917525773196,0.7666666666666667,0.12444444444444444,0.2088888888888889,0.3333333333333333,0.4222222222222222,0.5155555555555555,0.7555555555555555,0.4556213017751479,0.5621301775147929,0.8402366863905325,0.012711124215275049,0.005604040483012796,0.049440584145486355,0.14375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51,9980,0.8946555555555555,-1.6618629376888263,0.40444444444444444,0,181,0.4972375690607735,0.10497237569060773,0.0,0.09944751381215469,0.0,0.84,0.9112426035502958,0.6022099447513812,0.23204419889502761,0.16574585635359115,11.0,0.08287292817679558,0.055277777777777766,120.62726607322678,0.0033159998814627865,0.7460999733291269,0.9951454162627604,0.011049723756906077,0.7592592592592593,0.1688888888888889,0.29333333333333333,0.37777777777777777,0.5733333333333334,0.72,0.7955555555555556,0.7100591715976331,0.8284023668639053,0.8520710059171598,0.012800355162471532,0.005336407292634249,0.051968304067850114,0.143625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52,10169,0.8926605555555556,-3.212505547523498,0.3377777777777778,0,189,0.3968253968253968,0.13756613756613756,0.0,0.15343915343915343,0.0,0.7911111111111111,0.9112426035502958,0.5343915343915344,0.21164021164021163,0.25396825396825395,33.0,0.19047619047619047,0.042539682539682544,120.70005283355702,0.0027616668386466524,0.6213750386954968,0.9869158610449495,0.010582010582010581,0.6610169491525424,0.13777777777777778,0.24888888888888888,0.3244444444444444,0.47555555555555556,0.7422222222222222,0.7911111111111111,0.6035502958579881,0.893491124260355,0.9112426035502958,0.013003208674490452,0.005292778788134456,0.0537312176078558,0.1435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53,10338,0.8908766666666667,-3.5311381835937503,0.25333333333333335,0,169,0.33136094674556216,0.17159763313609466,0.005917159763313609,0.1893491124260355,0.0,0.5377777777777778,0.5976331360946746,0.5088757396449705,0.23668639053254437,0.25443786982248523,22.0,0.23668639053254437,0.035555555555555556,100.21083984374975,0.0024836523601334966,0.5588217810300367,0.9783701468698136,0.03550295857988166,0.58,0.12,0.21777777777777776,0.25333333333333335,0.4711111111111111,0.5377777777777778,0.5377777777777778,0.5266272189349113,0.5976331360946746,0.5976331360946746,0.013322753179818392,0.005294317565858364,0.055996067076921466,0.143375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54,10538,0.8887655555555556,-3.7515843875408215,0.3022222222222222,0,200,0.335,0.185,0.0,0.18,0.0,0.6666666666666666,0.7869822485207101,0.52,0.2,0.28,31.0,0.215,0.037222222222222226,120.20556559562654,0.0024772378575174054,0.5573785179414161,0.9941421356237311,0.03,0.55,0.10222222222222223,0.15555555555555556,0.23555555555555555,0.40444444444444444,0.43555555555555553,0.5422222222222223,0.48520710059171596,0.514792899408284,0.621301775147929,0.01230304716154933,0.005307820299640298,0.048832298070192334,0.14325,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55,10785,0.8861583333333334,-3.38883088850975,0.37333333333333335,0,247,0.3360323886639676,0.1862348178137652,0.0,0.19838056680161945,0.0,0.7644444444444445,0.8284023668639053,0.5222672064777328,0.2550607287449393,0.22267206477732793,35.0,0.3076923076923077,0.036888888888888895,140.5412465572356,0.0026247731390276123,0.5905739562812127,0.985905512425337,0.016194331983805668,0.5507246376811594,0.13333333333333333,0.23555555555555555,0.3111111111111111,0.5155555555555555,0.6577777777777778,0.7288888888888889,0.6153846153846154,0.757396449704142,0.8106508875739645,0.011448212433606386,0.0048751650843769315,0.045925221592187884,0.143125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,10956,0.8843533333333333,-0.023717194795606966,0.44,0,171,0.5730994152046783,0.05263157894736842,0.0,0.0935672514619883,0.0,0.9422222222222222,0.9881656804733728,0.6257309941520468,0.24561403508771928,0.1286549707602339,12.0,0.04093567251461988,0.0636734693877551,110.26397328376753,0.003950116639046198,0.8887762437853945,0.994861522476957,0.005847953216374269,0.875,0.14666666666666667,0.28,0.38666666666666666,0.4666666666666667,0.6711111111111111,0.9066666666666666,0.5680473372781065,0.7751479289940828,0.9881656804733728,0.012971925269812345,0.005590008059516549,0.05162179600447416,0.143,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
57,11147,0.8823372222222222,-2.3282756972312932,0.37333333333333335,0,191,0.43455497382198954,0.1099476439790576,0.0,0.13089005235602094,0.0,0.8,0.8816568047337278,0.5445026178010471,0.2094240837696335,0.24607329842931938,15.0,0.07853403141361257,0.04861111111111112,120.06929235458341,0.0030723000165562924,0.6912675037251658,0.9984665276501914,0.0,0.7704918032786885,0.12,0.24,0.3111111111111111,0.4177777777777778,0.6711111111111111,0.7333333333333333,0.46153846153846156,0.7633136094674556,0.834319526627219,0.012169597577303648,0.004980150144547224,0.05031984094530344,0.142875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,11360,0.8800888888888889,-3.056964211225511,0.32,0,213,0.3333333333333333,0.16901408450704225,0.004694835680751174,0.1643192488262911,0.0,0.6,0.6331360946745562,0.5070422535211268,0.24413145539906103,0.24882629107981222,27.0,0.22535211267605634,0.035973409306742636,120.03775439262358,0.002628802555931076,0.591480575084492,0.9986249144656646,0.023474178403755867,0.5942028985507246,0.09333333333333334,0.20444444444444446,0.22666666666666666,0.3511111111111111,0.5066666666666667,0.52,0.39644970414201186,0.5443786982248521,0.5502958579881657,0.01318331267684698,0.00575831513851881,0.05201399456709623,0.14275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
59,11517,0.8784316666666667,-1.1635675311088556,0.36444444444444446,0,157,0.5159235668789809,0.10191082802547771,0.01910828025477707,0.10191082802547771,0.0,0.8133333333333334,0.8757396449704142,0.6369426751592356,0.1464968152866242,0.21656050955414013,10.0,0.050955414012738856,0.05306122448979593,100.7768336296079,0.0035722495640529155,0.8037561519119059,0.9903921263156862,0.012738853503184714,0.7560975609756098,0.15555555555555556,0.29333333333333333,0.36,0.5866666666666667,0.7466666666666667,0.8133333333333334,0.7041420118343196,0.8284023668639053,0.8757396449704142,0.011986525449901819,0.0051067674066871405,0.048236688040196894,0.142625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
60,11723,0.8762572222222222,-1.0063857688903795,0.4533333333333333,0,206,0.49029126213592233,0.12135922330097088,0.009708737864077669,0.10679611650485436,0.0,0.9022222222222223,0.9644970414201184,0.6213592233009708,0.24271844660194175,0.13592233009708737,21.0,0.1407766990291262,0.05144032921810698,130.28938827514637,0.003445321947025502,0.7751974380807379,0.9894174318267425,0.014563106796116505,0.7090909090909091,0.16,0.24444444444444444,0.3511111111111111,0.5244444444444445,0.5644444444444444,0.7777777777777778,0.6035502958579881,0.6390532544378699,0.8816568047337278,0.013068282697349786,0.005919799255207181,0.05016479678452015,0.1425,-61.40951548047067,0.04133333333333333,0.0,108.3,0.0,1.0,0.08107052105066068,0.0,0.9173293765427852,0.0,0.0032782515991471215,0.23777777777777778,0.2781065088757396,0.998399897593446,0.0016001024065540193,0.0,96.8,0.8636717334984066,0.007637037037037037,95.66395695686325,0.00038740082384465004,0.08716518536504626,0.28445325231438884,0.0,0.2,0.04133333333333333,0.043809523809523805,nan,0.23777777777777778,0.24444444444444446,nan,0.2781065088757396,0.28317836010143704,nan,-57.56993763036728,0.04844444444444444,0.0,106.3,0.0,1.0,0.09765181726188188,0.0,0.8972168005877983,0.0,0.0035440805630181467,0.2644444444444444,0.30414201183431955,0.9948686178496802,0.005131382150319734,0.0,95.4,0.8451987787250885,0.009325925925925925,91.48702505111686,0.0005077378525390534,0.11424101682128703,0.29223166978060067,0.0,0.5,0.04844444444444444,0.04518518518518518,nan,0.2644444444444444,0.24814814814814815,nan,0.30414201183431955,0.2859960552268245,nan,0.42011019066403676
61,11973,0.8736183333333334,-0.4289447045326225,0.48,1,250,0.428,0.128,0.012,0.144,0.0,0.8311111111111111,0.8994082840236687,0.568,0.216,0.216,20.0,0.124,0.04755555555555556,150.27566385269157,0.003164554681466729,0.712024803330014,0.9924515367004896,0.004,0.6901408450704225,0.13333333333333333,0.26666666666666666,0.3244444444444444,0.5111111111111111,0.6933333333333334,0.6933333333333334,0.5680473372781065,0.7337278106508875,0.7337278106508875,0.01178460787050426,0.005847010156139731,0.041703931987285614,0.142375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
62,12197,0.8712538888888889,-1.8592220387458787,0.4488888888888889,0,224,0.44642857142857145,0.12946428571428573,0.008928571428571428,0.12946428571428573,0.0,0.9244444444444444,0.9763313609467456,0.5848214285714286,0.22321428571428573,0.19196428571428573,33.0,0.20089285714285715,0.04962962962962963,140.3830670356749,0.003165940549877713,0.7123366237224854,0.9807223137315837,0.008928571428571428,0.6825396825396826,0.1511111111111111,0.26222222222222225,0.29333333333333333,0.6755555555555556,0.7644444444444445,0.7644444444444445,0.7988165680473372,0.8461538461538461,0.8461538461538461,0.011512822937220335,0.005687511200085283,0.040951224975287914,0.14225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
63,12447,0.868615,0.5298587708473218,0.5111111111111111,1,250,0.456,0.144,0.004,0.108,0.0,0.8755555555555555,0.9349112426035503,0.604,0.18,0.216,23.0,0.156,0.05066666666666666,155.38229742050166,0.003260774715510258,0.7336743109898082,0.9889368180747282,0.024,0.6805555555555556,0.13333333333333333,0.2088888888888889,0.28888888888888886,0.44,0.4577777777777778,0.5644444444444444,0.4911242603550296,0.5029585798816568,0.591715976331361,0.012643577996641397,0.005851340806111693,0.04779058750718832,0.142125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
64,12668,0.8662822222222222,-2.7286669878959646,0.40444444444444444,0,221,0.4072398190045249,0.18099547511312217,0.0,0.13574660633484162,0.0,0.6977777777777778,0.7514792899408284,0.5882352941176471,0.22171945701357465,0.19004524886877827,24.0,0.22171945701357465,0.0448206937095826,140.07301893234222,0.0028556534516701406,0.6425220266257816,0.9880722218582759,0.02262443438914027,0.6229508196721312,0.1511111111111111,0.2311111111111111,0.2577777777777778,0.5244444444444445,0.5911111111111111,0.5911111111111111,0.6153846153846154,0.6390532544378699,0.6390532544378699,0.011678378283977508,0.0053937261458486315,0.04425811357796192,0.142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
65,12809,0.8647938888888889,-0.37601885437965143,0.36,0,141,0.5673758865248227,0.07092198581560284,0.0,0.10638297872340426,0.014184397163120567,0.7688888888888888,0.863905325443787,0.6382978723404256,0.2127659574468085,0.14893617021276595,6.0,0.0070921985815602835,0.06342592592592593,89.19065575599649,0.003986466435769543,0.8969549480481471,0.9958454862579653,0.0,0.8055555555555556,0.14666666666666667,0.2577777777777778,nan,0.48444444444444446,0.6266666666666667,nan,0.5266272189349113,0.6745562130177515,nan,0.00994522012770176,0.005905751092359424,0.02847202867269516,0.141875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
66,13000,0.8627777777777779,-3.0823621058464057,0.38222222222222224,0,191,0.44502617801047123,0.1256544502617801,0.0,0.1256544502617801,0.0,0.8666666666666667,0.9408284023668639,0.5706806282722513,0.19895287958115182,0.23036649214659685,14.0,0.07853403141361257,0.050347222222222224,130.44154386520364,0.002896146170794849,0.6516328884288409,0.9838972564749536,0.0,0.6896551724137931,0.14222222222222222,0.2222222222222222,0.3111111111111111,0.49333333333333335,0.5955555555555555,0.7288888888888889,0.6035502958579881,0.6923076923076923,0.7928994082840237,0.00901356916874647,0.006434391066431999,0.018195261992514134,0.14175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
67,13215,0.8605083333333333,-1.680240315914153,0.4711111111111111,0,215,0.4883720930232558,0.11162790697674418,0.004651162790697674,0.10232558139534884,0.0,0.9288888888888889,0.9644970414201184,0.6046511627906976,0.17674418604651163,0.2186046511627907,13.0,0.08372093023255814,0.05349794238683127,140.0022887229916,0.003333278840819616,0.7499877391844136,0.9925850111345853,0.027906976744186046,0.7419354838709677,0.14222222222222222,0.29333333333333333,0.4177777777777778,0.5733333333333334,0.8577777777777778,0.9288888888888889,0.6568047337278107,0.9289940828402367,0.9644970414201184,0.008263375191017986,0.0058456749189645055,0.0170711406506598,0.141625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68,13399,0.8585661111111111,-1.3506212320327753,0.4177777777777778,0,184,0.5054347826086957,0.11413043478260869,0.0,0.13043478260869565,0.0,0.88,0.9349112426035503,0.6195652173913043,0.20108695652173914,0.1793478260869565,21.0,0.125,0.05561728395061729,120.68210697174038,0.003424976110419765,0.770619624844447,0.9776226066492354,0.016304347826086956,0.6956521739130435,0.16,0.28444444444444444,0.37333333333333335,0.6711111111111111,0.7777777777777778,0.7866666666666666,0.7514792899408284,0.834319526627219,0.8402366863905325,0.007556158537045121,0.00539504773914814,0.01527286870405078,0.1415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
