episode,global_step,epsilon,objective_reward,raw_game_reward,coverage,seen,phase_reached,length,new_tile_rate,max_revisit_streak,revisit_penalty_total,mean_loss,mean_q_loss,mean_imitation_loss,eval_coverage_mean,eval_seen_mean,eval_phase_reached_mean,eval_new_tile_rate_mean,eval_max_revisit_streak_mean,eval_revisit_penalty_total_mean,holdout_coverage_mean,holdout_seen_mean,holdout_phase_reached_mean,holdout_new_tile_rate_mean,holdout_max_revisit_streak_mean,holdout_revisit_penalty_total_mean
347,54885,0.09999999999999998,45.93641249999999,-0.8626892647743228,0.29333333333333333,0.9466666666666667,1.0,89.0,0.7303370786516854,3.0,0.11058749999999999,0.6666667282581329,0.5977328777313232,0.5384054750204086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
348,55012,0.09999999999999998,68.76624999999991,-0.35908272385597095,0.37777777777777777,0.9022222222222223,1.0,127.0,0.6614173228346457,2.0,0.05474999999999999,0.5890603959560394,0.521922966837883,0.5255329966545105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
349,55133,0.09999999999999998,73.15969312499998,-0.35657649302482475,0.39555555555555555,0.9555555555555556,1.0,121.0,0.7272727272727273,4.0,0.32830687499999994,0.5928074270486832,0.5257793724536896,0.5257835894823074,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
350,55292,0.09999999999999998,70.87494710050392,-1.9265226969718925,0.38666666666666666,0.8355555555555556,1.0,159.0,0.5408805031446541,9.0,2.6320528994960934,0.6124076843261719,0.5471169710159302,0.5135788828134537,0.39755555555555555,0.9106666666666667,1.0,0.6156357600167709,4.75,0.7258508363835936,0.420888888888889,0.9133333333333333,0.95,0.6142711946883129,4.4,0.7270839029478515
351,55465,0.09999999999999998,93.72921557132824,0.8234969131946535,0.5022222222222222,0.8488888888888889,1.0,173.0,0.6473988439306358,7.0,0.8697844286718748,0.5652909994125366,0.5014988034963608,0.5033135205507279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
352,55627,0.09999999999999998,73.68643400156253,-2.61446788930893,0.4177777777777778,0.9644444444444444,1.0,162.0,0.5740740740740741,6.0,0.7645659984375,0.5803454250097275,0.5102273881435394,0.5547995656728745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
353,55745,0.09999999999999998,62.5153505312499,-1.6116654570102686,0.3511111111111111,0.8311111111111111,1.0,118.0,0.6610169491525424,5.0,0.42864946875,0.6559570848941803,0.5904598951339721,0.5193152129650116,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
354,55848,0.09999999999999998,56.20574619632806,-0.48050203108787437,0.31555555555555553,0.8666666666666667,1.0,103.0,0.6796116504854369,7.0,0.9682538036718747,0.6700305283069611,0.599624490737915,0.5592514604330063,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
355,56030,0.09999999999999998,108.1486533765627,0.3815859653949747,0.5555555555555556,0.9866666666666667,1.0,182.0,0.6813186813186813,6.0,0.6323466234374999,0.6542329013347625,0.5882712751626968,0.525637149810791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
356,56129,0.09999999999999998,59.93199999999994,0.38730889868736385,0.3377777777777778,0.9377777777777778,1.0,99.0,0.7575757575757576,1.0,0.015,0.7012881636619568,0.6361034393310547,0.5203584402799606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
357,56272,0.09999999999999998,70.59690337656242,-0.1692180743217453,0.4,0.9111111111111111,1.0,143.0,0.6223776223776224,6.0,0.5820966234375,0.6729379415512085,0.6066350162029266,0.5306309908628464,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
358,56377,0.09999999999999998,48.58574999999996,-1.366139343500137,0.29777777777777775,0.9733333333333334,1.0,105.0,0.6285714285714286,2.0,0.14925,0.7357845067977905,0.6649787276983261,0.5677280724048615,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
359,56543,0.09999999999999998,94.48800000000023,-2.1979020233154367,0.5066666666666667,0.9466666666666667,1.0,166.0,0.6807228915662651,1.0,0.06,0.6702998161315918,0.6009102702140808,0.5580230861902237,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
360,56723,0.09999999999999998,89.33160053125012,-0.20119080686568935,0.49777777777777776,0.9955555555555555,1.0,180.0,0.6166666666666667,5.0,0.43839946875,0.6121776938438416,0.547850313782692,0.5189831376075744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
361,56831,0.09999999999999998,58.283912499999936,0.2084506068229688,0.3511111111111111,0.9333333333333333,1.0,108.0,0.7222222222222222,3.0,0.17508749999999995,0.6754616081714631,0.6084290623664856,0.5418570607900619,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
362,57044,0.09999999999999998,84.69891250000019,-2.919370242118834,0.48444444444444446,0.9333333333333333,1.0,213.0,0.5070422535211268,3.0,0.2500875,0.620952844619751,0.5553120255470276,0.5326451063156128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
363,57206,0.09999999999999998,99.57507500000014,0.9386216135025036,0.5111111111111111,0.9911111111111112,1.0,162.0,0.7037037037037037,3.0,0.275925,0.6198310077190399,0.5533141493797302,0.5413351863622665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
364,57374,0.09999999999999998,90.856684069254,0.9217077836990357,0.49777777777777776,0.9777777777777777,1.0,168.0,0.6607142857142857,9.0,2.202315930746093,0.5924292802810669,0.5274534225463867,0.5304055631160736,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
365,57503,0.09999999999999998,84.01725000000006,0.2615371527671806,0.43555555555555553,1.0,1.0,129.0,0.751937984496124,2.0,0.06974999999999999,0.6022630572319031,0.538772451877594,0.5194969564676285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
366,57613,0.09999999999999998,74.14500000000001,1.0589078338146205,0.39111111111111113,0.9511111111111111,1.0,110.0,0.7909090909090909,1.0,0.015,0.6335325837135315,0.5693325430154801,0.526354506611824,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
367,57807,0.09999999999999998,84.4168112500001,-1.6676889228820786,0.4888888888888889,1.0,1.0,194.0,0.5618556701030928,4.0,0.50518875,0.6658566892147064,0.5980674952268601,0.5577520966529846,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
368,57953,0.09999999999999998,65.48413122394133,-3.045091235876083,0.38222222222222224,0.9022222222222223,1.0,146.0,0.5821917808219178,8.0,1.5488687760585933,0.6989357590675354,0.6289427697658538,0.5774258553981781,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
369,58099,0.09999999999999998,58.331973749999904,-1.8963847615718845,0.35555555555555557,0.8666666666666667,1.0,146.0,0.541095890410959,4.0,0.5010262499999999,0.801613312959671,0.7314745604991912,0.5801812291145325,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
370,58239,0.09999999999999998,73.06496557132809,-0.2671087296009048,0.39555555555555555,0.96,1.0,140.0,0.6285714285714286,7.0,0.8300344286718748,0.7133968591690063,0.6461735606193543,0.5574995696544647,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
371,58383,0.09999999999999998,82.85725000000006,0.4549267959594734,0.44,0.9733333333333334,1.0,144.0,0.6805555555555556,2.0,0.06974999999999999,0.7161632657051087,0.6513566851615906,0.5388872176408768,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
372,58538,0.09999999999999998,88.13850390781259,-0.07142424130439773,0.4622222222222222,0.8488888888888889,1.0,155.0,0.6645161290322581,6.0,0.8314960921874999,0.6256691873073578,0.5618887722492218,0.5318777889013291,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
373,58683,0.09999999999999998,87.38943400156255,-0.17685453963279563,0.4488888888888889,0.9955555555555555,1.0,145.0,0.6896551724137931,6.0,0.6955659984375,0.608990478515625,0.5444828927516937,0.5393912017345428,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
374,58789,0.09999999999999998,56.14528062499995,-0.6235991809368124,0.3244444444444444,0.9111111111111111,1.0,106.0,0.6792452830188679,4.0,0.20271937499999998,0.6174927115440368,0.5535076498985291,0.5360778152942658,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
375,58910,0.09999999999999998,36.61325000000003,-5.376785316705708,0.26666666666666666,0.8444444444444444,1.0,121.0,0.48760330578512395,2.0,0.06974999999999999,0.6609419107437133,0.5944190591573715,0.5585983097553253,0.37888888888888894,0.868,0.85,0.5404575754128793,6.8,1.8879681376861328,0.418,0.9071111111111112,0.95,0.60182652044804,5.6,0.9311933270128906
376,59047,0.09999999999999998,64.04557499999991,-0.4863204946517934,0.38222222222222224,0.84,1.0,137.0,0.6204379562043796,3.0,0.32542499999999996,0.6805354118347168,0.614162391424179,0.5587686598300934,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
377,59163,0.09999999999999998,59.538499999999935,0.11151996874809322,0.3511111111111111,0.9822222222222222,1.0,116.0,0.6724137931034483,2.0,0.10949999999999999,0.6980847477912903,0.6291264712810516,0.5817954659461975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
378,59247,0.09999999999999998,44.62724999999998,-0.7135784211158755,0.26222222222222225,0.9466666666666667,1.0,84.0,0.6904761904761905,2.0,0.06974999999999999,0.7034548938274383,0.6328536033630371,0.59659703373909,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
379,59447,0.09999999999999998,91.72601303125015,-1.1638505074977856,0.5111111111111111,0.9333333333333333,1.0,200.0,0.57,5.0,0.4889869687499999,0.6583682298660278,0.5907246440649032,0.5737585246562957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
380,59638,0.09999999999999998,80.63578062500001,-1.3491117906570413,0.4666666666666667,0.9022222222222223,1.0,191.0,0.5445026178010471,4.0,0.35721937499999995,0.5936657547950744,0.5300493121147156,0.5415495872497559,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
381,59755,0.09999999999999998,48.371280692691364,-1.020084415435791,0.3022222222222222,0.8711111111111111,1.0,117.0,0.5726495726495726,8.0,1.3047193073085934,0.6477730751037598,0.5848806947469711,0.5365734905004501,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
382,59922,0.09999999999999998,60.97781587656235,-3.7788965787887587,0.37777777777777777,0.8844444444444445,1.0,167.0,0.5029940119760479,6.0,0.6131841234375,0.6101520419120788,0.5480622857809067,0.5314084410667419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
383,60144,0.09999999999999998,86.14769312500034,-23.76236644339562,0.4666666666666667,0.9244444444444444,1.0,222.0,0.46846846846846846,4.0,0.388306875,0.5906242519617081,0.530527925491333,0.5165280789136887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
384,60310,0.09999999999999998,91.69722375000012,0.8604124307632444,0.48444444444444446,0.8888888888888888,1.0,166.0,0.6506024096385542,4.0,0.6007762500000001,0.5768507480621338,0.5147878646850585,0.5351273059844971,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
385,60420,0.09999999999999998,50.06644312499996,-0.44211994671821453,0.3244444444444444,0.88,1.0,110.0,0.6545454545454545,4.0,0.25855687499999996,0.5983849197626114,0.5352681457996369,0.5453637719154358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
386,60609,0.09999999999999998,97.00386865625015,0.0058290154933902105,0.5288888888888889,0.9911111111111112,1.0,189.0,0.6243386243386243,5.0,0.8131313437500002,0.6541131138801575,0.59219009578228,0.536997938156128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
387,60774,0.09999999999999998,69.99578069269134,-3.626519439697264,0.38666666666666666,0.8266666666666667,1.0,165.0,0.5212121212121212,9.0,1.8842193073085933,0.7129739284515381,0.6470542907714844,0.5734802782535553,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
388,60959,0.09999999999999998,76.55110053124999,-2.164433335304258,0.4266666666666667,0.9288888888888889,1.0,185.0,0.5135135135135135,5.0,0.40389946875,0.7162525832653046,0.6535524427890778,0.5474294573068619,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
389,61151,0.09999999999999998,101.63091250000019,-0.7801029481887798,0.5155555555555555,1.0,1.0,192.0,0.5989583333333334,3.0,0.2950875,0.6656257748603821,0.6023615539073944,0.5544197529554367,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
390,61287,0.09999999999999998,82.25271557132815,0.7865800621509558,0.43555555555555553,1.0,1.0,136.0,0.7132352941176471,7.0,0.7902844286718749,0.6511592090129852,0.5871494680643081,0.5624427974224091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
391,61412,0.09999999999999998,73.43024999999996,0.32438789892196795,0.39111111111111113,0.9733333333333334,1.0,125.0,0.696,2.0,0.11474999999999999,0.7110905230045319,0.6488995909690857,0.5477983176708221,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
392,61600,0.09999999999999998,93.13216640781259,-0.4340143346786486,0.48,0.9733333333333334,1.0,188.0,0.5691489361702128,6.0,0.9068335921874998,0.6382450938224793,0.5758239775896072,0.5518566727638244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
393,61778,0.09999999999999998,67.46036356249996,-2.600038764953613,0.4,0.8755555555555555,1.0,178.0,0.5,5.0,0.7586364375,0.7090516746044159,0.6471451908349991,0.549227488040924,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
394,61912,0.09999999999999998,70.03953062499995,-0.4455685970783225,0.39111111111111113,0.8977777777777778,1.0,134.0,0.6492537313432836,4.0,0.257469375,0.632169884443283,0.5702993631362915,0.5503623962402344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
395,62031,0.09999999999999998,66.21406587656243,0.0796632943153397,0.37333333333333335,0.92,1.0,119.0,0.6974789915966386,6.0,0.5929341234375,0.7369266986846924,0.6718491673469543,0.5802549839019775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
396,62165,0.09999999999999998,77.47141250000001,0.5231924774646775,0.4311111111111111,0.8977777777777778,1.0,134.0,0.7164179104477612,3.0,0.14058749999999998,0.6958518922328949,0.6326621025800705,0.5649230182170868,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
397,62361,0.09999999999999998,85.52904372394151,-0.8743304276466358,0.48444444444444446,0.9644444444444444,1.0,196.0,0.5510204081632653,10.0,2.7539562760585934,0.6861331284046173,0.6219212472438812,0.5763047873973847,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
398,62501,0.09999999999999998,78.86728062500005,0.7379328937530527,0.43555555555555553,0.9288888888888889,1.0,140.0,0.6928571428571428,4.0,0.24771937500000002,0.6826297461986541,0.6200628042221069,0.5631136506795883,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
399,62693,0.09999999999999998,106.85303062500033,-1.576371036767966,0.5377777777777778,0.9955555555555555,1.0,192.0,0.625,4.0,0.17796937499999999,0.6818605840206147,0.6236098855733871,0.5262877374887467,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
400,62783,0.09999999999999998,61.17999999999992,0.07644645285606555,0.3288888888888889,0.9822222222222222,1.0,90.0,0.8111111111111111,1.0,0.015,0.6782111585140228,0.6157890975475311,0.5649964660406113,0.38066666666666665,0.8900000000000002,0.9,0.5041881215797185,5.0,1.1185675445636718,0.4384444444444445,0.9133333333333333,0.95,0.6031782171025583,6.85,1.9477523001912111
401,62957,0.09999999999999998,75.75750000000001,-1.8739490568637853,0.4266666666666667,0.9066666666666666,1.0,174.0,0.5459770114942529,2.0,0.15449999999999997,1.1015255987644195,1.0430751502513886,0.5309065550565719,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
402,63073,0.09999999999999998,51.762662499999934,-0.5141940789222708,0.3244444444444444,0.8888888888888888,1.0,116.0,0.6206896551724138,3.0,0.16533749999999997,0.9880065441131591,0.9306883156299591,0.5218443959951401,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
403,63231,0.09999999999999998,37.522203071328185,-4.7935724649429305,0.27555555555555555,0.8222222222222222,1.0,158.0,0.3860759493670886,7.0,1.0867969286718746,0.8082772731781006,0.7513815581798553,0.5196588307619094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
404,63374,0.09999999999999998,72.90891249999997,-0.7860507316589356,0.38666666666666666,1.0,1.0,143.0,0.6013986013986014,3.0,0.22008749999999996,0.7726293683052063,0.7092521250247955,0.5805430769920349,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
405,63490,0.09999999999999998,56.592999999999925,-0.42695958566665493,0.3377777777777778,0.9822222222222222,1.0,116.0,0.646551724137931,1.0,0.09,0.8206803202629089,0.7563766479492188,0.5904233515262604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
406,63576,0.09999999999999998,41.00324999999999,-1.4615144743919375,0.27111111111111114,0.8133333333333334,1.0,86.0,0.6976744186046512,2.0,0.08474999999999999,0.7794703781604767,0.7153858661651611,0.5894454300403595,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
407,63727,0.09999999999999998,60.06824626401944,-0.23815237045288018,0.38222222222222224,0.9466666666666667,1.0,151.0,0.5629139072847682,8.0,2.074753735980468,0.8014187037944793,0.7320539057254791,0.6399884760379791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
408,63845,0.09999999999999998,49.058662499999954,-0.8031755032539356,0.3244444444444444,0.84,1.0,118.0,0.6101694915254238,3.0,0.15033749999999999,0.775984787940979,0.7095944881439209,0.6140300512313843,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
409,64042,0.09999999999999998,105.77619319269164,0.562159860849381,0.5466666666666666,0.9911111111111112,1.0,197.0,0.6192893401015228,9.0,2.0398068073085938,0.7494467079639435,0.6866086244583129,0.5835391700267791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
410,64151,0.09999999999999998,58.496684001562414,-0.42816897583007707,0.32,0.9733333333333334,1.0,109.0,0.6513761467889908,6.0,0.6603159984375,0.7902194142341614,0.7285298049449921,0.5741653740406036,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
411,64278,0.09999999999999998,69.80091249999994,0.6822439734935772,0.4,0.9333333333333333,1.0,127.0,0.7007874015748031,3.0,0.20508749999999998,0.8497166812419892,0.7848106741905212,0.6056925594806671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
412,64366,0.09999999999999998,42.319249999999975,-0.45048900222778177,0.26222222222222225,0.8088888888888889,1.0,88.0,0.6590909090909091,2.0,0.09974999999999999,0.7333876967430115,0.6668283998966217,0.6222562193870544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
413,64548,0.09999999999999998,62.41732951038263,-2.028046329021453,0.3688888888888889,0.8755555555555555,1.0,182.0,0.45054945054945056,12.0,5.5336704896171875,0.7731361746788025,0.7106477320194244,0.5864154666662216,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
414,64721,0.09999999999999998,104.73950000000025,-0.21622102999687742,0.5333333333333333,1.0,1.0,173.0,0.6878612716763006,2.0,0.12449999999999999,0.7646496295928955,0.7039341866970062,0.5718400955200196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
415,64831,0.09999999999999998,71.95941249999996,0.6232652146816271,0.38222222222222224,1.0,1.0,110.0,0.7727272727272727,3.0,0.09558749999999998,0.7737008333206177,0.712003767490387,0.5824263751506805,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
416,65000,0.09999999999999998,74.79528062500003,-1.0943325412273401,0.44,0.9644444444444444,1.0,169.0,0.5798816568047337,4.0,0.346719375,0.7692425191402436,0.7118953883647918,0.5432886064052582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
417,65183,0.09999999999999998,96.83074619632826,0.8906033859252949,0.5244444444444445,0.9555555555555556,1.0,183.0,0.639344262295082,7.0,1.0282538036718747,0.7113982379436493,0.6534869492053985,0.5507551372051239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
418,65321,0.09999999999999998,66.2923811562499,-0.8580468418598157,0.3688888888888889,0.8888888888888888,1.0,138.0,0.5942028985507246,5.0,0.57661884375,0.7727090239524841,0.713549154996872,0.5642752766609191,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
419,65492,0.09999999999999998,83.96791250000015,-1.3184069185256944,0.4488888888888889,0.9466666666666667,1.0,171.0,0.5847953216374269,3.0,0.2500875,0.7427964985370636,0.6835733830928803,0.5669333726167679,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
420,65616,0.09999999999999998,72.65641249999996,0.5844708807468422,0.40444444444444444,0.9777777777777777,1.0,124.0,0.7258064516129032,3.0,0.11058749999999999,0.720118659734726,0.6601256966590882,0.5758217513561249,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
421,65725,0.09999999999999998,62.14699999999992,0.08190684533119374,0.35555555555555557,0.9466666666666667,1.0,109.0,0.7247706422018348,1.0,0.06,0.7998672664165497,0.7418863415718079,0.5578069686889648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
422,65847,0.09999999999999998,82.07625000000004,1.0469809794425948,0.4222222222222222,0.9777777777777777,1.0,122.0,0.7704918032786885,2.0,0.05474999999999999,0.8152932345867157,0.7558423221111298,0.5734445750713348,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
423,66020,0.09999999999999998,77.76863244632813,0.19768037843704334,0.4533333333333333,0.8577777777777778,1.0,173.0,0.5838150289017341,7.0,1.3953675536718746,0.7778743863105774,0.7190196812152863,0.5698067486286164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
424,66195,0.09999999999999998,95.75140869632826,0.9644519343376128,0.49777777777777776,0.8533333333333334,1.0,175.0,0.6342857142857142,7.0,1.073591303671875,0.735116696357727,0.6748578757047653,0.5856056988239289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
425,66386,0.09999999999999998,89.28891237812502,-0.686585984706879,0.4622222222222222,0.9955555555555555,1.0,191.0,0.5392670157068062,6.0,1.2940876218749997,0.7126398742198944,0.6590698897838593,0.522758686542511,0.39555555555555555,0.8857777777777779,0.95,0.6102203482671553,3.9,0.48599186536933586,0.4375555555555556,0.9142222222222222,0.9,0.6336341186648674,3.55,0.5030398658888672
426,66523,0.09999999999999998,74.1001280713281,-0.004550248384475042,0.40444444444444444,0.9466666666666667,1.0,137.0,0.656934306569343,7.0,0.8408719286718748,0.7310448050498962,0.6730571746826172,0.5675539791584014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
427,66665,0.09999999999999998,69.8667630312499,-0.2605744781494137,0.38666666666666666,0.8888888888888888,1.0,142.0,0.6056338028169014,5.0,0.4792369687499999,0.7610633790493011,0.7027088344097138,0.5729146718978881,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
428,66797,0.09999999999999998,74.50628069269138,-0.10234143447875843,0.4088888888888889,0.8577777777777778,1.0,132.0,0.6893939393939394,8.0,1.3047193073085934,0.7694138586521149,0.7148288130760193,0.5374541193246841,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
429,66967,0.09999999999999998,57.17999999999979,-12.615326078891753,0.3511111111111111,0.9111111111111111,1.0,170.0,0.4588235294117647,1.0,0.09,0.7858582258224487,0.7304172396659852,0.5479200303554534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
430,67084,0.09999999999999998,52.395999999999944,-2.8149980492591875,0.3288888888888889,0.8222222222222222,1.0,117.0,0.6239316239316239,1.0,0.015,0.7644173860549927,0.7028714001178742,0.6098223149776458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
431,67266,0.09999999999999998,79.54800906925391,-0.3581856675147994,0.4711111111111111,0.8933333333333333,1.0,182.0,0.5769230769230769,8.0,2.017990930746093,0.7587931513786316,0.699222719669342,0.5926227152347565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
432,67405,0.09999999999999998,82.48700000000001,-0.573616309404372,0.4266666666666667,1.0,1.0,139.0,0.6834532374100719,1.0,0.06,0.785429960489273,0.724707955121994,0.6059409737586975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
433,67558,0.09999999999999998,75.14950000000007,-0.2297214894294728,0.4088888888888889,0.92,1.0,153.0,0.5947712418300654,2.0,0.13949999999999999,0.7017252385616303,0.6440332859754563,0.5776641488075256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
434,67801,0.09999999999999998,113.14047860257847,-1.394077613353736,0.5866666666666667,1.0,1.0,243.0,0.5390946502057613,7.0,1.3835213974218747,0.7338868975639343,0.6757684290409088,0.585098284482956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
435,67975,0.09999999999999998,80.67275000000002,0.2369144792556772,0.47555555555555556,0.9511111111111111,1.0,174.0,0.6091954022988506,2.0,0.22425,0.7020231485366821,0.6436132431030274,0.5903302311897278,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
436,68147,0.09999999999999998,57.80288631769124,-1.8572459282875058,0.3688888888888889,0.9244444444444444,1.0,172.0,0.47674418604651164,18.0,6.7631136823085924,0.7778946101665497,0.7222725927829743,0.5643341064453125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
437,68314,0.09999999999999998,90.56009650156258,0.4603651645183575,0.47555555555555556,0.8933333333333333,1.0,167.0,0.6347305389221557,6.0,0.8009034984375001,0.7411349236965179,0.6828312754631043,0.5937772452831268,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
438,68459,0.09999999999999998,76.82024999999999,0.3980826063156142,0.4311111111111111,0.8977777777777778,1.0,145.0,0.6620689655172414,2.0,0.21975000000000006,0.6526644825935364,0.599993085861206,0.5381831228733063,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
439,68631,0.09999999999999998,93.28616250000016,0.6794798531532296,0.49777777777777776,0.9422222222222222,1.0,172.0,0.6453488372093024,3.0,0.24483749999999999,0.7445418298244476,0.6888392269611359,0.5713869899511337,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
440,68782,0.09999999999999998,76.24960562500002,-1.6217287802696223,0.4177777777777778,0.9866666666666667,1.0,151.0,0.6158940397350994,4.0,0.4583943749999999,0.7182232022285462,0.6603833258152008,0.5953598946332932,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
441,68973,0.09999999999999998,93.51571409375009,1.1198644375801075,0.5511111111111111,0.9822222222222222,1.0,191.0,0.643979057591623,5.0,1.08228590625,0.6839836657047271,0.6283267974853516,0.5754036724567413,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
442,69134,0.09999999999999998,86.47291250000009,-0.43254046273231284,0.4666666666666667,0.9466666666666667,1.0,161.0,0.6459627329192547,3.0,0.2200875,0.7770304322242737,0.7217178463935852,0.5739672064781189,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
443,69265,0.09999999999999998,96.00350000000009,1.948971858501431,0.48444444444444446,1.0,1.0,131.0,0.8244274809160306,2.0,0.10949999999999999,0.6748103737831116,0.6178074747323989,0.593299514055252,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
