episode,global_step,epsilon,reward,coverage,final_health,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,action_forward_rate,action_left_rate,action_right_rate,max_no_new_tile_streak,stagnation_step_rate,coverage_gain_25,turn_oscillation_rate,forward_after_turn_success_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,mean_loss,mean_q_loss,mean_aux_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
70,10364,0.9168576888888889,-82.79835785579681,0.10666666666666667,0,162,0.1419753086419753,0.006172839506172839,0.49382716049382713,0.05555555555555555,0.0,0.6419753086419753,0.17901234567901234,0.17901234567901234,122.0,0.7222222222222222,0.014603174603174604,0.0,0.16326530612244897,0.10666666666666667,0.10666666666666667,0.10666666666666667,0.0064733755774796006,0.0025363373337313534,0.02787283733487129,0.14125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71,10508,0.9157024888888889,-22.885925171375284,0.17777777777777778,0,144,0.2708333333333333,0.006944444444444444,0.4513888888888889,0.034722222222222224,0.0,0.7291666666666666,0.1388888888888889,0.13194444444444445,53.0,0.4652777777777778,0.02888888888888889,0.0,0.5882352941176471,0.12444444444444444,0.17777777777777778,nan,0.00608762358315289,0.002573721040971577,0.02489922186359763,0.141125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
72,10612,0.9148681777777778,-21.11389291286469,0.13333333333333333,0,104,0.27884615384615385,0.009615384615384616,0.40384615384615385,0.09615384615384616,0.0,0.6923076923076923,0.1346153846153846,0.17307692307692307,50.0,0.46153846153846156,0.025777777777777778,0.0,0.5454545454545454,0.1288888888888889,0.13333333333333333,nan,0.006320802681148052,0.002422592812217772,0.027646878361701967,0.141,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
73,10765,0.8863694444444444,-4.4253066780567165,0.3288888888888889,0,153,0.477124183006536,0.013071895424836602,0.13725490196078433,0.05228758169934641,0.0,0.6274509803921569,0.16993464052287582,0.20261437908496732,10.0,0.06535947712418301,0.05566137566137567,0.0,0.7755102040816326,0.14222222222222222,0.24444444444444444,0.32,0.006927134841680527,0.002601076813880354,0.030708486307412387,0.140875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
74,10903,0.9148354555555556,-57.26647390413284,0.12444444444444444,0,138,0.1956521739130435,0.0,0.6304347826086957,0.043478260869565216,0.0,0.8260869565217391,0.08695652173913043,0.08695652173913043,99.0,0.6811594202898551,0.02,0.0,0.6470588235294118,0.12444444444444444,0.12444444444444444,nan,0.006523939175531268,0.0028956305934116243,0.02577839083969593,0.14075,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
75,11063,0.9112501555555556,-5.3167918314933775,0.38222222222222224,0,160,0.53125,0.0125,0.1625,0.05,0.0,0.70625,0.14375,0.15,20.0,0.1125,0.053968253968253964,0.00625,0.8461538461538461,0.13777777777777778,0.26222222222222225,0.38222222222222224,0.0068343516904860735,0.003046160005033016,0.026938251685351133,0.140625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
76,11228,0.9099264888888889,-25.1392688202858,0.23555555555555555,0,165,0.3151515151515151,0.01818181818181818,0.38181818181818183,0.03636363636363636,0.0,0.7151515151515152,0.13333333333333333,0.15151515151515152,89.0,0.509090909090909,0.03301587301587301,0.0,0.5121951219512195,0.1688888888888889,0.23555555555555555,0.23555555555555555,0.006644413014873863,0.00226503616431728,0.031169943045824766,0.14049999999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77,11397,0.899944658271605,-3.9872116312980643,0.40444444444444444,0,169,0.5325443786982249,0.023668639053254437,0.13609467455621302,0.047337278106508875,0.0,0.6923076923076923,0.1301775147928994,0.17751479289940827,12.0,0.11834319526627218,0.05834586466165413,0.0,0.7272727272727273,0.1688888888888889,0.3111111111111111,0.37777777777777777,0.005550896236672998,0.002561882650479674,0.0212930619250983,0.140375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78,11536,0.8899570041152263,-11.330171921730045,0.21333333333333335,0,139,0.3381294964028777,0.014388489208633094,0.3669064748201439,0.05755395683453238,0.0,0.7194244604316546,0.1366906474820144,0.14388489208633093,46.0,0.38848920863309355,0.0353968253968254,0.0,0.5806451612903226,0.1288888888888889,0.2088888888888889,nan,0.006058319984003901,0.0024197521270252764,0.025943443551659583,0.14024999999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79,11713,0.9060357111111111,-29.650141035079955,0.17777777777777778,0,177,0.22033898305084745,0.02824858757062147,0.5028248587570622,0.05649717514124294,0.0,0.751412429378531,0.11299435028248588,0.13559322033898305,95.0,0.5875706214689266,0.021666666666666667,0.005649717514124294,0.38235294117647056,0.14666666666666667,0.17777777777777778,0.17777777777777778,0.0068746042437851426,0.0030331801855936645,0.027414264529943465,0.140125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80,11860,0.9048564444444445,-41.84411357402802,0.09333333333333334,0,147,0.1360544217687075,0.013605442176870748,0.5986394557823129,0.08163265306122448,0.0,0.7482993197278912,0.11564625850340136,0.1360544217687075,110.0,0.7142857142857143,0.014814814814814815,0.0,0.36,0.09333333333333334,0.09333333333333334,nan,0.007259939052164555,0.002820508019067347,0.03171022143214941,0.13999999999999999,-2.2796938940525053,0.2897777777777778,0.0,136.6,0.0,1.0,0.5070563220105155,0.2949861055890736,0.0016697703289882061,0.010753734626082347,0.004553601060609417,0.8037121979285775,0.0,0.19628780207142255,46.2,0.3273689226675964,0.05179159050825718,0.0,0.49188467306114375,0.17466666666666666,0.2627160493827161,0.25,-1.5718356487274168,0.3066666666666667,-0.1,131.2,0.0,1.0,0.5298139319912065,0.3268059747939712,0.0,0.002454068241469816,0.005824409163782968,0.8566199067851776,0.0,0.1433800932148223,33.0,0.29261113959290524,0.05421652421652421,0.0,0.5099471434997751,0.19822222222222224,0.27901234567901234,0.31555555555555553,0.5751764636066937
81,12012,0.8732066666666667,-3.776515528678898,0.3466666666666667,0,152,0.506578947368421,0.006578947368421052,0.16447368421052633,0.02631578947368421,0.0,0.6776315789473685,0.13815789473684212,0.18421052631578946,17.0,0.08552631578947369,0.06349206349206349,0.0,0.7333333333333333,0.13333333333333333,0.21333333333333335,0.3377777777777778,0.007600057823583484,0.0028818902792409062,0.033731314912438394,0.139875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82,12226,0.9019203111111112,-14.719999999999992,0.4088888888888889,0,214,0.4252336448598131,0.04205607476635514,0.24299065420560748,0.06074766355140187,0.0,0.7102803738317757,0.14485981308411214,0.14485981308411214,44.0,0.24299065420560748,0.04493827160493827,0.009345794392523364,0.7142857142857143,0.17777777777777778,0.29333333333333333,0.35555555555555557,0.006302414322271943,0.00278412236366421,0.025175612606108188,0.13974999999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
83,12378,0.9007009333333333,-22.60991357374191,0.2311111111111111,0,152,0.3355263157894737,0.006578947368421052,0.35526315789473684,0.03289473684210526,0.0,0.6973684210526315,0.15789473684210525,0.14473684210526316,61.0,0.4407894736842105,0.03238095238095238,0.0,0.4878048780487805,0.16,0.22666666666666666,0.2311111111111111,0.006290603335946799,0.002535961999092251,0.0268908966332674,0.139625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
84,12547,0.8675594444444444,-2.447488176822662,0.4444444444444444,0,169,0.5857988165680473,0.005917159763313609,0.11242603550295859,0.03550295857988166,0.0,0.7041420118343196,0.13609467455621302,0.15976331360946747,11.0,0.047337278106508875,0.06446115288220551,0.0,0.7727272727272727,0.17333333333333334,0.27555555555555555,0.4088888888888889,0.006780686136335134,0.002638901537284255,0.029690209962427615,0.13949999999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
85,12727,0.8656594444444444,-5.886789805412293,0.39555555555555555,0,180,0.4888888888888889,0.011111111111111112,0.17777777777777778,0.03888888888888889,0.005555555555555556,0.6777777777777778,0.15555555555555556,0.16666666666666666,19.0,0.12222222222222222,0.05333333333333333,0.005555555555555556,0.7254901960784313,0.1511111111111111,0.27555555555555555,0.3688888888888889,0.006893821200355888,0.002772803301922977,0.029567841347306965,0.139375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
86,12887,0.8743087933333333,-2.971728199481964,0.4,0,160,0.55625,0.03125,0.10625,0.025,0.0,0.69375,0.13125,0.175,8.0,0.03125,0.05841269841269841,0.0,0.8666666666666667,0.13777777777777778,0.28888888888888886,0.39111111111111113,0.00677151377312839,0.0027966622496023775,0.02854471541941166,0.13924999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
87,12964,0.8708614880658436,-10.473761873245241,0.1288888888888889,0,77,0.36363636363636365,0.0,0.37662337662337664,0.05194805194805195,0.012987012987012988,0.7402597402597403,0.11688311688311688,0.14285714285714285,31.0,0.33766233766233766,0.043888888888888894,0.0,0.8125,0.12444444444444444,nan,nan,0.00561862182803452,0.0028646271442994476,0.019795108772814273,0.139125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
88,13133,0.8946441555555555,-36.74937243938446,0.14666666666666667,0,169,0.1893491124260355,0.005917159763313609,0.514792899408284,0.08875739644970414,0.0,0.7100591715976331,0.14201183431952663,0.14792899408284024,68.0,0.6035502958579881,0.020317460317460317,0.0,0.35294117647058826,0.1288888888888889,0.14222222222222222,0.14666666666666667,0.0067193296272307634,0.00247928136959672,0.030503944680094718,0.13899999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89,13251,0.8936975333333333,-14.139479353427886,0.13333333333333333,0,118,0.2457627118644068,0.0423728813559322,0.4152542372881356,0.07627118644067797,0.0,0.7033898305084746,0.1440677966101695,0.15254237288135594,75.0,0.6101694915254238,0.025777777777777778,0.01694915254237288,0.19230769230769232,0.13333333333333333,0.13333333333333333,nan,0.006976114585995674,0.0028375975554808973,0.029800303932279348,0.138875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90,13460,0.8920208888888889,-12.6060973713398,0.40444444444444444,0,209,0.430622009569378,0.028708133971291867,0.20095693779904306,0.04784688995215311,0.0,0.6602870813397129,0.15789473684210525,0.18181818181818182,40.0,0.20095693779904306,0.04444444444444444,0.0,0.6333333333333333,0.16444444444444445,0.2577777777777778,0.37777777777777777,0.007743095280602574,0.002914187451824546,0.034802939649671315,0.13874999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
91,13611,0.8908095333333333,-35.033033533096315,0.12444444444444444,0,151,0.17880794701986755,0.006622516556291391,0.5033112582781457,0.10596026490066225,0.0,0.6887417218543046,0.152317880794702,0.15894039735099338,86.0,0.6622516556291391,0.017142857142857144,0.026490066225165563,0.3548387096774194,0.09333333333333334,0.12444444444444444,0.12444444444444444,0.006230544624850154,0.0030752702383324503,0.02276122272014618,0.138625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92,13742,0.8776170279835391,-1.9787439532279956,0.3688888888888889,0,131,0.6259541984732825,0.022900763358778626,0.061068702290076333,0.030534351145038167,0.0,0.7099236641221374,0.16793893129770993,0.12213740458015267,10.0,0.03816793893129771,0.06074074074074074,0.007633587786259542,0.8529411764705882,0.15555555555555556,0.31555555555555553,nan,0.00657293489202857,0.002899752161465585,0.026521174143999814,0.13849999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
93,13936,0.8882023111111111,-43.46489554786682,0.17333333333333334,0,194,0.1958762886597938,0.005154639175257732,0.5257731958762887,0.10824742268041238,0.005154639175257732,0.7268041237113402,0.12886597938144329,0.14432989690721648,59.0,0.6597938144329897,0.021111111111111112,0.020618556701030927,0.34375,0.10222222222222223,0.16,0.17333333333333334,0.006420399947091937,0.003250773996114731,0.02290605949237943,0.138375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
94,14123,0.8509238888888889,-3.5101824388504053,0.4444444444444444,0,187,0.5294117647058824,0.0106951871657754,0.12299465240641712,0.026737967914438502,0.0,0.6631016042780749,0.1443850267379679,0.1925133689839572,11.0,0.058823529411764705,0.05981481481481481,0.0,0.7017543859649122,0.12,0.23555555555555555,0.3511111111111111,0.007270234078168869,0.00326408923137933,0.02897754069417715,0.13824999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
95,14286,0.8673436138271605,-6.796304051399232,0.3244444444444444,0,163,0.44171779141104295,0.012269938650306749,0.2331288343558282,0.06748466257668712,0.0,0.6871165644171779,0.15337423312883436,0.15950920245398773,15.0,0.147239263803681,0.04630036630036629,0.006134969325153374,0.65,0.11555555555555555,0.2088888888888889,0.32,0.006227652914822102,0.0032273020828142763,0.02172199673950672,0.138125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
96,14457,0.8785290733333333,-3.572492686033249,0.4088888888888889,0,171,0.5321637426900585,0.005847953216374269,0.15204678362573099,0.05263157894736842,0.0,0.6900584795321637,0.16374269005847952,0.14619883040935672,12.0,0.06432748538011696,0.05801965230536659,0.0,0.75,0.1511111111111111,0.28,0.4,0.005773559212684631,0.003772509377449751,0.014500360935926437,0.13799999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
97,14569,0.8831242444444444,-17.91397543954849,0.13333333333333333,0,112,0.25892857142857145,0.026785714285714284,0.375,0.09821428571428571,0.0,0.6607142857142857,0.17857142857142858,0.16071428571428573,44.0,0.5267857142857143,0.025777777777777778,0.0,0.3333333333333333,0.08888888888888889,0.13333333333333333,nan,0.006510121747851372,0.004838785948231816,0.012122108414769173,0.137875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
98,14718,0.8819289333333333,-17.192626171588902,0.21777777777777776,0,149,0.3221476510067114,0.020134228187919462,0.3288590604026846,0.11409395973154363,0.0,0.6711409395973155,0.14093959731543623,0.18791946308724833,46.0,0.4161073825503356,0.035555555555555556,0.03355704697986577,0.65625,0.14666666666666667,0.21333333333333335,nan,0.006358878966420889,0.004681795462965965,0.012174835102632642,0.13774999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
99,14820,0.8586306172839506,-4.345171944141389,0.22666666666666666,0,102,0.49019607843137253,0.029411764705882353,0.1568627450980392,0.058823529411764705,0.00980392156862745,0.6764705882352942,0.13725490196078433,0.18627450980392157,7.0,0.049019607843137254,0.04444444444444444,0.0,0.7407407407407407,0.12,0.22666666666666666,nan,0.005613288143649697,0.004002286400645971,0.011705735651776194,0.137625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
100,14979,0.8418883333333333,-7.934514413833621,0.3288888888888889,0,159,0.4591194968553459,0.03773584905660377,0.18238993710691823,0.03773584905660377,0.0,0.6792452830188679,0.14465408805031446,0.1761006289308176,30.0,0.18238993710691823,0.05312169312169312,0.0,0.6222222222222222,0.16444444444444445,0.26222222222222225,0.3022222222222222,0.004847969440743327,0.0034405767219141126,0.010235583363100886,0.13749999999999998,-3.152147605013847,0.29022222222222227,0.0,158.4,0.0,1.0,0.4112887627634151,0.3798001704267898,0.0,0.024444155988338837,0.0,0.7910889331902049,0.023127808263354616,0.18578325854644057,56.6,0.41530615923481273,0.04510365560365562,0.003411781588577169,0.4043399051226436,0.14888888888888888,0.23777777777777778,0.29079365079365077,-2.3686070003747934,0.3328888888888889,0.0,161.6,0.0,1.0,0.46330458031773547,0.36976293017247147,0.0,0.024296697656182344,0.0,0.833067510490207,0.01290284557691258,0.15402964393288038,45.7,0.3486727074343879,0.04934203100343452,0.0006711409395973154,0.5102628906586736,0.17822222222222223,0.26622222222222225,0.3496296296296297,0.5405770855929873
101,15074,0.8790730222222223,-14.390438100337983,0.08888888888888889,0,95,0.2,0.031578947368421054,0.4842105263157895,0.07368421052631578,0.0,0.7157894736842105,0.11578947368421053,0.16842105263157894,39.0,0.5263157894736842,0.021111111111111112,0.0,0.4,0.07555555555555556,nan,nan,0.00856297235004604,0.007217728765681386,0.009792491886764764,0.137375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
102,15257,0.8421748111111111,-12.260063607692711,0.3333333333333333,0,183,0.40437158469945356,0.03278688524590164,0.24043715846994534,0.060109289617486336,0.0,0.6775956284153005,0.15300546448087432,0.16939890710382513,44.0,0.3224043715846995,0.04465277777777776,0.0,0.5208333333333334,0.15555555555555556,0.17333333333333334,0.28444444444444444,0.00915945558808744,0.007574901054613292,0.011545023554936052,0.13724999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
103,15437,0.8435717333333334,-1.570498348712922,0.44,0,180,0.5444444444444444,0.022222222222222223,0.08888888888888889,0.016666666666666666,0.0,0.6555555555555556,0.15555555555555556,0.18888888888888888,6.0,0.005555555555555556,0.05444444444444444,0.0,0.8103448275862069,0.11555555555555555,0.26222222222222225,0.3688888888888889,0.006678868317976594,0.005358195118606091,0.009631162509322166,0.137125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
104,15581,0.8730321622222222,-1.9319127705097179,0.38222222222222224,0,144,0.5902777777777778,0.006944444444444444,0.11805555555555555,0.020833333333333332,0.0,0.7152777777777778,0.13194444444444445,0.1527777777777778,14.0,0.0625,0.06389863547758284,0.0,0.868421052631579,0.13333333333333333,0.28888888888888886,nan,0.007400181982666254,0.005894090235233307,0.01099337125197053,0.13699999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
105,15784,0.8733772444444445,-19.371122987031942,0.3377777777777778,0,203,0.3694581280788177,0.019704433497536946,0.3645320197044335,0.054187192118226604,0.0,0.7536945812807881,0.11330049261083744,0.1330049261083744,85.0,0.4088669950738916,0.037037037037037035,0.0,0.5897435897435898,0.13777777777777778,0.28888888888888886,0.3377777777777778,0.008058247528970242,0.006452652299776674,0.01173037625849247,0.136875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
106,15955,0.8315861111111111,-0.543636070728302,0.47555555555555556,0,171,0.6198830409356725,0.023391812865497075,0.06432748538011696,0.029239766081871343,0.0,0.7076023391812866,0.12280701754385964,0.1695906432748538,5.0,0.0,0.06899470899470898,0.0,0.8888888888888888,0.13777777777777778,0.2577777777777778,0.41333333333333333,0.0076265799347311255,0.006465025758370757,0.008493998227640987,0.13674999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
107,16088,0.8709384888888889,-5.467945217132569,0.3111111111111111,0,133,0.518796992481203,0.022556390977443608,0.19548872180451127,0.045112781954887216,0.0,0.7368421052631579,0.09022556390977443,0.17293233082706766,19.0,0.14285714285714285,0.05111111111111111,0.0,0.7241379310344828,0.15555555555555556,0.29333333333333333,nan,0.005988715263083577,0.004749312717467547,0.009071564069017768,0.136625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
