episode,global_step,epsilon,reward,coverage,final_health,length,mean_loss,mean_q_loss,mean_aux_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_soft_score
574,113695,0.05,1.1357849895954055,0.5377777777777778,0,196,0.0031518259085714815,0.0027085409383289516,0.005664983857423067,0.07825,nan,nan,nan,nan,nan,nan,nan
575,113888,0.05,1.0499899439811629,0.5422222222222223,0,193,0.003911497537046671,0.0034427670761942863,0.005999748688191175,0.078125,nan,nan,nan,nan,nan,nan,nan
576,114095,0.05,1.058393720149994,0.5955555555555555,0,207,0.003196798195131123,0.0028131269733421504,0.004918861645273864,0.078,nan,nan,nan,nan,nan,nan,nan
577,114322,0.05,-1.3638244998455034,0.48,0,227,0.003062542947009206,0.002645984839182347,0.00534905995009467,0.077875,nan,nan,nan,nan,nan,nan,nan
578,114541,0.05,0.04356835985183194,0.5377777777777778,0,219,0.003345870622433722,0.002948887168895453,0.005105897341854871,0.07775,nan,nan,nan,nan,nan,nan,nan
579,114789,0.05,0.5797398300170813,0.6222222222222222,0,248,0.0029807704733684657,0.0026542865787632765,0.004205911583267152,0.077625,nan,nan,nan,nan,nan,nan,nan
580,114969,0.05,-1.3717048220634471,0.36,0,180,0.003661751328036189,0.003251291229389608,0.0052962595829740165,0.0775,-0.2620068451881454,0.488,0.0,205.3,0.0,1.0,0.488
581,115219,0.05,0.14416931176185477,0.6222222222222222,0,250,0.0028195913066156207,0.0025261788396164775,0.0037920830538496373,0.077375,nan,nan,nan,nan,nan,nan,nan
582,115469,0.05,0.47705187869071425,0.5688888888888889,1,250,0.0030949522042647004,0.002643608604557812,0.005842636362649501,0.07725,nan,nan,nan,nan,nan,nan,nan
583,115690,0.05,-1.2500796756744388,0.4488888888888889,0,221,0.0035174360498785974,0.003009607421699911,0.006584488227963448,0.077125,nan,nan,nan,nan,nan,nan,nan
584,115882,0.05,-0.44572330617904643,0.44,0,192,0.003752183495089412,0.003350294171832502,0.005219342233613133,0.077,nan,nan,nan,nan,nan,nan,nan
585,116080,0.05,0.2868872134685527,0.52,0,198,0.003138774575199932,0.0028141342918388546,0.004222963331267237,0.076875,nan,nan,nan,nan,nan,nan,nan
586,116300,0.05,-3.401539870738983,0.32,0,220,0.0028175100916996597,0.0025029378361068667,0.004098661267198623,0.07675,nan,nan,nan,nan,nan,nan,nan
587,116520,0.05,-1.2299124016761775,0.48444444444444446,0,220,0.0032516734674572943,0.0029126298148185016,0.004424713179469108,0.076625,nan,nan,nan,nan,nan,nan,nan
588,116741,0.05,-0.0152857427597064,0.5466666666666666,0,221,0.003410224732942879,0.003016873833257705,0.0051418426213786,0.0765,nan,nan,nan,nan,nan,nan,nan
589,116937,0.05,1.314842077255243,0.6044444444444445,0,196,0.003540437656920403,0.0032095372676849364,0.0043325744452886285,0.076375,nan,nan,nan,nan,nan,nan,nan
590,117133,0.05,0.7299314439296729,0.5733333333333334,0,196,0.0029764515347778797,0.002602879737969488,0.0048993019154295325,0.07625,nan,nan,nan,nan,nan,nan,nan
591,117350,0.05,1.391853322029105,0.6133333333333333,0,217,0.002656656736508012,0.002323670219630003,0.004374206741340458,0.076125,nan,nan,nan,nan,nan,nan,nan
592,117597,0.05,-2.181846850156783,0.5155555555555555,0,247,0.0028009171481244268,0.002543893631082028,0.003381888323929161,0.076,nan,nan,nan,nan,nan,nan,nan
593,117790,0.05,0.1543207840919436,0.5111111111111111,0,193,0.0034758520778268576,0.003123777627479285,0.004640190489590168,0.075875,nan,nan,nan,nan,nan,nan,nan
594,118015,0.05,-1.136337728738784,0.5422222222222223,0,225,0.0030102588469162585,0.0026902108220383525,0.004225056408904493,0.07575,nan,nan,nan,nan,nan,nan,nan
595,118215,0.05,-2.687451070070267,0.32,0,200,0.003132935205940157,0.00276811015792191,0.004824132728390396,0.075625,nan,nan,nan,nan,nan,nan,nan
596,118398,0.05,0.15769032382965076,0.47555555555555556,0,183,0.0037562769604846833,0.003378020750824362,0.005010015610605478,0.0755,nan,nan,nan,nan,nan,nan,nan
597,118622,0.05,-2.8452600917816167,0.4444444444444444,0,224,0.0034961668075993656,0.0032012750627472995,0.003912329231388867,0.075375,nan,nan,nan,nan,nan,nan,nan
598,118826,0.05,2.07008552980422,0.6266666666666667,0,204,0.0031928283162415026,0.0027939169900491833,0.005301146791316569,0.07525,nan,nan,nan,nan,nan,nan,nan
599,119038,0.05,0.7008593072891178,0.5733333333333334,0,212,0.0029027138953097165,0.002505041635595262,0.005293474020436406,0.075125,nan,nan,nan,nan,nan,nan,nan
600,119216,0.05,1.1000746614933,0.52,0,178,0.002545847406145185,0.0022089841775596144,0.004491509520448744,0.075,-0.3060279240846677,0.5177777777777778,0.0,202.3,0.0,1.0,0.5177777777777778
601,119435,0.05,-0.0005744488239336487,0.52,0,219,0.0027597849955782296,0.002476382860913873,0.0037850037799216805,0.074875,nan,nan,nan,nan,nan,nan,nan
602,119644,0.05,-0.780845346450805,0.4888888888888889,0,209,0.003198579675517976,0.002868086041416973,0.004421319742687046,0.07475000000000001,nan,nan,nan,nan,nan,nan,nan
603,119840,0.05,0.09147170972824203,0.52,0,196,0.0025179720018059016,0.002280914830043912,0.003176645538769662,0.074625,nan,nan,nan,nan,nan,nan,nan
604,120033,0.05,1.1705300550460749,0.5288888888888889,0,193,0.003357592097017914,0.003014531347434968,0.004604841617401689,0.0745,nan,nan,nan,nan,nan,nan,nan
605,120245,0.05,-2.7127120716571813,0.37777777777777777,0,212,0.0031900874222628773,0.002897240500897169,0.003937437105923891,0.074375,nan,nan,nan,nan,nan,nan,nan
606,120465,0.05,0.8734218392372066,0.5466666666666666,0,220,0.003271011810284108,0.0029208036023192106,0.0047166087897494435,0.07425000000000001,nan,nan,nan,nan,nan,nan,nan
607,120679,0.05,1.5839819929599703,0.6222222222222222,0,214,0.003113450889941305,0.002820207504555583,0.003956065513193607,0.074125,nan,nan,nan,nan,nan,nan,nan
608,120877,0.05,-0.7449718539714809,0.4888888888888889,0,198,0.0036456511821597814,0.003215991344768554,0.005806213081814349,0.074,nan,nan,nan,nan,nan,nan,nan
609,121092,0.05,-0.5197992396354669,0.49777777777777776,0,215,0.0030848808120936154,0.0028102669632062314,0.0037172773387283086,0.073875,nan,nan,nan,nan,nan,nan,nan
610,121297,0.05,2.2758029136657623,0.6222222222222222,0,205,0.0031606087111867966,0.0027240822091698647,0.005919003859162331,0.07375000000000001,nan,nan,nan,nan,nan,nan,nan
611,121502,0.05,-0.9367101411819438,0.52,0,205,0.0028079750714823603,0.002508432511240244,0.004068489605560899,0.073625,nan,nan,nan,nan,nan,nan,nan
612,121718,0.05,-0.8861237702369694,0.49333333333333335,0,216,0.0024997701635584234,0.0021642668871209025,0.004564670682884753,0.0735,nan,nan,nan,nan,nan,nan,nan
613,121959,0.05,0.4086965057849794,0.6,0,241,0.002649554901290685,0.002324321970809251,0.004432476055808365,0.073375,nan,nan,nan,nan,nan,nan,nan
614,122203,0.05,-2.1240830223560314,0.48444444444444446,0,244,0.00341745400801301,0.0030933465110138058,0.004424675554037094,0.07325000000000001,nan,nan,nan,nan,nan,nan,nan
615,122411,0.05,-0.2753523440361064,0.5288888888888889,0,208,0.0034720113733783366,0.003139800287317485,0.004543058481067419,0.073125,nan,nan,nan,nan,nan,nan,nan
616,122651,0.05,-2.0708958957195254,0.5644444444444444,0,240,0.003207568929065019,0.002910177072044462,0.004073860659264028,0.073,nan,nan,nan,nan,nan,nan,nan
617,122863,0.05,0.7353539829254085,0.5644444444444444,0,212,0.0036150028696283697,0.003183399618137628,0.005922514921985566,0.072875,nan,nan,nan,nan,nan,nan,nan
618,123013,0.05,1.7520772154331161,0.5111111111111111,0,150,0.0029693351476453244,0.0025228931452147664,0.006136659509502351,0.07275000000000001,nan,nan,nan,nan,nan,nan,nan
619,123249,0.05,-0.7661662306785626,0.5511111111111111,0,236,0.0028508685529232023,0.002488383580930531,0.0049911875044927004,0.072625,nan,nan,nan,nan,nan,nan,nan
620,123466,0.05,-0.4986041369438179,0.5155555555555555,0,217,0.0033571691950783134,0.00288598146289587,0.006499141943641007,0.0725,-0.7664673850297956,0.4666666666666667,0.0,203.8,0.0,1.0,0.4666666666666667
621,123660,0.05,0.2800000593662264,0.5066666666666667,0,194,0.0032247012248262765,0.0028774972772225736,0.004797290975693614,0.072375,nan,nan,nan,nan,nan,nan,nan
622,123872,0.05,0.7233359842300331,0.6044444444444445,0,212,0.003607478179037571,0.0033049670746549964,0.004187004663981498,0.07225000000000001,nan,nan,nan,nan,nan,nan,nan
623,124083,0.05,-0.8504579005241385,0.49777777777777776,0,211,0.003267991333268583,0.0029596273554489015,0.004275410354603082,0.072125,nan,nan,nan,nan,nan,nan,nan
624,124323,0.05,-0.740857116222383,0.5955555555555555,0,240,0.003193777520209551,0.0028905672836117445,0.00421125388238579,0.072,nan,nan,nan,nan,nan,nan,nan
625,124481,0.05,-0.4956890404224401,0.4177777777777778,0,158,0.002916038071271032,0.0026727117830887435,0.003385408828034997,0.071875,nan,nan,nan,nan,nan,nan,nan
626,124672,0.05,-0.9454053664207491,0.40444444444444444,0,191,0.0032460993388667703,0.0029255305882543324,0.004467857372947037,0.07175000000000001,nan,nan,nan,nan,nan,nan,nan
627,124900,0.05,-0.47651367616653184,0.5866666666666667,0,228,0.0031799562042579056,0.002812580449972302,0.005129155004397035,0.07162500000000001,nan,nan,nan,nan,nan,nan,nan
628,125074,0.05,0.5793959927558905,0.4577777777777778,0,174,0.003170486818999052,0.002867798390798271,0.004233404435217381,0.0715,nan,nan,nan,nan,nan,nan,nan
629,125323,0.05,1.5276624119281652,0.6577777777777778,0,249,0.0031266256235539915,0.002805741538759321,0.00449574930826202,0.071375,nan,nan,nan,nan,nan,nan,nan
630,125549,0.05,-0.30114402103425075,0.5155555555555555,0,226,0.0029333084588870407,0.0026039505028165877,0.004622567992191762,0.07125000000000001,nan,nan,nan,nan,nan,nan,nan
631,125737,0.05,0.7486730670928943,0.5466666666666666,0,188,0.0027024891693145036,0.0023787261685356497,0.004552027769386768,0.07112500000000001,nan,nan,nan,nan,nan,nan,nan
632,125962,0.05,-1.7819206526279445,0.4622222222222222,0,225,0.003127146675251424,0.0026593272923491895,0.0065890051890164615,0.071,nan,nan,nan,nan,nan,nan,nan
633,126198,0.05,1.502582280874244,0.6533333333333333,0,236,0.0028855891665443777,0.0026192258577793837,0.003758212481625378,0.070875,nan,nan,nan,nan,nan,nan,nan
634,126395,0.05,-0.20012012767792575,0.49333333333333335,0,197,0.0033925318391993644,0.002985858777537942,0.005748028610832989,0.07075000000000001,nan,nan,nan,nan,nan,nan,nan
635,126582,0.05,1.0968973536491349,0.5511111111111111,0,187,0.0028715233318507673,0.0025717039126902817,0.004245231091044843,0.07062500000000001,nan,nan,nan,nan,nan,nan,nan
636,126800,0.05,-0.9492398018836977,0.47555555555555556,0,218,0.003638006024993956,0.0033655141713097693,0.0038651331211440264,0.0705,nan,nan,nan,nan,nan,nan,nan
637,127037,0.05,-1.4281379733085646,0.47555555555555556,0,237,0.002403260278515518,0.0021063724998384714,0.004218653682619334,0.070375,nan,nan,nan,nan,nan,nan,nan
638,127282,0.05,-2.3498796122074097,0.5155555555555555,0,245,0.0029214282054454087,0.0026021648896858095,0.004544673580676317,0.07025,nan,nan,nan,nan,nan,nan,nan
639,127507,0.05,-2.319906756401064,0.4444444444444444,0,225,0.0028319257544353604,0.0025965224136598407,0.003356910462025553,0.070125,nan,nan,nan,nan,nan,nan,nan
640,127709,0.05,1.008953032016752,0.5733333333333334,0,202,0.002690251846797764,0.0024282645084895194,0.003742676309775561,0.06999999999999999,0.32739500744342376,0.5391111111111112,0.0,204.4,0.0,1.0,0.5522069114088481
641,127901,0.05,-0.13024944972991803,0.4888888888888889,0,192,0.0028040704783052206,0.0024292994057759643,0.0053634496172890065,0.06987499999999999,nan,nan,nan,nan,nan,nan,nan
642,128054,0.05,-0.4982614154815691,0.36,0,153,0.003147088480181992,0.002746836643200368,0.005738377152010798,0.06975,nan,nan,nan,nan,nan,nan,nan
643,128220,0.05,0.34009675598144495,0.4577777777777778,0,166,0.0024476591730490326,0.0020871451590210198,0.005177939310669899,0.069625,nan,nan,nan,nan,nan,nan,nan
644,128389,0.05,0.18250300359726035,0.4533333333333333,0,169,0.002946985187008977,0.0026538920355960727,0.004217167710885405,0.06949999999999999,nan,nan,nan,nan,nan,nan,nan
645,128611,0.05,-0.23905559730529813,0.5288888888888889,0,222,0.0037061353912577035,0.00344575559720397,0.003753222431987524,0.06937499999999999,nan,nan,nan,nan,nan,nan,nan
646,128830,0.05,-0.81426838278771,0.5066666666666667,0,219,0.0035228226333856583,0.0033166569308377804,0.0029771213768981395,0.06925,nan,nan,nan,nan,nan,nan,nan
647,129057,0.05,-1.8075804331302643,0.49333333333333335,0,227,0.0033471358474344015,0.0031252883141860365,0.003209367603994906,0.069125,nan,nan,nan,nan,nan,nan,nan
648,129251,0.05,-0.9068080081939686,0.4266666666666667,0,194,0.0029938688967376947,0.0027297167340293526,0.003828292875550687,0.06899999999999999,nan,nan,nan,nan,nan,nan,nan
649,129472,0.05,2.371418379306782,0.6755555555555556,0,221,0.003474219935014844,0.0031416774028912185,0.004828203679062426,0.06887499999999999,nan,nan,nan,nan,nan,nan,nan
650,129712,0.05,1.5109203975200542,0.6488888888888888,0,240,0.0026830249931663274,0.002347041550092399,0.004887031717225909,0.06875,nan,nan,nan,nan,nan,nan,nan
651,129936,0.05,-0.37903249883651646,0.5377777777777778,0,224,0.002480932720936835,0.0021210509701631965,0.005244178837165237,0.068625,nan,nan,nan,nan,nan,nan,nan
652,130142,0.05,-0.09665821695327792,0.48444444444444446,0,206,0.002930336189456284,0.002634234074503183,0.004322659020544961,0.0685,nan,nan,nan,nan,nan,nan,nan
653,130355,0.05,0.8149999999999937,0.5333333333333333,0,213,0.0031838717055507003,0.0028879836783744393,0.004327430366538465,0.06837499999999999,nan,nan,nan,nan,nan,nan,nan
654,130569,0.05,0.8296758155822712,0.5955555555555555,0,214,0.0029195824405178427,0.0026228173985145984,0.004348205658607185,0.06825,nan,nan,nan,nan,nan,nan,nan
655,130717,0.05,1.0185226864814723,0.4311111111111111,0,148,0.0026637221919372676,0.002331579220481217,0.004875492863357067,0.068125,nan,nan,nan,nan,nan,nan,nan
656,130910,0.05,0.5868318254947653,0.5644444444444444,0,193,0.0035273691988550126,0.0032119507086463273,0.004638506425544619,0.068,nan,nan,nan,nan,nan,nan,nan
657,131100,0.05,0.7730966563224793,0.52,0,190,0.0029920343891717493,0.002773901214823127,0.0032137483824044464,0.06787499999999999,nan,nan,nan,nan,nan,nan,nan
658,131347,0.05,-0.035411925554281964,0.6222222222222222,0,247,0.0026791009353473783,0.0024635982234030964,0.0031808515079319475,0.06775,nan,nan,nan,nan,nan,nan,nan
659,131580,0.05,0.6353952798843339,0.5866666666666667,0,233,0.002588966046459973,0.0023247004835866393,0.0039078087080270055,0.067625,nan,nan,nan,nan,nan,nan,nan
660,131818,0.05,0.07808643221855016,0.5733333333333334,0,238,0.002946569654159248,0.0025948269409127533,0.0052110029966570435,0.0675,-0.1773460671424903,0.5062222222222222,0.1,203.2,0.1,0.9,0.5382222222222223
661,132054,0.05,-3.0701552608013154,0.38666666666666666,0,236,0.003351330803707242,0.002943989634513855,0.0060458806809037926,0.06737499999999999,nan,nan,nan,nan,nan,nan,nan
662,132271,0.05,-0.08698086261749594,0.5555555555555556,0,217,0.0030301217921078205,0.002761718153487891,0.003991132159717381,0.06725,nan,nan,nan,nan,nan,nan,nan
663,132489,0.05,1.0323334023952395,0.6088888888888889,0,218,0.002834597078617662,0.002566029189620167,0.004001011257059872,0.067125,nan,nan,nan,nan,nan,nan,nan
664,132677,0.05,-0.8857665717601773,0.48,0,188,0.0026506065158173444,0.0023370602051727475,0.004679795971605926,0.067,nan,nan,nan,nan,nan,nan,nan
665,132899,0.05,-0.30718745899200384,0.5111111111111111,0,222,0.002686810470186174,0.002371203841175884,0.00471935102250427,0.06687499999999999,nan,nan,nan,nan,nan,nan,nan
666,133110,0.05,-1.076612011909483,0.49777777777777776,0,211,0.002595348097383976,0.00232544009340927,0.004043566319160164,0.06675,nan,nan,nan,nan,nan,nan,nan
667,133360,0.05,-3.8499883241653436,0.3466666666666667,1,250,0.002779640955850482,0.0025577555294148623,0.0033303629606962204,0.066625,nan,nan,nan,nan,nan,nan,nan
668,133543,0.05,1.3509024286270082,0.5511111111111111,0,183,0.003291497309692204,0.002984086109790951,0.0046227246057242155,0.0665,nan,nan,nan,nan,nan,nan,nan
669,133763,0.05,-0.5841459212303214,0.5066666666666667,0,220,0.003029994177632034,0.002729118533898145,0.004532966250553727,0.066375,nan,nan,nan,nan,nan,nan,nan
670,133977,0.05,-8.649670849561696,0.5022222222222222,0,214,0.0030684348661452533,0.0027282383060082795,0.005135042895562947,0.06625,nan,nan,nan,nan,nan,nan,nan
671,134206,0.05,0.9405912482738492,0.64,0,229,0.0031235719099640845,0.002792718750424683,0.00500345048494637,0.066125,nan,nan,nan,nan,nan,nan,nan
672,134407,0.05,0.029161135673517524,0.48444444444444446,0,201,0.0034793291939422487,0.003171766723971814,0.004660038580186665,0.066,nan,nan,nan,nan,nan,nan,nan
673,134642,0.05,-2.952775784492496,0.37777777777777777,0,235,0.0032497668173164128,0.0029168657609261574,0.005053526558913291,0.065875,nan,nan,nan,nan,nan,nan,nan
674,134863,0.05,0.20180488491058157,0.6,0,221,0.0036452495725825427,0.0033823629608377816,0.003998275159392506,0.06575,nan,nan,nan,nan,nan,nan,nan
675,135084,0.05,-1.2944157056808496,0.5244444444444445,0,221,0.002851167507469654,0.002567268325947225,0.0043260827544145284,0.065625,nan,nan,nan,nan,nan,nan,nan
676,135307,0.05,-0.01465710496902517,0.5644444444444444,0,223,0.0028371733613312246,0.0024790510418824852,0.00546751581132412,0.0655,nan,nan,nan,nan,nan,nan,nan
677,135473,0.05,0.7987465486526459,0.4533333333333333,0,166,0.0029136624303646385,0.0026592594454996287,0.0038914420176297424,0.065375,nan,nan,nan,nan,nan,nan,nan
678,135675,0.05,-0.43262604165077734,0.4622222222222222,0,202,0.002628833893686533,0.002386861201375723,0.003708393406122923,0.06525,nan,nan,nan,nan,nan,nan,nan
679,135880,0.05,-0.4445649352073653,0.52,0,205,0.002972492342814803,0.002750377310439944,0.0034105956787243486,0.065125,nan,nan,nan,nan,nan,nan,nan
680,136127,0.05,-1.1784505388736735,0.5555555555555556,0,247,0.002817353722639382,0.0025578293949365615,0.003992681589443237,0.065,0.6977552550315829,0.5328888888888889,0.0,191.3,0.0,1.0,0.5607990990901521
681,136298,0.05,1.0746120767593363,0.5066666666666667,0,171,0.002433884143829346,0.002140041475649923,0.004529366712085902,0.064875,nan,nan,nan,nan,nan,nan,nan
682,136505,0.05,1.5035898671150103,0.5777777777777777,0,207,0.0026837200857698917,0.002444789931178093,0.0036900407169014214,0.06475,nan,nan,nan,nan,nan,nan,nan
683,136708,0.05,1.2698927764892505,0.5822222222222222,0,203,0.003071180870756507,0.002796346927061677,0.004252750310115516,0.064625,nan,nan,nan,nan,nan,nan,nan
684,136920,0.05,0.31140019536018104,0.5377777777777778,0,212,0.002502920851111412,0.0022315392736345528,0.004207466589286923,0.0645,nan,nan,nan,nan,nan,nan,nan
685,137143,0.05,-3.0675057895183566,0.44,0,223,0.003119172132574022,0.0028638287913054228,0.003966498794034124,0.064375,nan,nan,nan,nan,nan,nan,nan
686,137358,0.05,-0.2939486200809476,0.52,0,215,0.002468877634964883,0.00223013530485332,0.0037158340448513625,0.06425,nan,nan,nan,nan,nan,nan,nan
687,137526,0.05,1.477047310829156,0.5333333333333333,0,168,0.002451035368721932,0.002160610246937722,0.00452904615085572,0.064125,nan,nan,nan,nan,nan,nan,nan
688,137738,0.05,0.8712334055900524,0.5866666666666667,0,212,0.0023912174510769546,0.002160785940941423,0.0036004922119900586,0.064,nan,nan,nan,nan,nan,nan,nan
689,137890,0.05,0.40480848407745396,0.44,0,152,0.0031315627275034785,0.002855943993199617,0.0043149711564183235,0.063875,nan,nan,nan,nan,nan,nan,nan
690,138102,0.05,1.7233539433479184,0.5955555555555555,0,212,0.002790812123566866,0.0024722985224798323,0.004996292211581021,0.06375,nan,nan,nan,nan,nan,nan,nan
691,138335,0.05,0.1850231695175173,0.5555555555555556,0,233,0.003085144190117717,0.002819624764379114,0.00417319294065237,0.063625,nan,nan,nan,nan,nan,nan,nan
692,138579,0.05,-1.8278944115638733,0.49333333333333335,0,244,0.0036371552967466416,0.0033122034859843553,0.005117351387161762,0.0635,nan,nan,nan,nan,nan,nan,nan
693,138765,0.05,0.3177558028697951,0.5066666666666667,0,186,0.0033621968468651175,0.0030767277348786592,0.004504443774931133,0.063375,nan,nan,nan,nan,nan,nan,nan
694,138973,0.05,0.006990892410272398,0.5466666666666666,0,208,0.0031873218948021533,0.0028524278197437523,0.0052947680931538345,0.06325,nan,nan,nan,nan,nan,nan,nan
695,139151,0.05,1.0754688148498492,0.5155555555555555,0,178,0.0033899330534040927,0.0030927865765988825,0.0047072717687115075,0.063125,nan,nan,nan,nan,nan,nan,nan
696,139397,0.05,-2.8863994095325465,0.5111111111111111,0,246,0.00302382311783731,0.0027338888728991153,0.004602130176499486,0.063,nan,nan,nan,nan,nan,nan,nan
697,139607,0.05,-0.3193870720863431,0.48,0,210,0.003140057949349284,0.0028466139803640543,0.004667100450024009,0.062875,nan,nan,nan,nan,nan,nan,nan
698,139857,0.05,0.5818179712295461,0.4888888888888889,1,250,0.0025802967487834395,0.0022180785541422664,0.0057724020909518,0.06275,nan,nan,nan,nan,nan,nan,nan
699,140075,0.05,1.8554240944385434,0.64,0,218,0.0032042198814451694,0.002912854542955756,0.0046525397570803765,0.062625,nan,nan,nan,nan,nan,nan,nan
700,140324,0.05,-2.578887047290803,0.5066666666666667,0,249,0.0028305322746746244,0.0026161107700318096,0.0034307438414543866,0.0625,0.5694379941463421,0.5271111111111112,0.0,202.1,0.0,1.0,0.5498886308769649
701,140468,0.05,0.25444920444488606,0.4177777777777778,0,144,0.0034997448325157165,0.0032368005719035863,0.0042155396426096555,0.062375,nan,nan,nan,nan,nan,nan,nan
702,140574,0.05,0.2575000000000005,0.32,0,106,0.0030522919027134777,0.0027398883597925306,0.005018530820962042,0.062250000000000014,nan,nan,nan,nan,nan,nan,nan
703,140824,0.05,1.054866712570185,0.5422222222222223,1,250,0.0035339243011549117,0.0032824217341840267,0.004048330569639802,0.062125,nan,nan,nan,nan,nan,nan,nan
704,141010,0.05,0.28594371461868273,0.47555555555555556,0,186,0.004434785526245833,0.004172207578085363,0.004235127125866711,0.062,nan,nan,nan,nan,nan,nan,nan
705,141199,0.05,-0.9167264492511746,0.40444444444444444,0,189,0.003733017109334469,0.003521428303793073,0.0034196167951449754,0.061875,nan,nan,nan,nan,nan,nan,nan
706,141413,0.05,-5.9967364139556905,0.4266666666666667,0,214,0.0035850314889103174,0.003254873654805124,0.005346686043776572,0.06175000000000001,nan,nan,nan,nan,nan,nan,nan
707,141650,0.05,0.9249480791091815,0.6622222222222223,0,237,0.003824115265160799,0.003514949488453567,0.005016888515092433,0.061625,nan,nan,nan,nan,nan,nan,nan
708,141838,0.05,1.1088044044971397,0.5555555555555556,0,188,0.0031311379047110678,0.002806339482776821,0.005281275254674256,0.0615,nan,nan,nan,nan,nan,nan,nan
709,142033,0.05,-1.7051019375324241,0.41333333333333333,0,195,0.0034666394582018255,0.003162776795215905,0.004950918885879218,0.061375,nan,nan,nan,nan,nan,nan,nan
710,142249,0.05,-0.749329907417299,0.4888888888888889,0,216,0.0031747188651934264,0.0028662363765761256,0.00503644896671176,0.06125000000000001,nan,nan,nan,nan,nan,nan,nan
711,142430,0.05,1.363571479558943,0.5244444444444445,0,181,0.0027502665063366292,0.0024391091894358395,0.0050905087729915975,0.061125,nan,nan,nan,nan,nan,nan,nan
712,142656,0.05,-5.326932897567748,0.35555555555555557,0,226,0.0029974482487887142,0.0026683321804739533,0.005395345482975244,0.061,nan,nan,nan,nan,nan,nan,nan
713,142885,0.05,-0.8960035266876248,0.5288888888888889,0,229,0.003090404160320759,0.0027870885096490383,0.004982597287744283,0.060875,nan,nan,nan,nan,nan,nan,nan
714,143063,0.05,0.8594562168121294,0.5066666666666667,0,178,0.0038162099197506906,0.003547604265622795,0.004421492211986333,0.06075000000000001,nan,nan,nan,nan,nan,nan,nan
715,143236,0.05,-0.7901161799430836,0.41333333333333333,0,173,0.003573640249669552,0.0033692496130242945,0.003371391328983009,0.060625,nan,nan,nan,nan,nan,nan,nan
716,143433,0.05,1.2919454550742997,0.5466666666666666,0,197,0.0033898450201377273,0.0031542636454105375,0.0038939070072956383,0.0605,nan,nan,nan,nan,nan,nan,nan
717,143683,0.05,1.6287998275756843,0.5911111111111111,1,250,0.0034875464625656605,0.0032726589823141696,0.003559213143307716,0.060375,nan,nan,nan,nan,nan,nan,nan
718,143855,0.05,1.164923744201652,0.48444444444444446,0,172,0.0033781042555347087,0.00314558707177639,0.003859206079505384,0.06025000000000001,nan,nan,nan,nan,nan,nan,nan
719,144028,0.05,1.9184903378486542,0.5511111111111111,0,173,0.003763358993455768,0.003465907252393663,0.004947222548071295,0.060125,nan,nan,nan,nan,nan,nan,nan
720,144250,0.05,2.0277341992855007,0.6622222222222223,0,222,0.003855656343512237,0.0035527862375602124,0.005047834431752563,0.06,0.7132617075443217,0.5675555555555556,0.0,210.1,0.0,1.0,0.5960860238573285
721,144416,0.05,0.6550871069431292,0.49777777777777776,0,166,0.0032928392058238385,0.003100614715367556,0.003210429614409804,0.059875,nan,nan,nan,nan,nan,nan,nan
722,144666,0.05,-3.1834998714923874,0.4177777777777778,1,250,0.0036580294836312532,0.0034008033340796827,0.004305040440522134,0.05975000000000001,nan,nan,nan,nan,nan,nan,nan
723,144855,0.05,-0.26756281781196734,0.4488888888888889,0,189,0.0038452018750831487,0.003495504055172205,0.005864953133277595,0.059625,nan,nan,nan,nan,nan,nan,nan
724,145068,0.05,0.529611913681022,0.5288888888888889,0,213,0.0036195042775943875,0.003328439814504236,0.004891839949414134,0.0595,nan,nan,nan,nan,nan,nan,nan
725,145286,0.05,0.7782889556884691,0.5777777777777777,0,218,0.0035743532702326775,0.003273817617446184,0.00506165383849293,0.059375,nan,nan,nan,nan,nan,nan,nan
726,145523,0.05,-1.6773502926826473,0.48444444444444446,0,237,0.0029307717573828994,0.0027003256138414143,0.003889386751689017,0.05925000000000001,nan,nan,nan,nan,nan,nan,nan
727,145744,0.05,0.20725414991378144,0.5511111111111111,0,221,0.0034095666371285914,0.0029935848549939694,0.007035634317435324,0.05912500000000001,nan,nan,nan,nan,nan,nan,nan
728,145929,0.05,0.7588427877426087,0.5022222222222222,0,185,0.002611117030028254,0.002304288127925247,0.005200490006245673,0.059,nan,nan,nan,nan,nan,nan,nan
729,146104,0.05,0.9765407984256693,0.4888888888888889,0,175,0.0031427515903487803,0.002901760651730001,0.0040932650910690425,0.058875,nan,nan,nan,nan,nan,nan,nan
730,146354,0.05,0.8594835658073366,0.5866666666666667,1,250,0.0030141926137730478,0.002824205765500665,0.0032338188961148263,0.05875000000000001,nan,nan,nan,nan,nan,nan,nan
731,146534,0.05,0.4032821555137591,0.5111111111111111,0,180,0.003508083429187536,0.0031827316386625172,0.005549710988998413,0.05862500000000001,nan,nan,nan,nan,nan,nan,nan
732,146737,0.05,0.021218610525130854,0.5377777777777778,0,203,0.0034009076305665078,0.003163397137541324,0.004060008109081537,0.058499999999999996,nan,nan,nan,nan,nan,nan,nan
733,146965,0.05,-1.4609207558631938,0.4533333333333333,0,228,0.0026531155221164227,0.0024820120073854924,0.0029311095830053093,0.058374999999999996,nan,nan,nan,nan,nan,nan,nan
