episode,global_step,epsilon,reward,coverage,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,seen_coverage,center_seen_coverage,action_forward_rate,action_left_rate,action_right_rate,max_no_new_tile_streak,stagnation_step_rate,coverage_gain_25,energy_spent,coverage_gain_per_energy,new_tiles_per_energy,obs_novelty_mean,turn_oscillation_rate,forward_after_turn_success_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,seen_at_step_50,seen_at_step_100,seen_at_step_150,center_seen_at_step_50,center_seen_at_step_100,center_seen_at_step_150,mean_loss,mean_q_loss,eval_reward_mean,eval_coverage_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_seen_coverage_mean,eval_center_seen_coverage_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_energy_spent_mean,eval_coverage_gain_per_energy_mean,eval_new_tiles_per_energy_mean,eval_obs_novelty_mean_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,eval_seen_at_step_50_mean,eval_seen_at_step_100_mean,eval_seen_at_step_150_mean,eval_center_seen_at_step_50_mean,eval_center_seen_at_step_100_mean,eval_center_seen_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_seen_coverage_mean,holdout_eval_center_seen_coverage_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_energy_spent_mean,holdout_eval_coverage_gain_per_energy_mean,holdout_eval_new_tiles_per_energy_mean,holdout_eval_obs_novelty_mean_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,holdout_eval_seen_at_step_50_mean,holdout_eval_seen_at_step_100_mean,holdout_eval_seen_at_step_150_mean,holdout_eval_center_seen_at_step_50_mean,holdout_eval_center_seen_at_step_100_mean,holdout_eval_center_seen_at_step_150_mean,eval_soft_score
295,57924,0.38858000000000004,-2.3495964231491095,0.3377777777777778,154,0.487012987012987,0.06493506493506493,0.0,0.16233766233766234,0.006493506493506494,0.8488888888888889,0.9112426035502958,0.551948051948052,0.23376623376623376,0.21428571428571427,8.0,0.032467532467532464,0.05095238095238097,100.71996593475323,0.0033095060173994493,0.744638853914876,1.0,0.012987012987012988,0.8409090909090909,0.14222222222222222,0.26222222222222225,0.3333333333333333,0.6177777777777778,0.8311111111111111,0.8488888888888889,0.7041420118343196,0.9053254437869822,0.9112426035502958,0.11926404386758804,0.11926404386758804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
296,58098,0.38674333333333344,-2.2660074481964108,0.32,174,0.40804597701149425,0.12643678160919541,0.0,0.1839080459770115,0.005747126436781609,0.7733333333333333,0.863905325443787,0.5344827586206896,0.1781609195402299,0.28735632183908044,14.0,0.1206896551724138,0.045291005291005285,100.30483283996558,0.0031459656192141645,0.707842264323187,0.9932668225560127,0.028735632183908046,0.7346938775510204,0.14222222222222222,0.24,0.28444444444444444,0.47555555555555556,0.7111111111111111,0.72,0.5621301775147929,0.834319526627219,0.8461538461538461,0.11084446907043458,0.11084446907043458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
297,58295,0.3846638888888889,-2.724790832519531,0.38666666666666666,197,0.4365482233502538,0.07106598984771574,0.0,0.2131979695431472,0.0,0.9777777777777777,0.9940828402366864,0.5076142131979695,0.2436548223350254,0.24873096446700507,9.0,0.03553299492385787,0.048535353535353536,120.40753173828102,0.003174404596657825,0.7142410342480106,0.988933964245223,0.03553299492385787,0.7818181818181819,0.10666666666666667,0.19111111111111112,0.29333333333333333,0.4533333333333333,0.7822222222222223,0.9377777777777778,0.4911242603550296,0.7988165680473372,0.9408284023668639,0.11981816291809082,0.11981816291809082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
298,58500,0.38250000000000006,-3.6207397458553316,0.4311111111111111,205,0.4682926829268293,0.07804878048780488,0.0,0.17073170731707318,0.004878048780487805,0.9422222222222222,0.9644970414201184,0.5463414634146342,0.25853658536585367,0.1951219512195122,7.0,0.02926829268292683,0.05530864197530864,140.3879975795744,0.0030391961850216183,0.683819141629864,0.9748103348905427,0.024390243902439025,0.8448275862068966,0.1111111111111111,0.24,0.3111111111111111,0.4177777777777778,0.8711111111111111,0.9155555555555556,0.44970414201183434,0.9289940828402367,0.9526627218934911,0.11963612884283066,0.11963612884283066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
299,58683,0.3805683333333334,-2.9081756062507633,0.36444444444444446,183,0.4426229508196721,0.06557377049180328,0.0,0.25136612021857924,0.0,0.9377777777777778,0.9704142011834319,0.5081967213114754,0.15300546448087432,0.33879781420765026,24.0,0.12021857923497267,0.04972222222222222,110.9064343452453,0.003245979389070799,0.7303453625409297,0.9825768021195171,0.0273224043715847,0.75,0.14222222222222222,0.26222222222222225,0.3333333333333333,0.56,0.9333333333333333,0.9377777777777778,0.5857988165680473,0.9644970414201184,0.9704142011834319,0.1156768947839737,0.1156768947839737,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,58931,0.37795055555555557,-5.250079664230346,0.3333333333333333,248,0.29838709677419356,0.125,0.0,0.3387096774193548,0.0,0.7777777777777778,0.8816568047337278,0.42338709677419356,0.08064516129032258,0.4959677419354839,49.0,0.2217741935483871,0.03300483091787439,130.21028251647908,0.002525828855699361,0.5683114925323562,0.9905518316511791,0.008064516129032258,0.5689655172413793,0.14222222222222222,0.21333333333333335,0.27111111111111114,0.6266666666666667,0.6533333333333333,0.7333333333333333,0.727810650887574,0.7633136094674556,0.8224852071005917,0.12483776435256004,0.12483776435256004,-142.75789341244698,0.22488888888888892,218.8,0.5,0.5,0.24728707582347625,0.062078503217936995,0.014000000000000002,0.5274105921753041,0.0011142857142857141,0.6542222222222223,0.7047337278106509,0.3233655790414132,0.467902791553651,0.20873162940493578,114.0,0.49713175887139494,0.026950617283950616,104.63898488044701,0.0020442060968421556,0.45994637178948505,0.681509451960922,0.07181796266872101,0.6646210523023108,0.12622222222222224,0.17466666666666666,0.20246913580246917,0.5222222222222223,0.607111111111111,0.6227160493827161,0.5846153846153845,0.6698224852071005,0.6725838264299804,-37.95407094221116,0.28088888888888885,183.8,0.3,0.7,0.3763111800755121,0.09025350519823214,0.009092458261370178,0.2952031443262307,0.00561167020867174,0.7746666666666667,0.82603550295858,0.47565714353511446,0.26674635092974813,0.25759650553513747,49.1,0.2713691918944486,0.04074023020514249,105.7406756401061,0.0027329043437674554,0.6149034773476775,0.8580394540603649,0.04577578434560472,0.7058815281847168,0.15733333333333333,0.22913580246913579,0.2596825396825397,0.6048888888888889,0.7353086419753087,0.739047619047619,0.6976331360946746,0.8172255095332019,0.8140321217244294,1.6450825480312663
301,59123,0.37592388888888895,-1.7715637559890725,0.41333333333333333,192,0.4791666666666667,0.07291666666666667,0.0,0.15104166666666666,0.0,0.8711111111111111,0.9289940828402367,0.5520833333333334,0.16145833333333334,0.2864583333333333,6.0,0.015625,0.05215686274509804,120.37679767608613,0.0033967417042372293,0.7642668834533765,0.9969490289706933,0.010416666666666666,0.7857142857142857,0.12444444444444444,0.23555555555555555,0.3377777777777778,0.5022222222222222,0.7066666666666667,0.7644444444444445,0.6272189349112426,0.8461538461538461,0.8520710059171598,0.1297344107180834,0.1297344107180834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
302,59305,0.3740027777777778,-3.396433211803436,0.32,182,0.3901098901098901,0.08241758241758242,0.0,0.26373626373626374,0.0,0.7866666666666666,0.8816568047337278,0.4725274725274725,0.24725274725274726,0.2802197802197802,10.0,0.08241758241758242,0.04515873015873016,100.51841154098479,0.0031392811597196085,0.7063382609369118,0.9751356675532318,0.07692307692307693,0.8541666666666666,0.09777777777777778,0.20444444444444446,0.27111111111111114,0.4222222222222222,0.7022222222222222,0.7244444444444444,0.5266272189349113,0.8816568047337278,0.8816568047337278,0.13853693827986718,0.13853693827986718,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
303,59526,0.37167000000000006,-3.321596621513366,0.4444444444444444,221,0.4479638009049774,0.07692307692307693,0.004524886877828055,0.19457013574660634,0.0,0.9911111111111112,1.0,0.5294117647058824,0.248868778280543,0.22171945701357465,16.0,0.09502262443438914,0.0496413874191652,140.62472972869872,0.003128894902403533,0.7040013530407949,0.9772228747794159,0.049773755656108594,0.8032786885245902,0.15555555555555556,0.26666666666666666,0.35555555555555557,0.76,0.9022222222222223,0.9911111111111112,0.863905325443787,0.9585798816568047,1.0,0.12463534995913506,0.12463534995913506,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
304,59776,0.3690311111111112,-0.9102114033699039,0.4622222222222222,250,0.412,0.108,0.004,0.204,0.0,0.9244444444444444,1.0,0.524,0.196,0.28,12.0,0.092,0.04577777777777778,145.33534669876104,0.0031498034592136854,0.7087057783230791,0.9941421356237311,0.024,0.6911764705882353,0.14222222222222222,0.2311111111111111,0.3333333333333333,0.6133333333333333,0.8133333333333334,0.8933333333333333,0.7041420118343196,0.9053254437869822,0.9763313609467456,0.12084087952971459,0.12084087952971459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
305,59969,0.36699388888888884,-2.8209852833747866,0.37333333333333335,193,0.43005181347150256,0.11398963730569948,0.0,0.18652849740932642,0.0,0.8755555555555555,0.9289940828402367,0.5440414507772021,0.24870466321243523,0.20725388601036268,19.0,0.11398963730569948,0.04675925925925926,120.26652650833087,0.0030672615198821425,0.690133841973482,0.9873599892866066,0.025906735751295335,0.7692307692307693,0.14666666666666667,0.26222222222222225,0.3377777777777778,0.6488888888888888,0.7911111111111111,0.8755555555555555,0.7100591715976331,0.8579881656804734,0.9289940828402367,0.10851296558976173,0.10851296558976173,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
306,60170,0.36487222222222226,-3.70415665960312,0.28888888888888886,201,0.31840796019900497,0.16417910447761194,0.0,0.22885572139303484,0.004975124378109453,0.7466666666666667,0.8047337278106509,0.48258706467661694,0.13432835820895522,0.38308457711442784,49.0,0.32338308457711445,0.03160493827160493,110.45863485336264,0.0025751218528280158,0.5794024168863036,0.9552015262430823,0.009950248756218905,0.5172413793103449,0.14222222222222222,0.24,0.28,0.5644444444444444,0.7333333333333333,0.7466666666666667,0.6153846153846154,0.8047337278106509,0.8047337278106509,0.11153821796178817,0.11153821796178817,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
307,60380,0.3626555555555556,-1.7693904280662545,0.39555555555555555,210,0.41904761904761906,0.09047619047619047,0.0,0.17142857142857143,0.0,0.9244444444444444,0.9763313609467456,0.5095238095238095,0.22380952380952382,0.26666666666666666,9.0,0.03333333333333333,0.04419753086419753,120.23228979110682,0.003252962343066349,0.7319165271899285,0.9857910842678681,0.02857142857142857,0.8059701492537313,0.12444444444444444,0.20444444444444446,0.30666666666666664,0.5288888888888889,0.6622222222222223,0.8355555555555556,0.591715976331361,0.7692307692307693,0.9289940828402367,0.12876517921686173,0.12876517921686173,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
308,60560,0.3607555555555556,-3.2647444357872017,0.31555555555555553,180,0.3888888888888889,0.08888888888888889,0.0,0.2611111111111111,0.005555555555555556,0.8311111111111111,0.8579881656804734,0.4777777777777778,0.17222222222222222,0.35,21.0,0.12222222222222222,0.0411111111111111,103.61661367416363,0.003002521507694141,0.6755673392311817,0.991864077255182,0.05555555555555555,0.7446808510638298,0.09777777777777778,0.21777777777777776,0.3022222222222222,0.39555555555555555,0.8133333333333334,0.8311111111111111,0.4319526627218935,0.834319526627219,0.8579881656804734,0.12298855260014534,0.12298855260014534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
309,60734,0.3589188888888889,-3.390038812637331,0.32,174,0.40804597701149425,0.08620689655172414,0.005747126436781609,0.23563218390804597,0.0,0.8311111111111111,0.8994082840236687,0.5,0.25287356321839083,0.2471264367816092,18.0,0.12643678160919541,0.04531746031746031,100.20036964416474,0.0031492454237062014,0.7085802203338952,0.9629647054863155,0.08620689655172414,0.8043478260869565,0.1288888888888889,0.21333333333333335,0.28,0.49333333333333335,0.8,0.8,0.5562130177514792,0.8579881656804734,0.8579881656804734,0.12236138135194778,0.12236138135194778,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
310,60866,0.35752555555555554,-1.9751947994232162,0.27111111111111114,132,0.45454545454545453,0.08333333333333333,0.0,0.17424242424242425,0.007575757575757576,0.7822222222222223,0.8875739644970414,0.5378787878787878,0.15151515151515152,0.3106060606060606,7.0,0.03787878787878788,0.04825396825396825,80.36375999450668,0.0033182452723080017,0.7466051862693003,0.995562223957372,0.022727272727272728,0.7894736842105263,0.1511111111111111,0.22666666666666666,nan,0.6177777777777778,0.6533333333333333,nan,0.7396449704142012,0.7396449704142012,nan,0.1191621445119381,0.1191621445119381,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
311,61115,0.3548972222222223,-10.798192757129673,0.36444444444444446,249,0.3253012048192771,0.03614457831325301,0.10040160642570281,0.26907630522088355,0.0,0.8311111111111111,0.9112426035502958,0.46184738955823296,0.2248995983935743,0.3132530120481928,49.0,0.28112449799196787,0.036,140.08755006790165,0.0025698215139425664,0.5782098406370774,0.9098549686855784,0.06827309236947791,0.6515151515151515,0.1111111111111111,0.21777777777777776,0.29777777777777775,0.4577777777777778,0.7466666666666667,0.8177777777777778,0.5207100591715976,0.834319526627219,0.9053254437869822,0.12691062763333322,0.12691062763333322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
312,61329,0.3526383333333334,-2.2682025814056392,0.39111111111111113,214,0.40654205607476634,0.08411214953271028,0.0,0.2336448598130841,0.0,0.9377777777777778,1.0,0.49065420560747663,0.17757009345794392,0.3317757009345794,11.0,0.0514018691588785,0.04451499118165785,120.13526268005339,0.0032185942581775097,0.7241837080899396,0.9945253603960104,0.037383177570093455,0.8448275862068966,0.1288888888888889,0.2222222222222222,0.3111111111111111,0.5288888888888889,0.7066666666666667,0.88,0.6568047337278107,0.8284023668639053,0.9644970414201184,0.11168471872806549,0.11168471872806549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
313,61509,0.3507383333333334,-3.9654149444103277,0.3111111111111111,180,0.38333333333333336,0.08333333333333333,0.0,0.28888888888888886,0.005555555555555556,0.84,0.8698224852071006,0.4666666666666667,0.21666666666666667,0.31666666666666665,12.0,0.12777777777777777,0.04055555555555557,100.3372851848599,0.0030563580238559245,0.6876805553675829,0.9658926806513936,0.08888888888888889,0.7674418604651163,0.13333333333333333,0.2,0.26666666666666666,0.4577777777777778,0.6533333333333333,0.7422222222222222,0.5029585798816568,0.6923076923076923,0.7751479289940828,0.14554925113916398,0.14554925113916398,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
314,61706,0.34865888888888885,-3.553043868541718,0.3466666666666667,197,0.39086294416243655,0.116751269035533,0.0,0.2233502538071066,0.0,0.9422222222222222,0.9704142011834319,0.5076142131979695,0.20304568527918782,0.2893401015228426,17.0,0.14213197969543148,0.04315656565656566,120.15279874801614,0.002848225141554372,0.6408506568497336,0.9745017523137124,0.050761421319796954,0.5961538461538461,0.16,0.2577777777777778,0.3111111111111111,0.76,0.9022222222222223,0.9288888888888889,0.8698224852071006,0.9526627218934911,0.9704142011834319,0.11369902342557907,0.11369902342557907,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
315,61929,0.346305,-3.293977444171907,0.38666666666666666,223,0.38565022421524664,0.04932735426008968,0.013452914798206279,0.25112107623318386,0.0,0.88,0.9289940828402367,0.4484304932735426,0.242152466367713,0.3094170403587444,9.0,0.07174887892376682,0.04272678475577026,120.43788042068434,0.0031736046905436765,0.7140610553723272,0.9722946960189002,0.04484304932735426,0.8059701492537313,0.11555555555555555,0.2222222222222222,0.31555555555555553,0.4666666666666667,0.6933333333333334,0.8488888888888889,0.5502958579881657,0.8284023668639053,0.9171597633136095,0.12064233124256134,0.12064233124256134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
316,62117,0.34432055555555563,-1.771211621284483,0.39555555555555555,188,0.46808510638297873,0.13297872340425532,0.0,0.14893617021276595,0.0,0.8844444444444445,0.9289940828402367,0.601063829787234,0.22340425531914893,0.17553191489361702,12.0,0.05851063829787234,0.05196581196581196,120.31630115509006,0.0032506909484107333,0.731405463392415,0.993768229386948,0.010638297872340425,0.6739130434782609,0.16,0.26222222222222225,0.3466666666666667,0.6222222222222222,0.8,0.8666666666666667,0.6982248520710059,0.8757396449704142,0.9112426035502958,0.12326428070664405,0.12326428070664405,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
317,62318,0.34219888888888883,-1.6865551552772517,0.4,201,0.4427860696517413,0.12437810945273632,0.0,0.1691542288557214,0.004975124378109453,0.84,0.9053254437869822,0.5671641791044776,0.19402985074626866,0.23880597014925373,10.0,0.04975124378109453,0.05580246913580254,120.62433481216398,0.003279235124251786,0.7378279029566518,0.9793261433880522,0.01990049751243781,0.6792452830188679,0.15555555555555556,0.24,0.31555555555555553,0.5422222222222223,0.7155555555555555,0.8,0.5857988165680473,0.7810650887573964,0.8698224852071006,0.10247522592544556,0.10247522592544556,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
318,62493,0.3403516666666667,-14.589498494625083,0.24444444444444444,175,0.30857142857142855,0.04,0.0,0.4342857142857143,0.005714285714285714,0.6044444444444445,0.6923076923076923,0.3485714285714286,0.3314285714285714,0.32,37.0,0.26285714285714284,0.03428571428571429,100.23331899642918,0.002394413378734371,0.5387430102152335,0.8835480440501137,0.17142857142857143,0.868421052631579,0.12444444444444444,0.14222222222222222,0.20444444444444446,0.4622222222222222,0.49777777777777776,0.5244444444444445,0.5325443786982249,0.5680473372781065,0.5857988165680473,0.1412075012922287,0.1412075012922287,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
319,62643,0.33876833333333345,-1.129573773860932,0.3688888888888889,150,0.5466666666666666,0.06,0.0,0.12666666666666668,0.0,0.9422222222222222,0.9763313609467456,0.6066666666666667,0.16666666666666666,0.22666666666666666,7.0,0.02666666666666667,0.060740740740740734,100.09117879867539,0.00364112451085717,0.8192530149428632,0.9764979432979211,0.013333333333333334,0.8717948717948718,0.16,0.28,0.3688888888888889,0.7288888888888889,0.9333333333333333,0.9422222222222222,0.8047337278106509,0.9763313609467456,0.9763313609467456,0.10751433521509171,0.10751433521509171,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
