update,episodes_seen,global_step,rollout_ext_reward_mean,rollout_int_reward_mean,train_reward_mean,train_coverage_mean,train_final_health_mean,train_length_mean,train_new_tile_rate_mean,train_revisit_rate_mean,train_wall_hit_rate_mean,train_turn_streak_rate_mean,train_hazard_contact_rate_mean,train_action_forward_rate_mean,train_action_left_rate_mean,train_action_right_rate_mean,train_max_no_new_tile_streak_mean,train_stagnation_step_rate_mean,train_coverage_gain_25_mean,train_turn_oscillation_rate_mean,train_forward_after_turn_success_rate_mean,train_coverage_at_step_50_mean,train_coverage_at_step_100_mean,train_coverage_at_step_150_mean,mean_total_loss,mean_policy_loss,mean_ext_value_loss,mean_int_value_loss,mean_rnd_loss,mean_entropy,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
141,1146,144384,-0.00039743195520713925,0.028204863891005516,0.21741002332419157,0.49722222222222223,0.0,164.0,0.6862523910500465,0.16032435911209267,0.003289646133682831,0.0006345177664974619,0.002877384979636081,0.849866396295822,0.1494990859376805,0.0006345177664974619,10.875,0.052339213209853776,0.07447998336540003,0.0,0.7831163295357668,0.18777777777777777,0.3405555555555556,0.46755555555555556,0.01738017878960818,-0.004340032988693565,0.03254604456014931,0.017180381924845278,0.000187657027709065,0.16653349064290524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
142,1153,145408,-0.014897886663675308,0.025621403008699417,-0.32903697554554256,0.44761904761904764,-0.2857142857142857,153.71428571428572,0.669461499398215,0.16419321082965518,0.00132890365448505,0.001568610959249758,0.0035147198809527373,0.8349836138823552,0.16413455190247725,0.0008818342151675485,12.428571428571429,0.06699220856721347,0.07433295540438398,0.0,0.7179621986649636,0.18793650793650793,0.3392592592592593,0.4566666666666666,0.1528053618967533,0.00010343268513679504,0.2951585026457906,0.018477005534805357,0.00018140122483600862,0.21486157178878784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
143,1158,146432,-0.011077165603637695,0.025013813748955727,-3.298186254501343,0.37777777777777777,-0.2,153.6,0.5429312368781731,0.17800848207381784,0.07429481186286993,0.009484034819787995,0.00380275994311082,0.795234530814861,0.20213229988530307,0.0026331692998359663,24.2,0.1628240385201754,0.05946247814501783,0.0,0.6560315430520034,0.16444444444444445,0.3004444444444444,0.41555555555555557,0.02922411187319085,-0.004282330104615539,0.0600936533883214,0.016657926607877016,0.0001900212428154191,0.2529682982712984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
144,1165,147456,-0.0033395597711205482,0.024258192628622055,-1.8259771806853158,0.38349206349206344,-0.14285714285714285,151.0,0.5862297461975363,0.17894819775168833,0.038254670640434904,0.008774426210437536,0.006041788941106172,0.8034326145896596,0.19656738541034047,0.0,23.714285714285715,0.19113088600262187,0.06487581699346404,0.0,0.6193829157679331,0.18539682539682542,0.32888888888888884,0.36666666666666664,0.017055373638868332,-0.0012862877920269966,0.0328157739713788,0.011888662469573319,0.00017187892808578908,0.20912191458046436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
145,1172,148480,-0.008432083763182163,0.022375421598553658,-0.42869639822414946,0.4444444444444445,0.0,168.0,0.614756215496605,0.19399865145467493,0.0032982409381663116,0.010307657366480897,0.003348829355351367,0.8120531078894462,0.1837410766040987,0.004205815506455165,18.428571428571427,0.11469531094750585,0.06902917138265313,0.0,0.6931773897129732,0.1834920634920635,0.32253968253968257,0.4133333333333334,0.016870377585291862,-0.002436914830468595,0.03557805437594652,0.013075430179014802,0.00016314815911755431,0.2591299135237932,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
146,1179,149504,-0.006885006092488766,0.027338102459907532,-1.0652581368173872,0.40761904761904766,0.0,152.57142857142858,0.6193413602571827,0.1814539132110265,0.0054740734176218055,0.010315849464085744,0.005051586112419196,0.806269346885831,0.193730653114169,0.0,18.285714285714285,0.11117358927294595,0.06895056814148662,0.0,0.6993389304313674,0.1765079365079365,0.3185185185185185,0.40592592592592597,0.03144518658518791,-0.0005838610231876373,0.040649760980159044,0.03065000823698938,0.0001908472659124527,0.19058421067893505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
147,1184,150528,-0.012080371379852295,0.021426573395729065,-1.274543559551239,0.3724444444444444,0.0,159.4,0.544849925915262,0.20394237234099166,0.010865873562348045,0.019994104887287544,0.00239830538900657,0.7596581718186017,0.2357616755096425,0.004580152671755725,40.4,0.2235037832690921,0.06223825557158893,0.0,0.5593888032871084,0.1768888888888889,0.29866666666666664,0.3081481481481481,0.11287844926118851,-0.0022828485816717148,0.22610898199491203,0.012808565399609506,0.00016170979506568983,0.22295910492539406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
148,1192,151552,-0.001127671217545867,0.023101208731532097,-1.6985634863376617,0.3833333333333333,0.0,145.625,0.6158865770335664,0.15715271193993435,0.03836857854714997,0.017212825691143577,0.008015706282513005,0.8114078675206507,0.18445113470965763,0.004140997769691597,14.0,0.12028354532587712,0.06362017692452475,0.002006504356128416,0.716734725396297,0.16777777777777778,0.33185185185185184,0.3985185185185185,0.02971786563284695,-0.0007080931100063026,0.05187524342909455,0.015396497445181012,0.00015357486336142756,0.16817433200776577,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
149,1198,152576,-0.00034105824306607246,0.024623285979032516,0.3111824803054333,0.4770370370370371,0.0,159.16666666666666,0.6858875507778369,0.16157184361805949,0.008838383838383838,0.0,0.005213424568263278,0.8562977782342803,0.13978267407890688,0.00391954768681288,12.666666666666666,0.0883171695293723,0.07378206591278487,0.0,0.7915343915343915,0.19037037037037038,0.3637037037037037,0.4725925925925926,0.014774848241358995,-0.003466500900685787,0.031233964255079627,0.01139016030356288,0.00016166108252946287,0.16161853820085526,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
150,1206,153600,-0.0052748932503163815,0.023910827934741974,-0.7244991473853588,0.43,0.0,156.5,0.6197939086313504,0.21442054121108906,0.005694067513125936,0.002308840862516224,0.0018397813288477712,0.8399085173555654,0.15715163302037444,0.0029398496240601504,16.625,0.13144033431643493,0.06763110531810929,0.0,0.7175786570196467,0.19166666666666668,0.3272222222222222,0.4266666666666667,0.017489225370809436,-0.002332697156816721,0.034779468551278114,0.011259072984103113,0.00016008896636776626,0.16787182912230492,-0.1822175430297852,0.45866666666666667,0.0,155.2,0.0,1.0,0.6782799767032702,0.1676853116465747,0.009302325581395349,0.0011627906976744186,0.0018350930115635998,0.8552676139312403,0.14473238606875966,0.0,13.1,0.07418769046156734,0.0729878271971942,0.0,0.8029624165932482,0.19022222222222224,0.3551111111111111,0.45904761904761904,0.11301281661987203,0.4848888888888888,0.0,163.1,0.0,1.0,0.6765035686999329,0.1713086050500402,0.0,0.000641025641025641,0.002302459924779881,0.8478121737499732,0.15218782625002683,0.0,19.5,0.09631660753278033,0.07338557256235827,0.0,0.7764802700421272,0.196,0.3515555555555555,0.4717460317460317,0.9641177798850654
151,1212,154624,-0.002395899733528495,0.023173466324806213,-0.09182008604208629,0.42296296296296293,0.0,145.0,0.6604913345573996,0.1889920328642455,0.0017825311942959,0.0036061003873519067,0.0013227513227513227,0.851265898615941,0.1474618367530157,0.0012722646310432569,16.166666666666668,0.11468644023512174,0.07192841350173995,0.0,0.6947335030365882,0.18814814814814818,0.32148148148148153,0.37555555555555553,0.019430982880294323,0.0014019161462783813,0.03247022768482566,0.009759968670550734,0.000154526685946621,0.16202823631465435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
152,1216,155648,0.004724519792944193,0.023880524560809135,0.43913765996694565,0.51,0.0,168.25,0.6995996674099529,0.13215258530343504,0.006467067701397499,0.00273224043715847,0.001366120218579235,0.8382193204147855,0.16014669265710998,0.0016339869281045752,9.75,0.061533283790279544,0.07561370020988684,0.0,0.7706773399014778,0.19111111111111112,0.35555555555555557,0.46222222222222226,0.016362493624910712,-0.004128615837544203,0.03434776421636343,0.01258708443492651,0.00015639578850823455,0.15663546696305275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
153,1225,156672,0.0038524423725903034,0.025677986443042755,0.10887388388315837,0.4745679012345679,-0.1111111111111111,161.22222222222223,0.6720940950272352,0.16290553325802173,0.004679899053703763,0.0014495627703174875,0.004073043819242505,0.8396795273389607,0.16032047266103933,0.0,14.777777777777779,0.08630090851029726,0.07353899298947608,0.0,0.7797900552689824,0.18962962962962965,0.33999999999999997,0.4540740740740741,0.016485603526234627,-0.0019084103405475616,0.02898466819897294,0.013108701212331653,0.00016155990851984825,0.14071143977344036,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
154,1231,157696,-0.0046583376824855804,0.022704940289258957,0.4247233619292577,0.4651851851851852,-0.16666666666666666,154.83333333333334,0.6780693510456878,0.15328897533306973,0.005016494282808741,0.006775384935497296,0.0064780394127424805,0.8363748206615664,0.16362517933843368,0.0,13.5,0.08284240362207713,0.07362059248650729,0.0,0.7429325369994743,0.18962962962962962,0.3451851851851852,0.4255555555555556,0.01953113917261362,-0.0033570858649909496,0.042779053561389446,0.010575066669844091,0.00015542055916739628,0.19721277058124542,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
155,1238,158720,-0.0036647487431764603,0.02462027780711651,-0.44166707566806246,0.4355555555555556,-0.14285714285714285,142.85714285714286,0.6973407212788159,0.1012866096924924,0.03908639283330741,0.010241034572787825,0.007608795694015078,0.8377137238046156,0.16108579600330739,0.0012004801920768306,14.142857142857142,0.06411608480826639,0.07665947197592486,0.0,0.7742323883301327,0.19682539682539685,0.35365079365079366,0.44666666666666666,0.02789162378758192,-0.002569934236817062,0.05516666220501065,0.011749207624234259,0.00016748355483287014,0.1581926941871643,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
156,1244,159744,-0.00422342773526907,0.025068970397114754,-1.3041535764932632,0.45629629629629626,0.0,168.66666666666666,0.5987977058091344,0.17823790434940348,0.049972415315017095,0.00507006509985656,0.0018940005380683345,0.827008025473555,0.1729919745264451,0.0,21.666666666666668,0.13311101546639223,0.06309082892416225,0.0,0.6479881373415856,0.17407407407407408,0.32962962962962966,0.42518518518518517,0.03882977087050676,-0.0031940170447342098,0.07933063618838787,0.011609910055994987,0.00017034331540344283,0.1808416023850441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
157,1251,160768,-0.000531911151483655,0.0289362333714962,0.14737218192645482,0.47555555555555556,0.0,149.28571428571428,0.7151277745707537,0.1288748584161557,0.0008928571428571429,0.005674164183369392,0.0066569636393319425,0.8448954901297666,0.15510450987023344,0.0,9.0,0.040839383510427485,0.07672905140892337,0.0,0.797369192056099,0.19682539682539682,0.3385185185185185,0.5044444444444445,0.021373752504587173,-0.0025119883939623833,0.03839921997860074,0.014873149862978607,0.00018173323041992262,0.14660892263054848,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
158,1256,161792,0.007569249253720045,0.023005014285445213,0.4929518014192581,0.48,0.0,160.4,0.6763653895781827,0.15517510390208636,0.0,0.002209944751381215,0.004154689112070128,0.8315404934802691,0.16845950651973096,0.0,9.4,0.044303563058073,0.06997380952380952,0.0,0.788991935483871,0.18133333333333332,0.34844444444444445,0.4466666666666666,0.01027551619336009,-0.0023477808572351933,0.02163254702463746,0.009725105453981087,0.0001479035217926139,0.16017168574035168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
159,1264,162816,-0.0018709518481045961,0.026083489879965782,0.2980871922336519,0.4872222222222222,-0.125,155.25,0.7040696596407766,0.10936627578701316,0.0030482564678202158,0.008177889745837282,0.003631363991634692,0.8164841918956101,0.18208648992999685,0.0014293181743931524,9.125,0.035466421230771164,0.07577661491947205,0.0,0.8201314439086178,0.19,0.35,0.48,0.02119496278464794,-0.0003085033968091011,0.03450154373422265,0.014321848168037832,0.00017419962750864215,0.15412141755223274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
160,1273,163840,-0.003908654674887657,0.02567521296441555,-0.2513103004958894,0.4365432098765432,-0.1111111111111111,139.66666666666666,0.7109569464304853,0.11129333384647719,0.011607301080985292,0.0033670033670033673,0.005600450001419086,0.8338575813579479,0.1661424186420522,0.0,8.88888888888889,0.03685362802941518,0.07772732033740694,0.0,0.8160090937868715,0.18320987654320986,0.3433333333333334,0.4588888888888889,0.020781260915100574,0.0013229711912572384,0.026938681956380606,0.01679999055340886,0.0001697101706668036,0.12903777230530977,-3.93323739988804,0.4626666666666666,0.0,158.1,0.0,1.0,0.6556668360007897,0.14563428393891076,0.0678989898989899,0.0005319148936170213,0.0008064516129032258,0.8692001098386901,0.13079989016130966,0.0,20.3,0.12106158631465189,0.07163745201390129,0.0,0.8040448233147723,0.20355555555555557,0.3622222222222222,0.4684444444444444,-0.03725314173698531,0.504,-0.2,159.0,0.0,1.0,0.7157720948795209,0.1185637616522645,0.021771645249631346,0.0,0.0020148903361652624,0.8561075017814167,0.14389249821858324,0.0,12.1,0.061235385758775004,0.0785867264780308,0.0,0.8754360429124628,0.1986666666666667,0.3688888888888889,0.49866666666666665,0.906604973380925
161,1278,164864,0.0013061596546322107,0.02795427292585373,0.3784195601940155,0.5199999999999999,0.0,162.2,0.7134095398020567,0.12495617262865326,0.0013605442176870747,0.0,0.0,0.8397262566483971,0.160273743351603,0.0,8.6,0.028071348255786423,0.07749572032905365,0.0,0.8562229437229437,0.18844444444444447,0.3502222222222222,0.5244444444444444,0.019945295294746757,0.002355350647121668,0.027153679868206382,0.012480469071306288,0.00017851890697784256,0.12028244975954294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
162,1284,165888,0.0007997667416930199,0.02358364313840866,0.041138648986816406,0.45999999999999996,0.0,154.33333333333334,0.6846365738178931,0.15220627016991903,0.008192211424476872,0.0018262547502313584,0.00391800601908177,0.8450350554122892,0.1538684533596408,0.0010964912280701754,12.833333333333334,0.08293854573729985,0.07483409594520708,0.0,0.7287258558883272,0.19111111111111112,0.31733333333333336,0.4533333333333333,0.030364623060449958,-0.0021290490694809705,0.058665808755904436,0.01086950587341562,0.00015843809524085373,0.12162107694894075,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
163,1290,166912,0.004364731255918741,0.02419981360435486,0.06665824539959431,0.5118518518518519,0.0,166.33333333333334,0.6828145238870066,0.13824499043537788,0.039149271963399415,0.0011655011655011655,0.0,0.8602087862857838,0.13979121371421613,0.0,15.166666666666666,0.09006530750603416,0.07474642555661076,0.0,0.7669972492386287,0.19999999999999998,0.3622222222222223,0.4855555555555555,0.025320757180452347,-0.0018343739211559296,0.049016990698874,0.009943518438376486,0.00015368659660452977,0.12394057586789131,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
164,1298,167936,0.0037126888055354357,0.026028787717223167,0.6393202915787697,0.4905555555555555,-0.125,152.5,0.719360856134204,0.13297038048011495,0.015548278894403184,0.0,0.002790189760114572,0.867879515508722,0.13212048449127795,0.0,15.5,0.07144843530878031,0.0798985520317042,0.0,0.8068369708994709,0.19666666666666668,0.3561111111111111,0.4444444444444444,0.023405213141813874,0.004316020582336932,0.029968749033287168,0.012240197393111885,0.00016668156240484677,0.10909811034798622,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
165,1304,168960,-0.006770904175937176,0.02452189289033413,0.2667024979988734,0.4377777777777778,0.0,133.33333333333334,0.7375152831206492,0.1156739706846625,0.018854069610764374,0.0018214936247723133,0.0030069077610727344,0.8720433234160762,0.12795667658392387,0.0,10.166666666666666,0.04877324633909783,0.08202286933291834,0.0,0.8029269678886046,0.19407407407407407,0.35481481481481486,0.48,0.02590522961691022,0.0021392852067947388,0.045256598154082894,0.008060362073592842,0.00015434743545483798,0.15234421100467443,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
166,1313,169984,-0.01512560248374939,0.021046657115221024,-2.3239685942729316,0.377283950617284,0.0,139.77777777777777,0.6171488087100724,0.16366093563006798,0.08138983604328207,0.0007215007215007215,0.002675140011735073,0.8621995803834225,0.13618643792374127,0.0016139816928362272,21.77777777777778,0.16842267241710607,0.06965233018010797,0.0,0.779756936292884,0.18567901234567905,0.3017283950617284,0.38074074074074077,0.07340965804178268,-0.005817629164084792,0.15048951003700495,0.013912918395362794,0.00014551051572198048,0.15597174316644669,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
167,1320,171008,0.004249068908393383,0.025612488389015198,-0.05051642230578831,0.42730158730158724,0.0,140.42857142857142,0.6956245191315745,0.16677189230524386,0.010614696328982043,0.0,0.004190254190254191,0.8730111077658006,0.12698889223419949,0.0,19.857142857142858,0.11190686885452636,0.07853234728234729,0.0,0.77255194881923,0.19428571428571426,0.3244444444444444,0.43407407407407406,0.016697204671800137,-0.0018333159387111664,0.030791998375207186,0.009926211379934102,0.0001484186159359524,0.09884970728307962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
168,1327,172032,-0.0013736203545704484,0.02191615104675293,0.06256727554968425,0.4692063492063491,-0.2857142857142857,154.57142857142858,0.6857034791268458,0.16371442015440185,0.031179738105734305,0.002987674464754261,0.0017417280575175314,0.880597637386982,0.11940236261301802,0.0,15.0,0.10715439383421008,0.07482463045564035,0.0,0.7730257320319432,0.1980952380952381,0.353015873015873,0.4577777777777778,0.019433017820119858,-0.003399783745408058,0.04058930301107466,0.010060058499220759,0.00014280213144957088,0.13173429481685162,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
169,1333,173056,0.002229606732726097,0.030171876773238182,0.5146161566178004,0.5118518518518519,0.0,164.5,0.7019450871689831,0.1676074832692832,0.0052548476877905545,0.0011185682326621924,0.0,0.8748074181260569,0.124281835061557,0.0009107468123861566,15.166666666666666,0.07771198520744065,0.07823606688639365,0.0,0.7793803418803419,0.19555555555555557,0.34814814814814815,0.49185185185185193,0.021202457370236516,-0.0017463324475102127,0.03134262119419873,0.019314059522002935,0.00017167161058750935,0.12756100855767727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
170,1339,174080,0.004298688843846321,0.024876590818166733,-0.05781925842165947,0.4859259259259259,0.0,162.83333333333334,0.6786538854654864,0.18691856242933239,0.007210629812182587,0.0,0.0018115942028985507,0.8727830777070014,0.12620066213039693,0.0010162601626016261,14.333333333333334,0.09307150464564373,0.07416194564245454,0.0,0.7559223184223184,0.20296296296296298,0.3608888888888889,0.4613333333333333,0.014418452279642224,-0.002507567114662379,0.02601819159463048,0.012714916607365012,0.00015443000665982254,0.12974826153367758,-3.4301802150726304,0.4493333333333333,0.0,157.7,0.0,1.0,0.6365938927830298,0.1635942722742682,0.07914422866435251,0.0013888888888888887,0.0006666666666666668,0.8793323937216506,0.12066760627834949,0.0,25.3,0.15184105465588477,0.06914879792072774,0.0,0.744167083776217,0.20177777777777778,0.3457777777777778,0.4659259259259259,-3.4770649266004576,0.4462222222222222,0.0,159.9,0.0,1.0,0.6115992053173475,0.17347970411218275,0.08403206749501284,0.0008403361344537815,0.0,0.8691109769245429,0.130889023075457,0.0,25.9,0.18557365353458977,0.06364779541446207,0.0,0.7350158828224517,0.18933333333333335,0.3195555555555556,0.45142857142857146,0.8869266722491868
171,1347,175104,7.345667108893394e-05,0.025320112705230713,0.7728088675066829,0.48000000000000004,0.0,148.125,0.727015486183143,0.13063250917005326,0.0032233689886227296,0.0013671408080325126,0.003255431369190362,0.8608713643418191,0.13846374204115963,0.0006648936170212766,9.75,0.045733697713852474,0.08088974662439577,0.0,0.740711244093597,0.2,0.3714285714285714,0.48333333333333334,0.026633261237293482,0.004874155856668949,0.0336988577619195,0.014971951488405466,0.00015988305131031666,0.13680883031338453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
172,1352,176128,0.00637936033308506,0.023820940405130386,0.7600272178649903,0.47555555555555556,-0.2,154.8,0.6928845062480187,0.14553887738217225,0.010244704033151145,0.0,0.0013422818791946308,0.8486680876633421,0.15133191233665788,0.0,11.0,0.05409643398385551,0.07752469135802467,0.0,0.7809559953013463,0.19111111111111112,0.3484444444444444,0.42444444444444446,0.03463155776262283,0.010595545172691345,0.041081157978624105,0.012403872329741716,0.00014899310372129548,0.1427748240530491,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
